run_id,config_hash,source_hash,dataset,task,model,model_family,seed,split,run_dir
atlas_het_coordinate__node_classification__geometry_moe__split0__seed2__1af055a36022,1af055a36022,13cd544cee4412a5,atlas_het_coordinate,node_classification,geometry_moe,geometry_moe,2,0,outputs\runs\atlas_het_coordinate\node_classification\geometry_moe\split_0\seed_2\cfg_1af055a36022
atlas_het_coordinate__node_classification__geometry_moe__split0__seed3__44c674feccc5,44c674feccc5,13cd544cee4412a5,atlas_het_coordinate,node_classification,geometry_moe,geometry_moe,3,0,outputs\runs\atlas_het_coordinate\node_classification\geometry_moe\split_0\seed_3\cfg_44c674feccc5
atlas_het_coordinate__node_classification__geometry_moe__split0__seed4__a1c6b4fe2d71,a1c6b4fe2d71,13cd544cee4412a5,atlas_het_coordinate,node_classification,geometry_moe,geometry_moe,4,0,outputs\runs\atlas_het_coordinate\node_classification\geometry_moe\split_0\seed_4\cfg_a1c6b4fe2d71
atlas_het_coordinate__node_classification__geometry_moe__split0__seed5__a49da1f4bbbf,a49da1f4bbbf,13cd544cee4412a5,atlas_het_coordinate,node_classification,geometry_moe,geometry_moe,5,0,outputs\runs\atlas_het_coordinate\node_classification\geometry_moe\split_0\seed_5\cfg_a49da1f4bbbf
atlas_het_coordinate__node_classification__geometry_moe__split0__seed6__03f762d5bda8,03f762d5bda8,13cd544cee4412a5,atlas_het_coordinate,node_classification,geometry_moe,geometry_moe,6,0,outputs\runs\atlas_het_coordinate\node_classification\geometry_moe\split_0\seed_6\cfg_03f762d5bda8
atlas_het_coordinate__node_classification__geometry_moe__split0__seed7__5a9fdbba9299,5a9fdbba9299,13cd544cee4412a5,atlas_het_coordinate,node_classification,geometry_moe,geometry_moe,7,0,outputs\runs\atlas_het_coordinate\node_classification\geometry_moe\split_0\seed_7\cfg_5a9fdbba9299
atlas_het_coordinate__node_classification__geometry_moe__split0__seed8__907101c48510,907101c48510,13cd544cee4412a5,atlas_het_coordinate,node_classification,geometry_moe,geometry_moe,8,0,outputs\runs\atlas_het_coordinate\node_classification\geometry_moe\split_0\seed_8\cfg_907101c48510
atlas_het_coordinate__node_classification__geometry_moe__split0__seed9__3cc660865de4,3cc660865de4,13cd544cee4412a5,atlas_het_coordinate,node_classification,geometry_moe,geometry_moe,9,0,outputs\runs\atlas_het_coordinate\node_classification\geometry_moe\split_0\seed_9\cfg_3cc660865de4
atlas_het_coordinate__node_classification__graphatlas_free_transition__split0__seed0__dd79f642bc5e,dd79f642bc5e,13cd544cee4412a5,atlas_het_coordinate,node_classification,graphatlas_free_transition,graphatlas_free_transition,0,0,outputs\runs\atlas_het_coordinate\node_classification\graphatlas_free_transition\split_0\seed_0\cfg_dd79f642bc5e
atlas_het_coordinate__node_classification__graphatlas_free_transition__split0__seed1__2fe423e41367,2fe423e41367,13cd544cee4412a5,atlas_het_coordinate,node_classification,graphatlas_free_transition,graphatlas_free_transition,1,0,outputs\runs\atlas_het_coordinate\node_classification\graphatlas_free_transition\split_0\seed_1\cfg_2fe423e41367
atlas_het_coordinate__node_classification__graphatlas_free_transition__split0__seed2__488144eb3e91,488144eb3e91,13cd544cee4412a5,atlas_het_coordinate,node_classification,graphatlas_free_transition,graphatlas_free_transition,2,0,outputs\runs\atlas_het_coordinate\node_classification\graphatlas_free_transition\split_0\seed_2\cfg_488144eb3e91
atlas_het_coordinate__node_classification__graphatlas_free_transition__split0__seed3__6d4908773584,6d4908773584,13cd544cee4412a5,atlas_het_coordinate,node_classification,graphatlas_free_transition,graphatlas_free_transition,3,0,outputs\runs\atlas_het_coordinate\node_classification\graphatlas_free_transition\split_0\seed_3\cfg_6d4908773584
atlas_het_coordinate__node_classification__graphatlas_free_transition__split0__seed4__ccf52989a358,ccf52989a358,13cd544cee4412a5,atlas_het_coordinate,node_classification,graphatlas_free_transition,graphatlas_free_transition,4,0,outputs\runs\atlas_het_coordinate\node_classification\graphatlas_free_transition\split_0\seed_4\cfg_ccf52989a358
atlas_het_coordinate__node_classification__graphatlas_free_transition__split0__seed5__ed8731252542,ed8731252542,13cd544cee4412a5,atlas_het_coordinate,node_classification,graphatlas_free_transition,graphatlas_free_transition,5,0,outputs\runs\atlas_het_coordinate\node_classification\graphatlas_free_transition\split_0\seed_5\cfg_ed8731252542
atlas_het_coordinate__node_classification__graphatlas_free_transition__split0__seed6__ed9650742afd,ed9650742afd,13cd544cee4412a5,atlas_het_coordinate,node_classification,graphatlas_free_transition,graphatlas_free_transition,6,0,outputs\runs\atlas_het_coordinate\node_classification\graphatlas_free_transition\split_0\seed_6\cfg_ed9650742afd
atlas_het_coordinate__node_classification__graphatlas_free_transition__split0__seed7__08625bfc573c,08625bfc573c,13cd544cee4412a5,atlas_het_coordinate,node_classification,graphatlas_free_transition,graphatlas_free_transition,7,0,outputs\runs\atlas_het_coordinate\node_classification\graphatlas_free_transition\split_0\seed_7\cfg_08625bfc573c
atlas_het_coordinate__node_classification__graphatlas_free_transition__split0__seed8__2cf1f0df62f1,2cf1f0df62f1,13cd544cee4412a5,atlas_het_coordinate,node_classification,graphatlas_free_transition,graphatlas_free_transition,8,0,outputs\runs\atlas_het_coordinate\node_classification\graphatlas_free_transition\split_0\seed_8\cfg_2cf1f0df62f1
atlas_het_coordinate__node_classification__graphatlas_free_transition__split0__seed9__5b86aa2d853f,5b86aa2d853f,13cd544cee4412a5,atlas_het_coordinate,node_classification,graphatlas_free_transition,graphatlas_free_transition,9,0,outputs\runs\atlas_het_coordinate\node_classification\graphatlas_free_transition\split_0\seed_9\cfg_5b86aa2d853f
atlas_het_coordinate__node_classification__graphatlas_no_metric__split0__seed0__7813e1ea406a,7813e1ea406a,13cd544cee4412a5,atlas_het_coordinate,node_classification,graphatlas_no_metric,graphatlas_no_metric,0,0,outputs\runs\atlas_het_coordinate\node_classification\graphatlas_no_metric\split_0\seed_0\cfg_7813e1ea406a
atlas_het_coordinate__node_classification__graphatlas_no_metric__split0__seed1__19da363eb349,19da363eb349,13cd544cee4412a5,atlas_het_coordinate,node_classification,graphatlas_no_metric,graphatlas_no_metric,1,0,outputs\runs\atlas_het_coordinate\node_classification\graphatlas_no_metric\split_0\seed_1\cfg_19da363eb349
atlas_het_coordinate__node_classification__graphatlas_no_metric__split0__seed2__071844dadc92,071844dadc92,13cd544cee4412a5,atlas_het_coordinate,node_classification,graphatlas_no_metric,graphatlas_no_metric,2,0,outputs\runs\atlas_het_coordinate\node_classification\graphatlas_no_metric\split_0\seed_2\cfg_071844dadc92
atlas_het_coordinate__node_classification__graphatlas_no_metric__split0__seed3__bef4aa63ef75,bef4aa63ef75,13cd544cee4412a5,atlas_het_coordinate,node_classification,graphatlas_no_metric,graphatlas_no_metric,3,0,outputs\runs\atlas_het_coordinate\node_classification\graphatlas_no_metric\split_0\seed_3\cfg_bef4aa63ef75
atlas_het_coordinate__node_classification__graphatlas_no_metric__split0__seed4__a4748bb1f216,a4748bb1f216,13cd544cee4412a5,atlas_het_coordinate,node_classification,graphatlas_no_metric,graphatlas_no_metric,4,0,outputs\runs\atlas_het_coordinate\node_classification\graphatlas_no_metric\split_0\seed_4\cfg_a4748bb1f216
atlas_het_coordinate__node_classification__graphatlas_no_metric__split0__seed5__07369f064a1c,07369f064a1c,13cd544cee4412a5,atlas_het_coordinate,node_classification,graphatlas_no_metric,graphatlas_no_metric,5,0,outputs\runs\atlas_het_coordinate\node_classification\graphatlas_no_metric\split_0\seed_5\cfg_07369f064a1c
atlas_het_coordinate__node_classification__graphatlas_no_metric__split0__seed6__a84bbb8f136e,a84bbb8f136e,13cd544cee4412a5,atlas_het_coordinate,node_classification,graphatlas_no_metric,graphatlas_no_metric,6,0,outputs\runs\atlas_het_coordinate\node_classification\graphatlas_no_metric\split_0\seed_6\cfg_a84bbb8f136e
atlas_het_coordinate__node_classification__graphatlas_no_metric__split0__seed7__96d620aff49e,96d620aff49e,13cd544cee4412a5,atlas_het_coordinate,node_classification,graphatlas_no_metric,graphatlas_no_metric,7,0,outputs\runs\atlas_het_coordinate\node_classification\graphatlas_no_metric\split_0\seed_7\cfg_96d620aff49e
atlas_het_coordinate__node_classification__graphatlas_no_metric__split0__seed8__ab486816d5d5,ab486816d5d5,13cd544cee4412a5,atlas_het_coordinate,node_classification,graphatlas_no_metric,graphatlas_no_metric,8,0,outputs\runs\atlas_het_coordinate\node_classification\graphatlas_no_metric\split_0\seed_8\cfg_ab486816d5d5
atlas_het_coordinate__node_classification__graphatlas_no_metric__split0__seed9__220976c43dc8,220976c43dc8,13cd544cee4412a5,atlas_het_coordinate,node_classification,graphatlas_no_metric,graphatlas_no_metric,9,0,outputs\runs\atlas_het_coordinate\node_classification\graphatlas_no_metric\split_0\seed_9\cfg_220976c43dc8
atlas_het_coordinate__node_classification__graphatlas_no_cocycle__split0__seed0__1a645a147567,1a645a147567,13cd544cee4412a5,atlas_het_coordinate,node_classification,graphatlas_no_cocycle,graphatlas_no_cocycle,0,0,outputs\runs\atlas_het_coordinate\node_classification\graphatlas_no_cocycle\split_0\seed_0\cfg_1a645a147567
atlas_het_coordinate__node_classification__graphatlas_no_cocycle__split0__seed1__ed6422f6df09,ed6422f6df09,13cd544cee4412a5,atlas_het_coordinate,node_classification,graphatlas_no_cocycle,graphatlas_no_cocycle,1,0,outputs\runs\atlas_het_coordinate\node_classification\graphatlas_no_cocycle\split_0\seed_1\cfg_ed6422f6df09
atlas_het_coordinate__node_classification__graphatlas_no_cocycle__split0__seed2__63b0d4ce0a27,63b0d4ce0a27,13cd544cee4412a5,atlas_het_coordinate,node_classification,graphatlas_no_cocycle,graphatlas_no_cocycle,2,0,outputs\runs\atlas_het_coordinate\node_classification\graphatlas_no_cocycle\split_0\seed_2\cfg_63b0d4ce0a27
atlas_het_coordinate__node_classification__graphatlas_no_cocycle__split0__seed3__36d756436864,36d756436864,13cd544cee4412a5,atlas_het_coordinate,node_classification,graphatlas_no_cocycle,graphatlas_no_cocycle,3,0,outputs\runs\atlas_het_coordinate\node_classification\graphatlas_no_cocycle\split_0\seed_3\cfg_36d756436864
atlas_het_coordinate__node_classification__graphatlas_no_cocycle__split0__seed4__1bdb7e677e5d,1bdb7e677e5d,13cd544cee4412a5,atlas_het_coordinate,node_classification,graphatlas_no_cocycle,graphatlas_no_cocycle,4,0,outputs\runs\atlas_het_coordinate\node_classification\graphatlas_no_cocycle\split_0\seed_4\cfg_1bdb7e677e5d
atlas_het_coordinate__node_classification__graphatlas_no_cocycle__split0__seed5__f15f27e38f56,f15f27e38f56,13cd544cee4412a5,atlas_het_coordinate,node_classification,graphatlas_no_cocycle,graphatlas_no_cocycle,5,0,outputs\runs\atlas_het_coordinate\node_classification\graphatlas_no_cocycle\split_0\seed_5\cfg_f15f27e38f56
atlas_het_coordinate__node_classification__graphatlas_no_cocycle__split0__seed6__fbfb666d8a53,fbfb666d8a53,13cd544cee4412a5,atlas_het_coordinate,node_classification,graphatlas_no_cocycle,graphatlas_no_cocycle,6,0,outputs\runs\atlas_het_coordinate\node_classification\graphatlas_no_cocycle\split_0\seed_6\cfg_fbfb666d8a53
atlas_het_coordinate__node_classification__graphatlas_no_cocycle__split0__seed7__2720587e3c73,2720587e3c73,13cd544cee4412a5,atlas_het_coordinate,node_classification,graphatlas_no_cocycle,graphatlas_no_cocycle,7,0,outputs\runs\atlas_het_coordinate\node_classification\graphatlas_no_cocycle\split_0\seed_7\cfg_2720587e3c73
atlas_het_coordinate__node_classification__graphatlas_no_cocycle__split0__seed8__3689f09b897d,3689f09b897d,13cd544cee4412a5,atlas_het_coordinate,node_classification,graphatlas_no_cocycle,graphatlas_no_cocycle,8,0,outputs\runs\atlas_het_coordinate\node_classification\graphatlas_no_cocycle\split_0\seed_8\cfg_3689f09b897d
atlas_het_coordinate__node_classification__graphatlas_no_cocycle__split0__seed9__5e887b61d0bf,5e887b61d0bf,13cd544cee4412a5,atlas_het_coordinate,node_classification,graphatlas_no_cocycle,graphatlas_no_cocycle,9,0,outputs\runs\atlas_het_coordinate\node_classification\graphatlas_no_cocycle\split_0\seed_9\cfg_5e887b61d0bf
atlas_het_coordinate__node_classification__graphatlas_no_rank__split0__seed0__5b8dafb872b0,5b8dafb872b0,13cd544cee4412a5,atlas_het_coordinate,node_classification,graphatlas_no_rank,graphatlas_no_rank,0,0,outputs\runs\atlas_het_coordinate\node_classification\graphatlas_no_rank\split_0\seed_0\cfg_5b8dafb872b0
atlas_het_coordinate__node_classification__graphatlas_no_rank__split0__seed1__521bdeb86267,521bdeb86267,13cd544cee4412a5,atlas_het_coordinate,node_classification,graphatlas_no_rank,graphatlas_no_rank,1,0,outputs\runs\atlas_het_coordinate\node_classification\graphatlas_no_rank\split_0\seed_1\cfg_521bdeb86267
atlas_het_coordinate__node_classification__graphatlas_no_rank__split0__seed2__0d107f246826,0d107f246826,13cd544cee4412a5,atlas_het_coordinate,node_classification,graphatlas_no_rank,graphatlas_no_rank,2,0,outputs\runs\atlas_het_coordinate\node_classification\graphatlas_no_rank\split_0\seed_2\cfg_0d107f246826
atlas_het_coordinate__node_classification__graphatlas_no_rank__split0__seed3__f53ebfc8369f,f53ebfc8369f,13cd544cee4412a5,atlas_het_coordinate,node_classification,graphatlas_no_rank,graphatlas_no_rank,3,0,outputs\runs\atlas_het_coordinate\node_classification\graphatlas_no_rank\split_0\seed_3\cfg_f53ebfc8369f
atlas_het_coordinate__node_classification__graphatlas_no_rank__split0__seed4__2ed27fa435d6,2ed27fa435d6,13cd544cee4412a5,atlas_het_coordinate,node_classification,graphatlas_no_rank,graphatlas_no_rank,4,0,outputs\runs\atlas_het_coordinate\node_classification\graphatlas_no_rank\split_0\seed_4\cfg_2ed27fa435d6
atlas_het_coordinate__node_classification__graphatlas_no_rank__split0__seed5__a7f381de660b,a7f381de660b,13cd544cee4412a5,atlas_het_coordinate,node_classification,graphatlas_no_rank,graphatlas_no_rank,5,0,outputs\runs\atlas_het_coordinate\node_classification\graphatlas_no_rank\split_0\seed_5\cfg_a7f381de660b
atlas_het_coordinate__node_classification__graphatlas_no_rank__split0__seed6__5d1d7971af93,5d1d7971af93,13cd544cee4412a5,atlas_het_coordinate,node_classification,graphatlas_no_rank,graphatlas_no_rank,6,0,outputs\runs\atlas_het_coordinate\node_classification\graphatlas_no_rank\split_0\seed_6\cfg_5d1d7971af93
atlas_het_coordinate__node_classification__graphatlas_no_rank__split0__seed7__36955b0eba23,36955b0eba23,13cd544cee4412a5,atlas_het_coordinate,node_classification,graphatlas_no_rank,graphatlas_no_rank,7,0,outputs\runs\atlas_het_coordinate\node_classification\graphatlas_no_rank\split_0\seed_7\cfg_36955b0eba23
atlas_het_coordinate__node_classification__graphatlas_no_rank__split0__seed8__b04284ca804c,b04284ca804c,13cd544cee4412a5,atlas_het_coordinate,node_classification,graphatlas_no_rank,graphatlas_no_rank,8,0,outputs\runs\atlas_het_coordinate\node_classification\graphatlas_no_rank\split_0\seed_8\cfg_b04284ca804c
atlas_het_coordinate__node_classification__graphatlas_no_rank__split0__seed9__8a74d4b295f0,8a74d4b295f0,13cd544cee4412a5,atlas_het_coordinate,node_classification,graphatlas_no_rank,graphatlas_no_rank,9,0,outputs\runs\atlas_het_coordinate\node_classification\graphatlas_no_rank\split_0\seed_9\cfg_8a74d4b295f0
atlas_het_coordinate__node_classification__graphatlas_no_overlap__split0__seed0__c1de8bf33e3a,c1de8bf33e3a,13cd544cee4412a5,atlas_het_coordinate,node_classification,graphatlas_no_overlap,graphatlas_no_overlap,0,0,outputs\runs\atlas_het_coordinate\node_classification\graphatlas_no_overlap\split_0\seed_0\cfg_c1de8bf33e3a
atlas_het_coordinate__node_classification__graphatlas_no_overlap__split0__seed1__b29690bff1b7,b29690bff1b7,13cd544cee4412a5,atlas_het_coordinate,node_classification,graphatlas_no_overlap,graphatlas_no_overlap,1,0,outputs\runs\atlas_het_coordinate\node_classification\graphatlas_no_overlap\split_0\seed_1\cfg_b29690bff1b7
atlas_het_coordinate__node_classification__graphatlas_no_overlap__split0__seed2__903dc5c166b3,903dc5c166b3,13cd544cee4412a5,atlas_het_coordinate,node_classification,graphatlas_no_overlap,graphatlas_no_overlap,2,0,outputs\runs\atlas_het_coordinate\node_classification\graphatlas_no_overlap\split_0\seed_2\cfg_903dc5c166b3
atlas_het_coordinate__node_classification__graphatlas_no_overlap__split0__seed3__9b911fc8f00b,9b911fc8f00b,13cd544cee4412a5,atlas_het_coordinate,node_classification,graphatlas_no_overlap,graphatlas_no_overlap,3,0,outputs\runs\atlas_het_coordinate\node_classification\graphatlas_no_overlap\split_0\seed_3\cfg_9b911fc8f00b
atlas_het_coordinate__node_classification__graphatlas_no_overlap__split0__seed4__97e8d16894ea,97e8d16894ea,13cd544cee4412a5,atlas_het_coordinate,node_classification,graphatlas_no_overlap,graphatlas_no_overlap,4,0,outputs\runs\atlas_het_coordinate\node_classification\graphatlas_no_overlap\split_0\seed_4\cfg_97e8d16894ea
atlas_het_coordinate__node_classification__graphatlas_no_overlap__split0__seed5__ab745817d0d5,ab745817d0d5,13cd544cee4412a5,atlas_het_coordinate,node_classification,graphatlas_no_overlap,graphatlas_no_overlap,5,0,outputs\runs\atlas_het_coordinate\node_classification\graphatlas_no_overlap\split_0\seed_5\cfg_ab745817d0d5
atlas_het_coordinate__node_classification__graphatlas_no_overlap__split0__seed6__be3ed2464fac,be3ed2464fac,13cd544cee4412a5,atlas_het_coordinate,node_classification,graphatlas_no_overlap,graphatlas_no_overlap,6,0,outputs\runs\atlas_het_coordinate\node_classification\graphatlas_no_overlap\split_0\seed_6\cfg_be3ed2464fac
atlas_het_coordinate__node_classification__graphatlas_no_overlap__split0__seed7__d41f0c5f9e94,d41f0c5f9e94,13cd544cee4412a5,atlas_het_coordinate,node_classification,graphatlas_no_overlap,graphatlas_no_overlap,7,0,outputs\runs\atlas_het_coordinate\node_classification\graphatlas_no_overlap\split_0\seed_7\cfg_d41f0c5f9e94
atlas_het_coordinate__node_classification__graphatlas_no_overlap__split0__seed8__898a24a363c8,898a24a363c8,13cd544cee4412a5,atlas_het_coordinate,node_classification,graphatlas_no_overlap,graphatlas_no_overlap,8,0,outputs\runs\atlas_het_coordinate\node_classification\graphatlas_no_overlap\split_0\seed_8\cfg_898a24a363c8
atlas_het_coordinate__node_classification__graphatlas_no_overlap__split0__seed9__bc97a046c516,bc97a046c516,13cd544cee4412a5,atlas_het_coordinate,node_classification,graphatlas_no_overlap,graphatlas_no_overlap,9,0,outputs\runs\atlas_het_coordinate\node_classification\graphatlas_no_overlap\split_0\seed_9\cfg_bc97a046c516
atlas_het_coordinate__node_classification__graphatlas__split0__seed0__d8be93898fe9,d8be93898fe9,13cd544cee4412a5,atlas_het_coordinate,node_classification,graphatlas,graphatlas,0,0,outputs\runs\atlas_het_coordinate\node_classification\graphatlas\split_0\seed_0\cfg_d8be93898fe9
atlas_het_coordinate__node_classification__graphatlas__split0__seed1__ebe5184b3b04,ebe5184b3b04,13cd544cee4412a5,atlas_het_coordinate,node_classification,graphatlas,graphatlas,1,0,outputs\runs\atlas_het_coordinate\node_classification\graphatlas\split_0\seed_1\cfg_ebe5184b3b04
atlas_het_coordinate__node_classification__graphatlas__split0__seed2__c2841f40673e,c2841f40673e,13cd544cee4412a5,atlas_het_coordinate,node_classification,graphatlas,graphatlas,2,0,outputs\runs\atlas_het_coordinate\node_classification\graphatlas\split_0\seed_2\cfg_c2841f40673e
atlas_het_coordinate__node_classification__graphatlas__split0__seed3__f19e1975b7e1,f19e1975b7e1,13cd544cee4412a5,atlas_het_coordinate,node_classification,graphatlas,graphatlas,3,0,outputs\runs\atlas_het_coordinate\node_classification\graphatlas\split_0\seed_3\cfg_f19e1975b7e1
atlas_het_coordinate__node_classification__graphatlas__split0__seed4__6f5f8b47cebe,6f5f8b47cebe,13cd544cee4412a5,atlas_het_coordinate,node_classification,graphatlas,graphatlas,4,0,outputs\runs\atlas_het_coordinate\node_classification\graphatlas\split_0\seed_4\cfg_6f5f8b47cebe
atlas_het_coordinate__node_classification__graphatlas__split0__seed5__eaf3c5cfa8f7,eaf3c5cfa8f7,13cd544cee4412a5,atlas_het_coordinate,node_classification,graphatlas,graphatlas,5,0,outputs\runs\atlas_het_coordinate\node_classification\graphatlas\split_0\seed_5\cfg_eaf3c5cfa8f7
atlas_het_coordinate__node_classification__graphatlas__split0__seed6__f729533c5e18,f729533c5e18,13cd544cee4412a5,atlas_het_coordinate,node_classification,graphatlas,graphatlas,6,0,outputs\runs\atlas_het_coordinate\node_classification\graphatlas\split_0\seed_6\cfg_f729533c5e18
atlas_het_coordinate__node_classification__graphatlas__split0__seed7__bb6163e59e84,bb6163e59e84,13cd544cee4412a5,atlas_het_coordinate,node_classification,graphatlas,graphatlas,7,0,outputs\runs\atlas_het_coordinate\node_classification\graphatlas\split_0\seed_7\cfg_bb6163e59e84
atlas_het_coordinate__node_classification__graphatlas__split0__seed8__0f72257cebe6,0f72257cebe6,13cd544cee4412a5,atlas_het_coordinate,node_classification,graphatlas,graphatlas,8,0,outputs\runs\atlas_het_coordinate\node_classification\graphatlas\split_0\seed_8\cfg_0f72257cebe6
atlas_het_coordinate__node_classification__graphatlas__split0__seed9__4b3b7de7b0aa,4b3b7de7b0aa,13cd544cee4412a5,atlas_het_coordinate,node_classification,graphatlas,graphatlas,9,0,outputs\runs\atlas_het_coordinate\node_classification\graphatlas\split_0\seed_9\cfg_4b3b7de7b0aa
atlas_het_mixed_metric__node_classification__ambient_vector_gnn__split0__seed0__fac25acdd9b8,fac25acdd9b8,13cd544cee4412a5,atlas_het_mixed_metric,node_classification,ambient_vector_gnn,ambient_vector_gnn,0,0,outputs\runs\atlas_het_mixed_metric\node_classification\ambient_vector_gnn\split_0\seed_0\cfg_fac25acdd9b8
atlas_het_mixed_metric__node_classification__ambient_vector_gnn__split0__seed1__d66516e62e93,d66516e62e93,13cd544cee4412a5,atlas_het_mixed_metric,node_classification,ambient_vector_gnn,ambient_vector_gnn,1,0,outputs\runs\atlas_het_mixed_metric\node_classification\ambient_vector_gnn\split_0\seed_1\cfg_d66516e62e93
atlas_het_mixed_metric__node_classification__ambient_vector_gnn__split0__seed2__53b70796928d,53b70796928d,13cd544cee4412a5,atlas_het_mixed_metric,node_classification,ambient_vector_gnn,ambient_vector_gnn,2,0,outputs\runs\atlas_het_mixed_metric\node_classification\ambient_vector_gnn\split_0\seed_2\cfg_53b70796928d
atlas_het_mixed_metric__node_classification__ambient_vector_gnn__split0__seed3__286401ef9e3b,286401ef9e3b,13cd544cee4412a5,atlas_het_mixed_metric,node_classification,ambient_vector_gnn,ambient_vector_gnn,3,0,outputs\runs\atlas_het_mixed_metric\node_classification\ambient_vector_gnn\split_0\seed_3\cfg_286401ef9e3b
atlas_het_mixed_metric__node_classification__ambient_vector_gnn__split0__seed4__e36b16851ec7,e36b16851ec7,13cd544cee4412a5,atlas_het_mixed_metric,node_classification,ambient_vector_gnn,ambient_vector_gnn,4,0,outputs\runs\atlas_het_mixed_metric\node_classification\ambient_vector_gnn\split_0\seed_4\cfg_e36b16851ec7
atlas_het_mixed_metric__node_classification__ambient_vector_gnn__split0__seed5__7fe489e66051,7fe489e66051,13cd544cee4412a5,atlas_het_mixed_metric,node_classification,ambient_vector_gnn,ambient_vector_gnn,5,0,outputs\runs\atlas_het_mixed_metric\node_classification\ambient_vector_gnn\split_0\seed_5\cfg_7fe489e66051
atlas_het_mixed_metric__node_classification__ambient_vector_gnn__split0__seed6__a9b546948fc2,a9b546948fc2,13cd544cee4412a5,atlas_het_mixed_metric,node_classification,ambient_vector_gnn,ambient_vector_gnn,6,0,outputs\runs\atlas_het_mixed_metric\node_classification\ambient_vector_gnn\split_0\seed_6\cfg_a9b546948fc2
