run_id,config_hash,source_hash,dataset,task,model,model_family,seed,split,num_threads,run_dir,job_config
atlas_het__node_classification__graphatlas_free_transition__split0__seed1__caf497bb53bc,caf497bb53bc,0e672c999c335af7,atlas_het,node_classification,graphatlas_free_transition,graphatlas_free_transition,1,0,1,outputs\.work\runs\atlas_het\graphatlas_free_transition\split-0\seed-1\config-caf497bb,outputs\.work\runs\atlas_het\graphatlas_free_transition\split-0\seed-1\config-caf497bb\job_config.yaml
atlas_het__node_classification__graphatlas_free_transition__split0__seed2__dc27d9335040,dc27d9335040,0e672c999c335af7,atlas_het,node_classification,graphatlas_free_transition,graphatlas_free_transition,2,0,1,outputs\.work\runs\atlas_het\graphatlas_free_transition\split-0\seed-2\config-dc27d933,outputs\.work\runs\atlas_het\graphatlas_free_transition\split-0\seed-2\config-dc27d933\job_config.yaml
atlas_het__node_classification__graphatlas_free_transition__split0__seed3__d095eb9e3e6e,d095eb9e3e6e,0e672c999c335af7,atlas_het,node_classification,graphatlas_free_transition,graphatlas_free_transition,3,0,1,outputs\.work\runs\atlas_het\graphatlas_free_transition\split-0\seed-3\config-d095eb9e,outputs\.work\runs\atlas_het\graphatlas_free_transition\split-0\seed-3\config-d095eb9e\job_config.yaml
atlas_het__node_classification__graphatlas_free_transition__split0__seed4__5c9019ac557a,5c9019ac557a,0e672c999c335af7,atlas_het,node_classification,graphatlas_free_transition,graphatlas_free_transition,4,0,1,outputs\.work\runs\atlas_het\graphatlas_free_transition\split-0\seed-4\config-5c9019ac,outputs\.work\runs\atlas_het\graphatlas_free_transition\split-0\seed-4\config-5c9019ac\job_config.yaml
atlas_het__node_classification__graphatlas_free_transition__split0__seed5__ddd0463cc27e,ddd0463cc27e,0e672c999c335af7,atlas_het,node_classification,graphatlas_free_transition,graphatlas_free_transition,5,0,1,outputs\.work\runs\atlas_het\graphatlas_free_transition\split-0\seed-5\config-ddd0463c,outputs\.work\runs\atlas_het\graphatlas_free_transition\split-0\seed-5\config-ddd0463c\job_config.yaml
atlas_het__node_classification__graphatlas_free_transition__split0__seed6__5341d47bee53,5341d47bee53,0e672c999c335af7,atlas_het,node_classification,graphatlas_free_transition,graphatlas_free_transition,6,0,1,outputs\.work\runs\atlas_het\graphatlas_free_transition\split-0\seed-6\config-5341d47b,outputs\.work\runs\atlas_het\graphatlas_free_transition\split-0\seed-6\config-5341d47b\job_config.yaml
atlas_het__node_classification__graphatlas_free_transition__split0__seed7__1b6332c0711d,1b6332c0711d,0e672c999c335af7,atlas_het,node_classification,graphatlas_free_transition,graphatlas_free_transition,7,0,1,outputs\.work\runs\atlas_het\graphatlas_free_transition\split-0\seed-7\config-1b6332c0,outputs\.work\runs\atlas_het\graphatlas_free_transition\split-0\seed-7\config-1b6332c0\job_config.yaml
atlas_het__node_classification__graphatlas_free_transition__split0__seed8__b85d3b8cae6e,b85d3b8cae6e,0e672c999c335af7,atlas_het,node_classification,graphatlas_free_transition,graphatlas_free_transition,8,0,1,outputs\.work\runs\atlas_het\graphatlas_free_transition\split-0\seed-8\config-b85d3b8c,outputs\.work\runs\atlas_het\graphatlas_free_transition\split-0\seed-8\config-b85d3b8c\job_config.yaml
atlas_het__node_classification__graphatlas_free_transition__split0__seed9__9882dfe9578b,9882dfe9578b,0e672c999c335af7,atlas_het,node_classification,graphatlas_free_transition,graphatlas_free_transition,9,0,1,outputs\.work\runs\atlas_het\graphatlas_free_transition\split-0\seed-9\config-9882dfe9,outputs\.work\runs\atlas_het\graphatlas_free_transition\split-0\seed-9\config-9882dfe9\job_config.yaml
atlas_het__node_classification__graphatlas_no_transport__split0__seed0__aea0315d8c3e,aea0315d8c3e,0e672c999c335af7,atlas_het,node_classification,graphatlas_no_transport,graphatlas_no_transport,0,0,1,outputs\.work\runs\atlas_het\graphatlas_no_transport\split-0\seed-0\config-aea0315d,outputs\.work\runs\atlas_het\graphatlas_no_transport\split-0\seed-0\config-aea0315d\job_config.yaml
atlas_het__node_classification__graphatlas_no_transport__split0__seed1__d5f1b6321b5c,d5f1b6321b5c,0e672c999c335af7,atlas_het,node_classification,graphatlas_no_transport,graphatlas_no_transport,1,0,1,outputs\.work\runs\atlas_het\graphatlas_no_transport\split-0\seed-1\config-d5f1b632,outputs\.work\runs\atlas_het\graphatlas_no_transport\split-0\seed-1\config-d5f1b632\job_config.yaml
atlas_het__node_classification__graphatlas_no_transport__split0__seed2__3c77c658c678,3c77c658c678,0e672c999c335af7,atlas_het,node_classification,graphatlas_no_transport,graphatlas_no_transport,2,0,1,outputs\.work\runs\atlas_het\graphatlas_no_transport\split-0\seed-2\config-3c77c658,outputs\.work\runs\atlas_het\graphatlas_no_transport\split-0\seed-2\config-3c77c658\job_config.yaml
atlas_het__node_classification__graphatlas_no_transport__split0__seed3__89c45427b433,89c45427b433,0e672c999c335af7,atlas_het,node_classification,graphatlas_no_transport,graphatlas_no_transport,3,0,1,outputs\.work\runs\atlas_het\graphatlas_no_transport\split-0\seed-3\config-89c45427,outputs\.work\runs\atlas_het\graphatlas_no_transport\split-0\seed-3\config-89c45427\job_config.yaml
atlas_het__node_classification__graphatlas_no_transport__split0__seed4__ca25cd3b0e57,ca25cd3b0e57,0e672c999c335af7,atlas_het,node_classification,graphatlas_no_transport,graphatlas_no_transport,4,0,1,outputs\.work\runs\atlas_het\graphatlas_no_transport\split-0\seed-4\config-ca25cd3b,outputs\.work\runs\atlas_het\graphatlas_no_transport\split-0\seed-4\config-ca25cd3b\job_config.yaml
atlas_het__node_classification__graphatlas_no_transport__split0__seed5__85e9a613468c,85e9a613468c,0e672c999c335af7,atlas_het,node_classification,graphatlas_no_transport,graphatlas_no_transport,5,0,1,outputs\.work\runs\atlas_het\graphatlas_no_transport\split-0\seed-5\config-85e9a613,outputs\.work\runs\atlas_het\graphatlas_no_transport\split-0\seed-5\config-85e9a613\job_config.yaml
atlas_het__node_classification__graphatlas_no_transport__split0__seed6__f5e3edd98288,f5e3edd98288,0e672c999c335af7,atlas_het,node_classification,graphatlas_no_transport,graphatlas_no_transport,6,0,1,outputs\.work\runs\atlas_het\graphatlas_no_transport\split-0\seed-6\config-f5e3edd9,outputs\.work\runs\atlas_het\graphatlas_no_transport\split-0\seed-6\config-f5e3edd9\job_config.yaml
atlas_het__node_classification__graphatlas_no_transport__split0__seed7__f201bea8d158,f201bea8d158,0e672c999c335af7,atlas_het,node_classification,graphatlas_no_transport,graphatlas_no_transport,7,0,1,outputs\.work\runs\atlas_het\graphatlas_no_transport\split-0\seed-7\config-f201bea8,outputs\.work\runs\atlas_het\graphatlas_no_transport\split-0\seed-7\config-f201bea8\job_config.yaml
atlas_het__node_classification__graphatlas_no_transport__split0__seed8__dd86f5c553ea,dd86f5c553ea,0e672c999c335af7,atlas_het,node_classification,graphatlas_no_transport,graphatlas_no_transport,8,0,1,outputs\.work\runs\atlas_het\graphatlas_no_transport\split-0\seed-8\config-dd86f5c5,outputs\.work\runs\atlas_het\graphatlas_no_transport\split-0\seed-8\config-dd86f5c5\job_config.yaml
atlas_het__node_classification__graphatlas_no_transport__split0__seed9__752137a0fac8,752137a0fac8,0e672c999c335af7,atlas_het,node_classification,graphatlas_no_transport,graphatlas_no_transport,9,0,1,outputs\.work\runs\atlas_het\graphatlas_no_transport\split-0\seed-9\config-752137a0,outputs\.work\runs\atlas_het\graphatlas_no_transport\split-0\seed-9\config-752137a0\job_config.yaml
atlas_het__node_classification__graphatlas_c_oracle__split0__seed0__56cbb90f4b62,56cbb90f4b62,0e672c999c335af7,atlas_het,node_classification,graphatlas_c_oracle,graphatlas_certified,0,0,1,outputs\.work\runs\atlas_het\graphatlas_c_oracle\split-0\seed-0\config-56cbb90f,outputs\.work\runs\atlas_het\graphatlas_c_oracle\split-0\seed-0\config-56cbb90f\job_config.yaml
atlas_het__node_classification__graphatlas_c_oracle__split0__seed1__a830736a0817,a830736a0817,0e672c999c335af7,atlas_het,node_classification,graphatlas_c_oracle,graphatlas_certified,1,0,1,outputs\.work\runs\atlas_het\graphatlas_c_oracle\split-0\seed-1\config-a830736a,outputs\.work\runs\atlas_het\graphatlas_c_oracle\split-0\seed-1\config-a830736a\job_config.yaml
atlas_het__node_classification__graphatlas_c_oracle__split0__seed2__1addac5dfc0a,1addac5dfc0a,0e672c999c335af7,atlas_het,node_classification,graphatlas_c_oracle,graphatlas_certified,2,0,1,outputs\.work\runs\atlas_het\graphatlas_c_oracle\split-0\seed-2\config-1addac5d,outputs\.work\runs\atlas_het\graphatlas_c_oracle\split-0\seed-2\config-1addac5d\job_config.yaml
atlas_het__node_classification__graphatlas_c_oracle__split0__seed3__faddd874fe10,faddd874fe10,0e672c999c335af7,atlas_het,node_classification,graphatlas_c_oracle,graphatlas_certified,3,0,1,outputs\.work\runs\atlas_het\graphatlas_c_oracle\split-0\seed-3\config-faddd874,outputs\.work\runs\atlas_het\graphatlas_c_oracle\split-0\seed-3\config-faddd874\job_config.yaml
atlas_het__node_classification__graphatlas_c_oracle__split0__seed4__e6fec2ec75ba,e6fec2ec75ba,0e672c999c335af7,atlas_het,node_classification,graphatlas_c_oracle,graphatlas_certified,4,0,1,outputs\.work\runs\atlas_het\graphatlas_c_oracle\split-0\seed-4\config-e6fec2ec,outputs\.work\runs\atlas_het\graphatlas_c_oracle\split-0\seed-4\config-e6fec2ec\job_config.yaml
atlas_het__node_classification__graphatlas_c_oracle__split0__seed5__57b72fb5d2fb,57b72fb5d2fb,0e672c999c335af7,atlas_het,node_classification,graphatlas_c_oracle,graphatlas_certified,5,0,1,outputs\.work\runs\atlas_het\graphatlas_c_oracle\split-0\seed-5\config-57b72fb5,outputs\.work\runs\atlas_het\graphatlas_c_oracle\split-0\seed-5\config-57b72fb5\job_config.yaml
atlas_het__node_classification__graphatlas_c_oracle__split0__seed6__956ebca62c20,956ebca62c20,0e672c999c335af7,atlas_het,node_classification,graphatlas_c_oracle,graphatlas_certified,6,0,1,outputs\.work\runs\atlas_het\graphatlas_c_oracle\split-0\seed-6\config-956ebca6,outputs\.work\runs\atlas_het\graphatlas_c_oracle\split-0\seed-6\config-956ebca6\job_config.yaml
atlas_het__node_classification__graphatlas_c_oracle__split0__seed7__e4e8a30066ee,e4e8a30066ee,0e672c999c335af7,atlas_het,node_classification,graphatlas_c_oracle,graphatlas_certified,7,0,1,outputs\.work\runs\atlas_het\graphatlas_c_oracle\split-0\seed-7\config-e4e8a300,outputs\.work\runs\atlas_het\graphatlas_c_oracle\split-0\seed-7\config-e4e8a300\job_config.yaml
atlas_het__node_classification__graphatlas_c_oracle__split0__seed8__9abc4073f1ca,9abc4073f1ca,0e672c999c335af7,atlas_het,node_classification,graphatlas_c_oracle,graphatlas_certified,8,0,1,outputs\.work\runs\atlas_het\graphatlas_c_oracle\split-0\seed-8\config-9abc4073,outputs\.work\runs\atlas_het\graphatlas_c_oracle\split-0\seed-8\config-9abc4073\job_config.yaml
atlas_het__node_classification__graphatlas_c_oracle__split0__seed9__605b61e88d77,605b61e88d77,0e672c999c335af7,atlas_het,node_classification,graphatlas_c_oracle,graphatlas_certified,9,0,1,outputs\.work\runs\atlas_het\graphatlas_c_oracle\split-0\seed-9\config-605b61e8,outputs\.work\runs\atlas_het\graphatlas_c_oracle\split-0\seed-9\config-605b61e8\job_config.yaml
atlas_het__node_classification__graphatlas_c__split0__seed0__c0abbe5946cb,c0abbe5946cb,0e672c999c335af7,atlas_het,node_classification,graphatlas_c,graphatlas_certified,0,0,1,outputs\.work\runs\atlas_het\graphatlas_c\split-0\seed-0\config-c0abbe59,outputs\.work\runs\atlas_het\graphatlas_c\split-0\seed-0\config-c0abbe59\job_config.yaml
atlas_het__node_classification__graphatlas_c__split0__seed1__fd831f1f1e88,fd831f1f1e88,0e672c999c335af7,atlas_het,node_classification,graphatlas_c,graphatlas_certified,1,0,1,outputs\.work\runs\atlas_het\graphatlas_c\split-0\seed-1\config-fd831f1f,outputs\.work\runs\atlas_het\graphatlas_c\split-0\seed-1\config-fd831f1f\job_config.yaml
atlas_het__node_classification__graphatlas_c__split0__seed2__0ffaa7474b73,0ffaa7474b73,0e672c999c335af7,atlas_het,node_classification,graphatlas_c,graphatlas_certified,2,0,1,outputs\.work\runs\atlas_het\graphatlas_c\split-0\seed-2\config-0ffaa747,outputs\.work\runs\atlas_het\graphatlas_c\split-0\seed-2\config-0ffaa747\job_config.yaml
atlas_het__node_classification__graphatlas_c__split0__seed3__8a329a2d84ce,8a329a2d84ce,0e672c999c335af7,atlas_het,node_classification,graphatlas_c,graphatlas_certified,3,0,1,outputs\.work\runs\atlas_het\graphatlas_c\split-0\seed-3\config-8a329a2d,outputs\.work\runs\atlas_het\graphatlas_c\split-0\seed-3\config-8a329a2d\job_config.yaml
atlas_het__node_classification__graphatlas_c__split0__seed4__40242194f40b,40242194f40b,0e672c999c335af7,atlas_het,node_classification,graphatlas_c,graphatlas_certified,4,0,1,outputs\.work\runs\atlas_het\graphatlas_c\split-0\seed-4\config-40242194,outputs\.work\runs\atlas_het\graphatlas_c\split-0\seed-4\config-40242194\job_config.yaml
atlas_het__node_classification__graphatlas_c__split0__seed5__765bc9a6f405,765bc9a6f405,0e672c999c335af7,atlas_het,node_classification,graphatlas_c,graphatlas_certified,5,0,1,outputs\.work\runs\atlas_het\graphatlas_c\split-0\seed-5\config-765bc9a6,outputs\.work\runs\atlas_het\graphatlas_c\split-0\seed-5\config-765bc9a6\job_config.yaml
atlas_het__node_classification__graphatlas_c__split0__seed6__01a4dee3fae1,01a4dee3fae1,0e672c999c335af7,atlas_het,node_classification,graphatlas_c,graphatlas_certified,6,0,1,outputs\.work\runs\atlas_het\graphatlas_c\split-0\seed-6\config-01a4dee3,outputs\.work\runs\atlas_het\graphatlas_c\split-0\seed-6\config-01a4dee3\job_config.yaml
atlas_het__node_classification__graphatlas_c__split0__seed7__62a5313928f3,62a5313928f3,0e672c999c335af7,atlas_het,node_classification,graphatlas_c,graphatlas_certified,7,0,1,outputs\.work\runs\atlas_het\graphatlas_c\split-0\seed-7\config-62a53139,outputs\.work\runs\atlas_het\graphatlas_c\split-0\seed-7\config-62a53139\job_config.yaml
atlas_het__node_classification__graphatlas_c__split0__seed8__e0fdf858bc61,e0fdf858bc61,0e672c999c335af7,atlas_het,node_classification,graphatlas_c,graphatlas_certified,8,0,1,outputs\.work\runs\atlas_het\graphatlas_c\split-0\seed-8\config-e0fdf858,outputs\.work\runs\atlas_het\graphatlas_c\split-0\seed-8\config-e0fdf858\job_config.yaml
atlas_het__node_classification__graphatlas_c__split0__seed9__12e9ad6a03c5,12e9ad6a03c5,0e672c999c335af7,atlas_het,node_classification,graphatlas_c,graphatlas_certified,9,0,1,outputs\.work\runs\atlas_het\graphatlas_c\split-0\seed-9\config-12e9ad6a,outputs\.work\runs\atlas_het\graphatlas_c\split-0\seed-9\config-12e9ad6a\job_config.yaml
atlas_het__node_classification__graphatlas_original__split0__seed0__241c2f85ed61,241c2f85ed61,0e672c999c335af7,atlas_het,node_classification,graphatlas_original,graphatlas,0,0,1,outputs\.work\runs\atlas_het\graphatlas_original\split-0\seed-0\config-241c2f85,outputs\.work\runs\atlas_het\graphatlas_original\split-0\seed-0\config-241c2f85\job_config.yaml
atlas_het__node_classification__graphatlas_original__split0__seed1__b0c932ac670f,b0c932ac670f,0e672c999c335af7,atlas_het,node_classification,graphatlas_original,graphatlas,1,0,1,outputs\.work\runs\atlas_het\graphatlas_original\split-0\seed-1\config-b0c932ac,outputs\.work\runs\atlas_het\graphatlas_original\split-0\seed-1\config-b0c932ac\job_config.yaml
atlas_het__node_classification__graphatlas_original__split0__seed2__0c30f2d0c574,0c30f2d0c574,0e672c999c335af7,atlas_het,node_classification,graphatlas_original,graphatlas,2,0,1,outputs\.work\runs\atlas_het\graphatlas_original\split-0\seed-2\config-0c30f2d0,outputs\.work\runs\atlas_het\graphatlas_original\split-0\seed-2\config-0c30f2d0\job_config.yaml
atlas_het__node_classification__graphatlas_original__split0__seed3__35e515062caf,35e515062caf,0e672c999c335af7,atlas_het,node_classification,graphatlas_original,graphatlas,3,0,1,outputs\.work\runs\atlas_het\graphatlas_original\split-0\seed-3\config-35e51506,outputs\.work\runs\atlas_het\graphatlas_original\split-0\seed-3\config-35e51506\job_config.yaml
