run_id,config_hash,source_hash,dataset,task,model,model_family,seed,split,run_dir
roman_empire__node_classification__graphatlas_free_transition__split6__seed6__59a704119cc9,59a704119cc9,13cd544cee4412a5,roman_empire,node_classification,graphatlas_free_transition,graphatlas_free_transition,6,6,outputs\runs\roman_empire\node_classification\graphatlas_free_transition\split_6\seed_6\cfg_59a704119cc9
roman_empire__node_classification__graphatlas_free_transition__split7__seed7__3dd4f43fa306,3dd4f43fa306,13cd544cee4412a5,roman_empire,node_classification,graphatlas_free_transition,graphatlas_free_transition,7,7,outputs\runs\roman_empire\node_classification\graphatlas_free_transition\split_7\seed_7\cfg_3dd4f43fa306
roman_empire__node_classification__graphatlas_free_transition__split8__seed8__7dbeb57440c7,7dbeb57440c7,13cd544cee4412a5,roman_empire,node_classification,graphatlas_free_transition,graphatlas_free_transition,8,8,outputs\runs\roman_empire\node_classification\graphatlas_free_transition\split_8\seed_8\cfg_7dbeb57440c7
roman_empire__node_classification__graphatlas_free_transition__split9__seed9__5c8b7e548891,5c8b7e548891,13cd544cee4412a5,roman_empire,node_classification,graphatlas_free_transition,graphatlas_free_transition,9,9,outputs\runs\roman_empire\node_classification\graphatlas_free_transition\split_9\seed_9\cfg_5c8b7e548891
roman_empire__node_classification__graphatlas_no_metric__split0__seed0__6441cee12325,6441cee12325,13cd544cee4412a5,roman_empire,node_classification,graphatlas_no_metric,graphatlas_no_metric,0,0,outputs\runs\roman_empire\node_classification\graphatlas_no_metric\split_0\seed_0\cfg_6441cee12325
roman_empire__node_classification__graphatlas_no_metric__split1__seed1__45f6070fbd4e,45f6070fbd4e,13cd544cee4412a5,roman_empire,node_classification,graphatlas_no_metric,graphatlas_no_metric,1,1,outputs\runs\roman_empire\node_classification\graphatlas_no_metric\split_1\seed_1\cfg_45f6070fbd4e
roman_empire__node_classification__graphatlas_no_metric__split2__seed2__0cca5cc5aa32,0cca5cc5aa32,13cd544cee4412a5,roman_empire,node_classification,graphatlas_no_metric,graphatlas_no_metric,2,2,outputs\runs\roman_empire\node_classification\graphatlas_no_metric\split_2\seed_2\cfg_0cca5cc5aa32
roman_empire__node_classification__graphatlas_no_metric__split3__seed3__a9ed89451c08,a9ed89451c08,13cd544cee4412a5,roman_empire,node_classification,graphatlas_no_metric,graphatlas_no_metric,3,3,outputs\runs\roman_empire\node_classification\graphatlas_no_metric\split_3\seed_3\cfg_a9ed89451c08
roman_empire__node_classification__graphatlas_no_metric__split4__seed4__b808d0665930,b808d0665930,13cd544cee4412a5,roman_empire,node_classification,graphatlas_no_metric,graphatlas_no_metric,4,4,outputs\runs\roman_empire\node_classification\graphatlas_no_metric\split_4\seed_4\cfg_b808d0665930
roman_empire__node_classification__graphatlas_no_metric__split5__seed5__ad9970db7b86,ad9970db7b86,13cd544cee4412a5,roman_empire,node_classification,graphatlas_no_metric,graphatlas_no_metric,5,5,outputs\runs\roman_empire\node_classification\graphatlas_no_metric\split_5\seed_5\cfg_ad9970db7b86
roman_empire__node_classification__graphatlas_no_metric__split6__seed6__0e28e9fc5203,0e28e9fc5203,13cd544cee4412a5,roman_empire,node_classification,graphatlas_no_metric,graphatlas_no_metric,6,6,outputs\runs\roman_empire\node_classification\graphatlas_no_metric\split_6\seed_6\cfg_0e28e9fc5203
roman_empire__node_classification__graphatlas_no_metric__split7__seed7__d022065b51b9,d022065b51b9,13cd544cee4412a5,roman_empire,node_classification,graphatlas_no_metric,graphatlas_no_metric,7,7,outputs\runs\roman_empire\node_classification\graphatlas_no_metric\split_7\seed_7\cfg_d022065b51b9
roman_empire__node_classification__graphatlas_no_metric__split8__seed8__bdf6248eb00d,bdf6248eb00d,13cd544cee4412a5,roman_empire,node_classification,graphatlas_no_metric,graphatlas_no_metric,8,8,outputs\runs\roman_empire\node_classification\graphatlas_no_metric\split_8\seed_8\cfg_bdf6248eb00d
roman_empire__node_classification__graphatlas_no_metric__split9__seed9__9f34190a887e,9f34190a887e,13cd544cee4412a5,roman_empire,node_classification,graphatlas_no_metric,graphatlas_no_metric,9,9,outputs\runs\roman_empire\node_classification\graphatlas_no_metric\split_9\seed_9\cfg_9f34190a887e
roman_empire__node_classification__graphatlas_no_cocycle__split0__seed0__444e13e0a64b,444e13e0a64b,13cd544cee4412a5,roman_empire,node_classification,graphatlas_no_cocycle,graphatlas_no_cocycle,0,0,outputs\runs\roman_empire\node_classification\graphatlas_no_cocycle\split_0\seed_0\cfg_444e13e0a64b
roman_empire__node_classification__graphatlas_no_cocycle__split1__seed1__c696b1d3e775,c696b1d3e775,13cd544cee4412a5,roman_empire,node_classification,graphatlas_no_cocycle,graphatlas_no_cocycle,1,1,outputs\runs\roman_empire\node_classification\graphatlas_no_cocycle\split_1\seed_1\cfg_c696b1d3e775
roman_empire__node_classification__graphatlas_no_cocycle__split2__seed2__ff39f5db3fbd,ff39f5db3fbd,13cd544cee4412a5,roman_empire,node_classification,graphatlas_no_cocycle,graphatlas_no_cocycle,2,2,outputs\runs\roman_empire\node_classification\graphatlas_no_cocycle\split_2\seed_2\cfg_ff39f5db3fbd
roman_empire__node_classification__graphatlas_no_cocycle__split3__seed3__361dd4755411,361dd4755411,13cd544cee4412a5,roman_empire,node_classification,graphatlas_no_cocycle,graphatlas_no_cocycle,3,3,outputs\runs\roman_empire\node_classification\graphatlas_no_cocycle\split_3\seed_3\cfg_361dd4755411
roman_empire__node_classification__graphatlas_no_cocycle__split4__seed4__c74b03d7469f,c74b03d7469f,13cd544cee4412a5,roman_empire,node_classification,graphatlas_no_cocycle,graphatlas_no_cocycle,4,4,outputs\runs\roman_empire\node_classification\graphatlas_no_cocycle\split_4\seed_4\cfg_c74b03d7469f
roman_empire__node_classification__graphatlas_no_cocycle__split5__seed5__6a0f9f1a3cb5,6a0f9f1a3cb5,13cd544cee4412a5,roman_empire,node_classification,graphatlas_no_cocycle,graphatlas_no_cocycle,5,5,outputs\runs\roman_empire\node_classification\graphatlas_no_cocycle\split_5\seed_5\cfg_6a0f9f1a3cb5
roman_empire__node_classification__graphatlas_no_cocycle__split6__seed6__d9a71e7c24b2,d9a71e7c24b2,13cd544cee4412a5,roman_empire,node_classification,graphatlas_no_cocycle,graphatlas_no_cocycle,6,6,outputs\runs\roman_empire\node_classification\graphatlas_no_cocycle\split_6\seed_6\cfg_d9a71e7c24b2
roman_empire__node_classification__graphatlas_no_cocycle__split7__seed7__dfc41952e0a6,dfc41952e0a6,13cd544cee4412a5,roman_empire,node_classification,graphatlas_no_cocycle,graphatlas_no_cocycle,7,7,outputs\runs\roman_empire\node_classification\graphatlas_no_cocycle\split_7\seed_7\cfg_dfc41952e0a6
roman_empire__node_classification__graphatlas_no_cocycle__split8__seed8__c65884262fc3,c65884262fc3,13cd544cee4412a5,roman_empire,node_classification,graphatlas_no_cocycle,graphatlas_no_cocycle,8,8,outputs\runs\roman_empire\node_classification\graphatlas_no_cocycle\split_8\seed_8\cfg_c65884262fc3
roman_empire__node_classification__graphatlas_no_cocycle__split9__seed9__f6f2c37596e0,f6f2c37596e0,13cd544cee4412a5,roman_empire,node_classification,graphatlas_no_cocycle,graphatlas_no_cocycle,9,9,outputs\runs\roman_empire\node_classification\graphatlas_no_cocycle\split_9\seed_9\cfg_f6f2c37596e0
roman_empire__node_classification__graphatlas_no_rank__split0__seed0__09c7310f75b3,09c7310f75b3,13cd544cee4412a5,roman_empire,node_classification,graphatlas_no_rank,graphatlas_no_rank,0,0,outputs\runs\roman_empire\node_classification\graphatlas_no_rank\split_0\seed_0\cfg_09c7310f75b3
roman_empire__node_classification__graphatlas_no_rank__split1__seed1__1ff7b25ab8b9,1ff7b25ab8b9,13cd544cee4412a5,roman_empire,node_classification,graphatlas_no_rank,graphatlas_no_rank,1,1,outputs\runs\roman_empire\node_classification\graphatlas_no_rank\split_1\seed_1\cfg_1ff7b25ab8b9
roman_empire__node_classification__graphatlas_no_rank__split2__seed2__9cb3a2753a23,9cb3a2753a23,13cd544cee4412a5,roman_empire,node_classification,graphatlas_no_rank,graphatlas_no_rank,2,2,outputs\runs\roman_empire\node_classification\graphatlas_no_rank\split_2\seed_2\cfg_9cb3a2753a23
roman_empire__node_classification__graphatlas_no_rank__split3__seed3__45f88cd6c235,45f88cd6c235,13cd544cee4412a5,roman_empire,node_classification,graphatlas_no_rank,graphatlas_no_rank,3,3,outputs\runs\roman_empire\node_classification\graphatlas_no_rank\split_3\seed_3\cfg_45f88cd6c235
roman_empire__node_classification__graphatlas_no_rank__split4__seed4__cbfa7280cadf,cbfa7280cadf,13cd544cee4412a5,roman_empire,node_classification,graphatlas_no_rank,graphatlas_no_rank,4,4,outputs\runs\roman_empire\node_classification\graphatlas_no_rank\split_4\seed_4\cfg_cbfa7280cadf
roman_empire__node_classification__graphatlas_no_rank__split5__seed5__059cf8ac8586,059cf8ac8586,13cd544cee4412a5,roman_empire,node_classification,graphatlas_no_rank,graphatlas_no_rank,5,5,outputs\runs\roman_empire\node_classification\graphatlas_no_rank\split_5\seed_5\cfg_059cf8ac8586
roman_empire__node_classification__graphatlas_no_rank__split6__seed6__243f702fbd73,243f702fbd73,13cd544cee4412a5,roman_empire,node_classification,graphatlas_no_rank,graphatlas_no_rank,6,6,outputs\runs\roman_empire\node_classification\graphatlas_no_rank\split_6\seed_6\cfg_243f702fbd73
roman_empire__node_classification__graphatlas_no_rank__split7__seed7__7ca529cc0003,7ca529cc0003,13cd544cee4412a5,roman_empire,node_classification,graphatlas_no_rank,graphatlas_no_rank,7,7,outputs\runs\roman_empire\node_classification\graphatlas_no_rank\split_7\seed_7\cfg_7ca529cc0003
roman_empire__node_classification__graphatlas_no_rank__split8__seed8__f193d924b751,f193d924b751,13cd544cee4412a5,roman_empire,node_classification,graphatlas_no_rank,graphatlas_no_rank,8,8,outputs\runs\roman_empire\node_classification\graphatlas_no_rank\split_8\seed_8\cfg_f193d924b751
roman_empire__node_classification__graphatlas_no_rank__split9__seed9__d848912295c6,d848912295c6,13cd544cee4412a5,roman_empire,node_classification,graphatlas_no_rank,graphatlas_no_rank,9,9,outputs\runs\roman_empire\node_classification\graphatlas_no_rank\split_9\seed_9\cfg_d848912295c6
roman_empire__node_classification__graphatlas__split0__seed0__690551409eb1,690551409eb1,13cd544cee4412a5,roman_empire,node_classification,graphatlas,graphatlas,0,0,outputs\runs\roman_empire\node_classification\graphatlas\split_0\seed_0\cfg_690551409eb1
roman_empire__node_classification__graphatlas__split1__seed1__a094e85f0594,a094e85f0594,13cd544cee4412a5,roman_empire,node_classification,graphatlas,graphatlas,1,1,outputs\runs\roman_empire\node_classification\graphatlas\split_1\seed_1\cfg_a094e85f0594
roman_empire__node_classification__graphatlas__split2__seed2__cc6d3e9627f1,cc6d3e9627f1,13cd544cee4412a5,roman_empire,node_classification,graphatlas,graphatlas,2,2,outputs\runs\roman_empire\node_classification\graphatlas\split_2\seed_2\cfg_cc6d3e9627f1
roman_empire__node_classification__graphatlas__split3__seed3__6314640c7af6,6314640c7af6,13cd544cee4412a5,roman_empire,node_classification,graphatlas,graphatlas,3,3,outputs\runs\roman_empire\node_classification\graphatlas\split_3\seed_3\cfg_6314640c7af6
roman_empire__node_classification__graphatlas__split4__seed4__109a061db129,109a061db129,13cd544cee4412a5,roman_empire,node_classification,graphatlas,graphatlas,4,4,outputs\runs\roman_empire\node_classification\graphatlas\split_4\seed_4\cfg_109a061db129
roman_empire__node_classification__graphatlas__split5__seed5__dbeeb147f41b,dbeeb147f41b,13cd544cee4412a5,roman_empire,node_classification,graphatlas,graphatlas,5,5,outputs\runs\roman_empire\node_classification\graphatlas\split_5\seed_5\cfg_dbeeb147f41b
roman_empire__node_classification__graphatlas__split6__seed6__488b1dfa7b46,488b1dfa7b46,13cd544cee4412a5,roman_empire,node_classification,graphatlas,graphatlas,6,6,outputs\runs\roman_empire\node_classification\graphatlas\split_6\seed_6\cfg_488b1dfa7b46
roman_empire__node_classification__graphatlas__split7__seed7__6053a2488e97,6053a2488e97,13cd544cee4412a5,roman_empire,node_classification,graphatlas,graphatlas,7,7,outputs\runs\roman_empire\node_classification\graphatlas\split_7\seed_7\cfg_6053a2488e97
roman_empire__node_classification__graphatlas__split8__seed8__e19c8535e14e,e19c8535e14e,13cd544cee4412a5,roman_empire,node_classification,graphatlas,graphatlas,8,8,outputs\runs\roman_empire\node_classification\graphatlas\split_8\seed_8\cfg_e19c8535e14e
roman_empire__node_classification__graphatlas__split9__seed9__9e2e42d87cb0,9e2e42d87cb0,13cd544cee4412a5,roman_empire,node_classification,graphatlas,graphatlas,9,9,outputs\runs\roman_empire\node_classification\graphatlas\split_9\seed_9\cfg_9e2e42d87cb0
amazon_ratings__node_classification__ambient_vector_gnn__split0__seed0__2c334f5d047e,2c334f5d047e,13cd544cee4412a5,amazon_ratings,node_classification,ambient_vector_gnn,ambient_vector_gnn,0,0,outputs\runs\amazon_ratings\node_classification\ambient_vector_gnn\split_0\seed_0\cfg_2c334f5d047e
amazon_ratings__node_classification__ambient_vector_gnn__split1__seed1__babb3839275d,babb3839275d,13cd544cee4412a5,amazon_ratings,node_classification,ambient_vector_gnn,ambient_vector_gnn,1,1,outputs\runs\amazon_ratings\node_classification\ambient_vector_gnn\split_1\seed_1\cfg_babb3839275d
amazon_ratings__node_classification__ambient_vector_gnn__split2__seed2__3b7de510a2bd,3b7de510a2bd,13cd544cee4412a5,amazon_ratings,node_classification,ambient_vector_gnn,ambient_vector_gnn,2,2,outputs\runs\amazon_ratings\node_classification\ambient_vector_gnn\split_2\seed_2\cfg_3b7de510a2bd
amazon_ratings__node_classification__ambient_vector_gnn__split3__seed3__0914fcde63f7,0914fcde63f7,13cd544cee4412a5,amazon_ratings,node_classification,ambient_vector_gnn,ambient_vector_gnn,3,3,outputs\runs\amazon_ratings\node_classification\ambient_vector_gnn\split_3\seed_3\cfg_0914fcde63f7
amazon_ratings__node_classification__ambient_vector_gnn__split4__seed4__af76a72e3af0,af76a72e3af0,13cd544cee4412a5,amazon_ratings,node_classification,ambient_vector_gnn,ambient_vector_gnn,4,4,outputs\runs\amazon_ratings\node_classification\ambient_vector_gnn\split_4\seed_4\cfg_af76a72e3af0
amazon_ratings__node_classification__ambient_vector_gnn__split5__seed5__ababa3306cad,ababa3306cad,13cd544cee4412a5,amazon_ratings,node_classification,ambient_vector_gnn,ambient_vector_gnn,5,5,outputs\runs\amazon_ratings\node_classification\ambient_vector_gnn\split_5\seed_5\cfg_ababa3306cad
amazon_ratings__node_classification__ambient_vector_gnn__split6__seed6__e3be2304b2d5,e3be2304b2d5,13cd544cee4412a5,amazon_ratings,node_classification,ambient_vector_gnn,ambient_vector_gnn,6,6,outputs\runs\amazon_ratings\node_classification\ambient_vector_gnn\split_6\seed_6\cfg_e3be2304b2d5
amazon_ratings__node_classification__ambient_vector_gnn__split7__seed7__b4ff6c32d3ab,b4ff6c32d3ab,13cd544cee4412a5,amazon_ratings,node_classification,ambient_vector_gnn,ambient_vector_gnn,7,7,outputs\runs\amazon_ratings\node_classification\ambient_vector_gnn\split_7\seed_7\cfg_b4ff6c32d3ab
amazon_ratings__node_classification__ambient_vector_gnn__split8__seed8__0d1b041bbaf7,0d1b041bbaf7,13cd544cee4412a5,amazon_ratings,node_classification,ambient_vector_gnn,ambient_vector_gnn,8,8,outputs\runs\amazon_ratings\node_classification\ambient_vector_gnn\split_8\seed_8\cfg_0d1b041bbaf7
amazon_ratings__node_classification__ambient_vector_gnn__split9__seed9__e1d6bd5e5867,e1d6bd5e5867,13cd544cee4412a5,amazon_ratings,node_classification,ambient_vector_gnn,ambient_vector_gnn,9,9,outputs\runs\amazon_ratings\node_classification\ambient_vector_gnn\split_9\seed_9\cfg_e1d6bd5e5867
amazon_ratings__node_classification__geometry_moe__split0__seed0__8b6329ef3d8b,8b6329ef3d8b,13cd544cee4412a5,amazon_ratings,node_classification,geometry_moe,geometry_moe,0,0,outputs\runs\amazon_ratings\node_classification\geometry_moe\split_0\seed_0\cfg_8b6329ef3d8b
amazon_ratings__node_classification__geometry_moe__split1__seed1__0b415c421847,0b415c421847,13cd544cee4412a5,amazon_ratings,node_classification,geometry_moe,geometry_moe,1,1,outputs\runs\amazon_ratings\node_classification\geometry_moe\split_1\seed_1\cfg_0b415c421847
amazon_ratings__node_classification__geometry_moe__split2__seed2__ae6076ff8f67,ae6076ff8f67,13cd544cee4412a5,amazon_ratings,node_classification,geometry_moe,geometry_moe,2,2,outputs\runs\amazon_ratings\node_classification\geometry_moe\split_2\seed_2\cfg_ae6076ff8f67
amazon_ratings__node_classification__geometry_moe__split3__seed3__33ef1e7438db,33ef1e7438db,13cd544cee4412a5,amazon_ratings,node_classification,geometry_moe,geometry_moe,3,3,outputs\runs\amazon_ratings\node_classification\geometry_moe\split_3\seed_3\cfg_33ef1e7438db
amazon_ratings__node_classification__geometry_moe__split4__seed4__1cbb9bd08a4d,1cbb9bd08a4d,13cd544cee4412a5,amazon_ratings,node_classification,geometry_moe,geometry_moe,4,4,outputs\runs\amazon_ratings\node_classification\geometry_moe\split_4\seed_4\cfg_1cbb9bd08a4d
amazon_ratings__node_classification__geometry_moe__split5__seed5__ba12d22900d8,ba12d22900d8,13cd544cee4412a5,amazon_ratings,node_classification,geometry_moe,geometry_moe,5,5,outputs\runs\amazon_ratings\node_classification\geometry_moe\split_5\seed_5\cfg_ba12d22900d8
amazon_ratings__node_classification__geometry_moe__split6__seed6__4bdbf74f3463,4bdbf74f3463,13cd544cee4412a5,amazon_ratings,node_classification,geometry_moe,geometry_moe,6,6,outputs\runs\amazon_ratings\node_classification\geometry_moe\split_6\seed_6\cfg_4bdbf74f3463
amazon_ratings__node_classification__geometry_moe__split7__seed7__30e536db4711,30e536db4711,13cd544cee4412a5,amazon_ratings,node_classification,geometry_moe,geometry_moe,7,7,outputs\runs\amazon_ratings\node_classification\geometry_moe\split_7\seed_7\cfg_30e536db4711
amazon_ratings__node_classification__geometry_moe__split8__seed8__23f58a9380ec,23f58a9380ec,13cd544cee4412a5,amazon_ratings,node_classification,geometry_moe,geometry_moe,8,8,outputs\runs\amazon_ratings\node_classification\geometry_moe\split_8\seed_8\cfg_23f58a9380ec
amazon_ratings__node_classification__geometry_moe__split9__seed9__ce26cac5426b,ce26cac5426b,13cd544cee4412a5,amazon_ratings,node_classification,geometry_moe,geometry_moe,9,9,outputs\runs\amazon_ratings\node_classification\geometry_moe\split_9\seed_9\cfg_ce26cac5426b
amazon_ratings__node_classification__graphatlas_free_transition__split0__seed0__68c264a6297f,68c264a6297f,13cd544cee4412a5,amazon_ratings,node_classification,graphatlas_free_transition,graphatlas_free_transition,0,0,outputs\runs\amazon_ratings\node_classification\graphatlas_free_transition\split_0\seed_0\cfg_68c264a6297f
amazon_ratings__node_classification__graphatlas_free_transition__split1__seed1__e6917a3b54be,e6917a3b54be,13cd544cee4412a5,amazon_ratings,node_classification,graphatlas_free_transition,graphatlas_free_transition,1,1,outputs\runs\amazon_ratings\node_classification\graphatlas_free_transition\split_1\seed_1\cfg_e6917a3b54be
amazon_ratings__node_classification__graphatlas_free_transition__split2__seed2__14ede6e5fd3a,14ede6e5fd3a,13cd544cee4412a5,amazon_ratings,node_classification,graphatlas_free_transition,graphatlas_free_transition,2,2,outputs\runs\amazon_ratings\node_classification\graphatlas_free_transition\split_2\seed_2\cfg_14ede6e5fd3a
amazon_ratings__node_classification__graphatlas_free_transition__split3__seed3__cdd963d78451,cdd963d78451,13cd544cee4412a5,amazon_ratings,node_classification,graphatlas_free_transition,graphatlas_free_transition,3,3,outputs\runs\amazon_ratings\node_classification\graphatlas_free_transition\split_3\seed_3\cfg_cdd963d78451
amazon_ratings__node_classification__graphatlas_free_transition__split4__seed4__a195ca691ad7,a195ca691ad7,13cd544cee4412a5,amazon_ratings,node_classification,graphatlas_free_transition,graphatlas_free_transition,4,4,outputs\runs\amazon_ratings\node_classification\graphatlas_free_transition\split_4\seed_4\cfg_a195ca691ad7
amazon_ratings__node_classification__graphatlas_free_transition__split5__seed5__c34f56e4dae1,c34f56e4dae1,13cd544cee4412a5,amazon_ratings,node_classification,graphatlas_free_transition,graphatlas_free_transition,5,5,outputs\runs\amazon_ratings\node_classification\graphatlas_free_transition\split_5\seed_5\cfg_c34f56e4dae1
