run_id,config_hash,source_hash,dataset,task,model,model_family,seed,split,run_dir
roman_empire__link_prediction__graphatlas_no_transport__split1__seed1__f31d236200bc,f31d236200bc,951b15df3076d947,roman_empire,link_prediction,graphatlas_no_transport,graphatlas_no_transport,1,1,outputs/runs/roman_empire/link_prediction/graphatlas_no_transport/split_1/seed_1/cfg_f31d236200bc
roman_empire__link_prediction__graphatlas_no_transport__split2__seed2__f8202864c6d4,f8202864c6d4,951b15df3076d947,roman_empire,link_prediction,graphatlas_no_transport,graphatlas_no_transport,2,2,outputs/runs/roman_empire/link_prediction/graphatlas_no_transport/split_2/seed_2/cfg_f8202864c6d4
roman_empire__link_prediction__graphatlas_no_transport__split3__seed3__74ea3a6281ed,74ea3a6281ed,951b15df3076d947,roman_empire,link_prediction,graphatlas_no_transport,graphatlas_no_transport,3,3,outputs/runs/roman_empire/link_prediction/graphatlas_no_transport/split_3/seed_3/cfg_74ea3a6281ed
roman_empire__link_prediction__graphatlas_no_transport__split4__seed4__a6a7153ccbfc,a6a7153ccbfc,951b15df3076d947,roman_empire,link_prediction,graphatlas_no_transport,graphatlas_no_transport,4,4,outputs/runs/roman_empire/link_prediction/graphatlas_no_transport/split_4/seed_4/cfg_a6a7153ccbfc
roman_empire__link_prediction__graphatlas_no_transport__split5__seed5__5129a729e801,5129a729e801,951b15df3076d947,roman_empire,link_prediction,graphatlas_no_transport,graphatlas_no_transport,5,5,outputs/runs/roman_empire/link_prediction/graphatlas_no_transport/split_5/seed_5/cfg_5129a729e801
roman_empire__link_prediction__graphatlas_no_transport__split6__seed6__9ad5ea9f552f,9ad5ea9f552f,951b15df3076d947,roman_empire,link_prediction,graphatlas_no_transport,graphatlas_no_transport,6,6,outputs/runs/roman_empire/link_prediction/graphatlas_no_transport/split_6/seed_6/cfg_9ad5ea9f552f
roman_empire__link_prediction__graphatlas_no_transport__split7__seed7__23a3561188f2,23a3561188f2,951b15df3076d947,roman_empire,link_prediction,graphatlas_no_transport,graphatlas_no_transport,7,7,outputs/runs/roman_empire/link_prediction/graphatlas_no_transport/split_7/seed_7/cfg_23a3561188f2
roman_empire__link_prediction__graphatlas_no_transport__split8__seed8__63d37bf6a413,63d37bf6a413,951b15df3076d947,roman_empire,link_prediction,graphatlas_no_transport,graphatlas_no_transport,8,8,outputs/runs/roman_empire/link_prediction/graphatlas_no_transport/split_8/seed_8/cfg_63d37bf6a413
roman_empire__link_prediction__graphatlas_no_transport__split9__seed9__5422831e1418,5422831e1418,951b15df3076d947,roman_empire,link_prediction,graphatlas_no_transport,graphatlas_no_transport,9,9,outputs/runs/roman_empire/link_prediction/graphatlas_no_transport/split_9/seed_9/cfg_5422831e1418
roman_empire__link_prediction__graphatlas_free_transition__split0__seed0__ab4dd512564b,ab4dd512564b,951b15df3076d947,roman_empire,link_prediction,graphatlas_free_transition,graphatlas_free_transition,0,0,outputs/runs/roman_empire/link_prediction/graphatlas_free_transition/split_0/seed_0/cfg_ab4dd512564b
roman_empire__link_prediction__graphatlas_free_transition__split1__seed1__6a48be1da987,6a48be1da987,951b15df3076d947,roman_empire,link_prediction,graphatlas_free_transition,graphatlas_free_transition,1,1,outputs/runs/roman_empire/link_prediction/graphatlas_free_transition/split_1/seed_1/cfg_6a48be1da987
roman_empire__link_prediction__graphatlas_free_transition__split2__seed2__c282bc48ea43,c282bc48ea43,951b15df3076d947,roman_empire,link_prediction,graphatlas_free_transition,graphatlas_free_transition,2,2,outputs/runs/roman_empire/link_prediction/graphatlas_free_transition/split_2/seed_2/cfg_c282bc48ea43
roman_empire__link_prediction__graphatlas_free_transition__split3__seed3__2141b0a9686b,2141b0a9686b,951b15df3076d947,roman_empire,link_prediction,graphatlas_free_transition,graphatlas_free_transition,3,3,outputs/runs/roman_empire/link_prediction/graphatlas_free_transition/split_3/seed_3/cfg_2141b0a9686b
roman_empire__link_prediction__graphatlas_free_transition__split4__seed4__cce23f8282e6,cce23f8282e6,951b15df3076d947,roman_empire,link_prediction,graphatlas_free_transition,graphatlas_free_transition,4,4,outputs/runs/roman_empire/link_prediction/graphatlas_free_transition/split_4/seed_4/cfg_cce23f8282e6
roman_empire__link_prediction__graphatlas_free_transition__split5__seed5__8a84f19a152b,8a84f19a152b,951b15df3076d947,roman_empire,link_prediction,graphatlas_free_transition,graphatlas_free_transition,5,5,outputs/runs/roman_empire/link_prediction/graphatlas_free_transition/split_5/seed_5/cfg_8a84f19a152b
roman_empire__link_prediction__graphatlas_free_transition__split6__seed6__3f10b096b361,3f10b096b361,951b15df3076d947,roman_empire,link_prediction,graphatlas_free_transition,graphatlas_free_transition,6,6,outputs/runs/roman_empire/link_prediction/graphatlas_free_transition/split_6/seed_6/cfg_3f10b096b361
roman_empire__link_prediction__graphatlas_free_transition__split7__seed7__aa949bb90085,aa949bb90085,951b15df3076d947,roman_empire,link_prediction,graphatlas_free_transition,graphatlas_free_transition,7,7,outputs/runs/roman_empire/link_prediction/graphatlas_free_transition/split_7/seed_7/cfg_aa949bb90085
roman_empire__link_prediction__graphatlas_free_transition__split8__seed8__11968ae3c4ea,11968ae3c4ea,951b15df3076d947,roman_empire,link_prediction,graphatlas_free_transition,graphatlas_free_transition,8,8,outputs/runs/roman_empire/link_prediction/graphatlas_free_transition/split_8/seed_8/cfg_11968ae3c4ea
roman_empire__link_prediction__graphatlas_free_transition__split9__seed9__ddbb5fc9ee82,ddbb5fc9ee82,951b15df3076d947,roman_empire,link_prediction,graphatlas_free_transition,graphatlas_free_transition,9,9,outputs/runs/roman_empire/link_prediction/graphatlas_free_transition/split_9/seed_9/cfg_ddbb5fc9ee82
roman_empire__link_prediction__graphatlas__split0__seed0__366bbce922d9,366bbce922d9,951b15df3076d947,roman_empire,link_prediction,graphatlas,graphatlas,0,0,outputs/runs/roman_empire/link_prediction/graphatlas/split_0/seed_0/cfg_366bbce922d9
roman_empire__link_prediction__graphatlas__split1__seed1__810e8b09563c,810e8b09563c,951b15df3076d947,roman_empire,link_prediction,graphatlas,graphatlas,1,1,outputs/runs/roman_empire/link_prediction/graphatlas/split_1/seed_1/cfg_810e8b09563c
roman_empire__link_prediction__graphatlas__split2__seed2__dc766267be9b,dc766267be9b,951b15df3076d947,roman_empire,link_prediction,graphatlas,graphatlas,2,2,outputs/runs/roman_empire/link_prediction/graphatlas/split_2/seed_2/cfg_dc766267be9b
roman_empire__link_prediction__graphatlas__split3__seed3__92532081933d,92532081933d,951b15df3076d947,roman_empire,link_prediction,graphatlas,graphatlas,3,3,outputs/runs/roman_empire/link_prediction/graphatlas/split_3/seed_3/cfg_92532081933d
roman_empire__link_prediction__graphatlas__split4__seed4__7ef3395c413f,7ef3395c413f,951b15df3076d947,roman_empire,link_prediction,graphatlas,graphatlas,4,4,outputs/runs/roman_empire/link_prediction/graphatlas/split_4/seed_4/cfg_7ef3395c413f
roman_empire__link_prediction__graphatlas__split5__seed5__356639d28cd2,356639d28cd2,951b15df3076d947,roman_empire,link_prediction,graphatlas,graphatlas,5,5,outputs/runs/roman_empire/link_prediction/graphatlas/split_5/seed_5/cfg_356639d28cd2
roman_empire__link_prediction__graphatlas__split6__seed6__4b37cf80feb0,4b37cf80feb0,951b15df3076d947,roman_empire,link_prediction,graphatlas,graphatlas,6,6,outputs/runs/roman_empire/link_prediction/graphatlas/split_6/seed_6/cfg_4b37cf80feb0
roman_empire__link_prediction__graphatlas__split7__seed7__4bd0ccc30e42,4bd0ccc30e42,951b15df3076d947,roman_empire,link_prediction,graphatlas,graphatlas,7,7,outputs/runs/roman_empire/link_prediction/graphatlas/split_7/seed_7/cfg_4bd0ccc30e42
roman_empire__link_prediction__graphatlas__split8__seed8__8295bc457b07,8295bc457b07,951b15df3076d947,roman_empire,link_prediction,graphatlas,graphatlas,8,8,outputs/runs/roman_empire/link_prediction/graphatlas/split_8/seed_8/cfg_8295bc457b07
roman_empire__link_prediction__graphatlas__split9__seed9__63b874c32347,63b874c32347,951b15df3076d947,roman_empire,link_prediction,graphatlas,graphatlas,9,9,outputs/runs/roman_empire/link_prediction/graphatlas/split_9/seed_9/cfg_63b874c32347
amazon_ratings__link_prediction__graphatlas_no_transport__split0__seed0__5b47acd05ba0,5b47acd05ba0,951b15df3076d947,amazon_ratings,link_prediction,graphatlas_no_transport,graphatlas_no_transport,0,0,outputs/runs/amazon_ratings/link_prediction/graphatlas_no_transport/split_0/seed_0/cfg_5b47acd05ba0
amazon_ratings__link_prediction__graphatlas_no_transport__split1__seed1__ae6b174932d6,ae6b174932d6,951b15df3076d947,amazon_ratings,link_prediction,graphatlas_no_transport,graphatlas_no_transport,1,1,outputs/runs/amazon_ratings/link_prediction/graphatlas_no_transport/split_1/seed_1/cfg_ae6b174932d6
amazon_ratings__link_prediction__graphatlas_no_transport__split2__seed2__7089d5a64b7c,7089d5a64b7c,951b15df3076d947,amazon_ratings,link_prediction,graphatlas_no_transport,graphatlas_no_transport,2,2,outputs/runs/amazon_ratings/link_prediction/graphatlas_no_transport/split_2/seed_2/cfg_7089d5a64b7c
amazon_ratings__link_prediction__graphatlas_no_transport__split3__seed3__4d1b5a14e272,4d1b5a14e272,951b15df3076d947,amazon_ratings,link_prediction,graphatlas_no_transport,graphatlas_no_transport,3,3,outputs/runs/amazon_ratings/link_prediction/graphatlas_no_transport/split_3/seed_3/cfg_4d1b5a14e272
amazon_ratings__link_prediction__graphatlas_no_transport__split4__seed4__e36ff2842dd1,e36ff2842dd1,951b15df3076d947,amazon_ratings,link_prediction,graphatlas_no_transport,graphatlas_no_transport,4,4,outputs/runs/amazon_ratings/link_prediction/graphatlas_no_transport/split_4/seed_4/cfg_e36ff2842dd1
amazon_ratings__link_prediction__graphatlas_no_transport__split5__seed5__37848211f733,37848211f733,951b15df3076d947,amazon_ratings,link_prediction,graphatlas_no_transport,graphatlas_no_transport,5,5,outputs/runs/amazon_ratings/link_prediction/graphatlas_no_transport/split_5/seed_5/cfg_37848211f733
amazon_ratings__link_prediction__graphatlas_no_transport__split6__seed6__d1f97093584e,d1f97093584e,951b15df3076d947,amazon_ratings,link_prediction,graphatlas_no_transport,graphatlas_no_transport,6,6,outputs/runs/amazon_ratings/link_prediction/graphatlas_no_transport/split_6/seed_6/cfg_d1f97093584e
amazon_ratings__link_prediction__graphatlas_no_transport__split7__seed7__922d44104cee,922d44104cee,951b15df3076d947,amazon_ratings,link_prediction,graphatlas_no_transport,graphatlas_no_transport,7,7,outputs/runs/amazon_ratings/link_prediction/graphatlas_no_transport/split_7/seed_7/cfg_922d44104cee
amazon_ratings__link_prediction__graphatlas_no_transport__split8__seed8__ba6f810ab600,ba6f810ab600,951b15df3076d947,amazon_ratings,link_prediction,graphatlas_no_transport,graphatlas_no_transport,8,8,outputs/runs/amazon_ratings/link_prediction/graphatlas_no_transport/split_8/seed_8/cfg_ba6f810ab600
amazon_ratings__link_prediction__graphatlas_no_transport__split9__seed9__f872ebd07acf,f872ebd07acf,951b15df3076d947,amazon_ratings,link_prediction,graphatlas_no_transport,graphatlas_no_transport,9,9,outputs/runs/amazon_ratings/link_prediction/graphatlas_no_transport/split_9/seed_9/cfg_f872ebd07acf
amazon_ratings__link_prediction__graphatlas_free_transition__split0__seed0__5d5cbc537023,5d5cbc537023,951b15df3076d947,amazon_ratings,link_prediction,graphatlas_free_transition,graphatlas_free_transition,0,0,outputs/runs/amazon_ratings/link_prediction/graphatlas_free_transition/split_0/seed_0/cfg_5d5cbc537023
amazon_ratings__link_prediction__graphatlas_free_transition__split1__seed1__c99eafa8a93b,c99eafa8a93b,951b15df3076d947,amazon_ratings,link_prediction,graphatlas_free_transition,graphatlas_free_transition,1,1,outputs/runs/amazon_ratings/link_prediction/graphatlas_free_transition/split_1/seed_1/cfg_c99eafa8a93b
amazon_ratings__link_prediction__graphatlas_free_transition__split2__seed2__c4de3dc0761c,c4de3dc0761c,951b15df3076d947,amazon_ratings,link_prediction,graphatlas_free_transition,graphatlas_free_transition,2,2,outputs/runs/amazon_ratings/link_prediction/graphatlas_free_transition/split_2/seed_2/cfg_c4de3dc0761c
amazon_ratings__link_prediction__graphatlas_free_transition__split3__seed3__949dcd661530,949dcd661530,951b15df3076d947,amazon_ratings,link_prediction,graphatlas_free_transition,graphatlas_free_transition,3,3,outputs/runs/amazon_ratings/link_prediction/graphatlas_free_transition/split_3/seed_3/cfg_949dcd661530
amazon_ratings__link_prediction__graphatlas_free_transition__split4__seed4__ee8043e821f6,ee8043e821f6,951b15df3076d947,amazon_ratings,link_prediction,graphatlas_free_transition,graphatlas_free_transition,4,4,outputs/runs/amazon_ratings/link_prediction/graphatlas_free_transition/split_4/seed_4/cfg_ee8043e821f6
amazon_ratings__link_prediction__graphatlas_free_transition__split5__seed5__2b1ed90cb3d9,2b1ed90cb3d9,951b15df3076d947,amazon_ratings,link_prediction,graphatlas_free_transition,graphatlas_free_transition,5,5,outputs/runs/amazon_ratings/link_prediction/graphatlas_free_transition/split_5/seed_5/cfg_2b1ed90cb3d9
amazon_ratings__link_prediction__graphatlas_free_transition__split6__seed6__14267e273f7c,14267e273f7c,951b15df3076d947,amazon_ratings,link_prediction,graphatlas_free_transition,graphatlas_free_transition,6,6,outputs/runs/amazon_ratings/link_prediction/graphatlas_free_transition/split_6/seed_6/cfg_14267e273f7c
amazon_ratings__link_prediction__graphatlas_free_transition__split7__seed7__c4c2fbc44b9b,c4c2fbc44b9b,951b15df3076d947,amazon_ratings,link_prediction,graphatlas_free_transition,graphatlas_free_transition,7,7,outputs/runs/amazon_ratings/link_prediction/graphatlas_free_transition/split_7/seed_7/cfg_c4c2fbc44b9b
amazon_ratings__link_prediction__graphatlas_free_transition__split8__seed8__bb0a6e7b69e2,bb0a6e7b69e2,951b15df3076d947,amazon_ratings,link_prediction,graphatlas_free_transition,graphatlas_free_transition,8,8,outputs/runs/amazon_ratings/link_prediction/graphatlas_free_transition/split_8/seed_8/cfg_bb0a6e7b69e2
amazon_ratings__link_prediction__graphatlas_free_transition__split9__seed9__94b7428836b8,94b7428836b8,951b15df3076d947,amazon_ratings,link_prediction,graphatlas_free_transition,graphatlas_free_transition,9,9,outputs/runs/amazon_ratings/link_prediction/graphatlas_free_transition/split_9/seed_9/cfg_94b7428836b8
amazon_ratings__link_prediction__graphatlas__split0__seed0__a4294855c279,a4294855c279,951b15df3076d947,amazon_ratings,link_prediction,graphatlas,graphatlas,0,0,outputs/runs/amazon_ratings/link_prediction/graphatlas/split_0/seed_0/cfg_a4294855c279
amazon_ratings__link_prediction__graphatlas__split1__seed1__cf4eb7e6733e,cf4eb7e6733e,951b15df3076d947,amazon_ratings,link_prediction,graphatlas,graphatlas,1,1,outputs/runs/amazon_ratings/link_prediction/graphatlas/split_1/seed_1/cfg_cf4eb7e6733e
amazon_ratings__link_prediction__graphatlas__split2__seed2__913603379fe2,913603379fe2,951b15df3076d947,amazon_ratings,link_prediction,graphatlas,graphatlas,2,2,outputs/runs/amazon_ratings/link_prediction/graphatlas/split_2/seed_2/cfg_913603379fe2
amazon_ratings__link_prediction__graphatlas__split3__seed3__55de1a690b46,55de1a690b46,951b15df3076d947,amazon_ratings,link_prediction,graphatlas,graphatlas,3,3,outputs/runs/amazon_ratings/link_prediction/graphatlas/split_3/seed_3/cfg_55de1a690b46
amazon_ratings__link_prediction__graphatlas__split4__seed4__758b39ff6546,758b39ff6546,951b15df3076d947,amazon_ratings,link_prediction,graphatlas,graphatlas,4,4,outputs/runs/amazon_ratings/link_prediction/graphatlas/split_4/seed_4/cfg_758b39ff6546
amazon_ratings__link_prediction__graphatlas__split5__seed5__288a7364e552,288a7364e552,951b15df3076d947,amazon_ratings,link_prediction,graphatlas,graphatlas,5,5,outputs/runs/amazon_ratings/link_prediction/graphatlas/split_5/seed_5/cfg_288a7364e552
amazon_ratings__link_prediction__graphatlas__split6__seed6__49299ae1f280,49299ae1f280,951b15df3076d947,amazon_ratings,link_prediction,graphatlas,graphatlas,6,6,outputs/runs/amazon_ratings/link_prediction/graphatlas/split_6/seed_6/cfg_49299ae1f280
amazon_ratings__link_prediction__graphatlas__split7__seed7__c6affaa78d5a,c6affaa78d5a,951b15df3076d947,amazon_ratings,link_prediction,graphatlas,graphatlas,7,7,outputs/runs/amazon_ratings/link_prediction/graphatlas/split_7/seed_7/cfg_c6affaa78d5a
amazon_ratings__link_prediction__graphatlas__split8__seed8__855592746de6,855592746de6,951b15df3076d947,amazon_ratings,link_prediction,graphatlas,graphatlas,8,8,outputs/runs/amazon_ratings/link_prediction/graphatlas/split_8/seed_8/cfg_855592746de6
amazon_ratings__link_prediction__graphatlas__split9__seed9__f81a7793dc85,f81a7793dc85,951b15df3076d947,amazon_ratings,link_prediction,graphatlas,graphatlas,9,9,outputs/runs/amazon_ratings/link_prediction/graphatlas/split_9/seed_9/cfg_f81a7793dc85
minesweeper__link_prediction__graphatlas_no_transport__split0__seed0__833e61ac2415,833e61ac2415,951b15df3076d947,minesweeper,link_prediction,graphatlas_no_transport,graphatlas_no_transport,0,0,outputs/runs/minesweeper/link_prediction/graphatlas_no_transport/split_0/seed_0/cfg_833e61ac2415
minesweeper__link_prediction__graphatlas_no_transport__split1__seed1__d3210055a54e,d3210055a54e,951b15df3076d947,minesweeper,link_prediction,graphatlas_no_transport,graphatlas_no_transport,1,1,outputs/runs/minesweeper/link_prediction/graphatlas_no_transport/split_1/seed_1/cfg_d3210055a54e
minesweeper__link_prediction__graphatlas_no_transport__split2__seed2__7554cea3396e,7554cea3396e,951b15df3076d947,minesweeper,link_prediction,graphatlas_no_transport,graphatlas_no_transport,2,2,outputs/runs/minesweeper/link_prediction/graphatlas_no_transport/split_2/seed_2/cfg_7554cea3396e
minesweeper__link_prediction__graphatlas_no_transport__split3__seed3__cdab989f2277,cdab989f2277,951b15df3076d947,minesweeper,link_prediction,graphatlas_no_transport,graphatlas_no_transport,3,3,outputs/runs/minesweeper/link_prediction/graphatlas_no_transport/split_3/seed_3/cfg_cdab989f2277
minesweeper__link_prediction__graphatlas_no_transport__split4__seed4__33dd1defa815,33dd1defa815,951b15df3076d947,minesweeper,link_prediction,graphatlas_no_transport,graphatlas_no_transport,4,4,outputs/runs/minesweeper/link_prediction/graphatlas_no_transport/split_4/seed_4/cfg_33dd1defa815
minesweeper__link_prediction__graphatlas_no_transport__split5__seed5__74b7dc5b616c,74b7dc5b616c,951b15df3076d947,minesweeper,link_prediction,graphatlas_no_transport,graphatlas_no_transport,5,5,outputs/runs/minesweeper/link_prediction/graphatlas_no_transport/split_5/seed_5/cfg_74b7dc5b616c
minesweeper__link_prediction__graphatlas_no_transport__split6__seed6__3876d7ff9630,3876d7ff9630,951b15df3076d947,minesweeper,link_prediction,graphatlas_no_transport,graphatlas_no_transport,6,6,outputs/runs/minesweeper/link_prediction/graphatlas_no_transport/split_6/seed_6/cfg_3876d7ff9630
minesweeper__link_prediction__graphatlas_no_transport__split7__seed7__abbca7010020,abbca7010020,951b15df3076d947,minesweeper,link_prediction,graphatlas_no_transport,graphatlas_no_transport,7,7,outputs/runs/minesweeper/link_prediction/graphatlas_no_transport/split_7/seed_7/cfg_abbca7010020
