run_id,config_hash,source_hash,dataset,task,model,model_family,seed,split,run_dir
roman_empire__node_classification__graphatlas_no_transport__split1__seed1__38bd7e352d0b,38bd7e352d0b,13cd544cee4412a5,roman_empire,node_classification,graphatlas_no_transport,graphatlas_no_transport,1,1,outputs\runs\roman_empire\node_classification\graphatlas_no_transport\split_1\seed_1\cfg_38bd7e352d0b
roman_empire__node_classification__graphatlas_no_transport__split2__seed2__d6d8f14ed34b,d6d8f14ed34b,13cd544cee4412a5,roman_empire,node_classification,graphatlas_no_transport,graphatlas_no_transport,2,2,outputs\runs\roman_empire\node_classification\graphatlas_no_transport\split_2\seed_2\cfg_d6d8f14ed34b
roman_empire__node_classification__graphatlas_free_transition__split0__seed0__67f47cd29201,67f47cd29201,13cd544cee4412a5,roman_empire,node_classification,graphatlas_free_transition,graphatlas_free_transition,0,0,outputs\runs\roman_empire\node_classification\graphatlas_free_transition\split_0\seed_0\cfg_67f47cd29201
roman_empire__node_classification__graphatlas_free_transition__split1__seed1__dd0c227dcf2f,dd0c227dcf2f,13cd544cee4412a5,roman_empire,node_classification,graphatlas_free_transition,graphatlas_free_transition,1,1,outputs\runs\roman_empire\node_classification\graphatlas_free_transition\split_1\seed_1\cfg_dd0c227dcf2f
roman_empire__node_classification__graphatlas_free_transition__split2__seed2__2b3940e07d3b,2b3940e07d3b,13cd544cee4412a5,roman_empire,node_classification,graphatlas_free_transition,graphatlas_free_transition,2,2,outputs\runs\roman_empire\node_classification\graphatlas_free_transition\split_2\seed_2\cfg_2b3940e07d3b
roman_empire__node_classification__graphatlas_no_metric__split0__seed0__7dc6b14c2290,7dc6b14c2290,13cd544cee4412a5,roman_empire,node_classification,graphatlas_no_metric,graphatlas_no_metric,0,0,outputs\runs\roman_empire\node_classification\graphatlas_no_metric\split_0\seed_0\cfg_7dc6b14c2290
roman_empire__node_classification__graphatlas_no_metric__split1__seed1__de84bb19e15e,de84bb19e15e,13cd544cee4412a5,roman_empire,node_classification,graphatlas_no_metric,graphatlas_no_metric,1,1,outputs\runs\roman_empire\node_classification\graphatlas_no_metric\split_1\seed_1\cfg_de84bb19e15e
roman_empire__node_classification__graphatlas_no_metric__split2__seed2__d839b2a963b0,d839b2a963b0,13cd544cee4412a5,roman_empire,node_classification,graphatlas_no_metric,graphatlas_no_metric,2,2,outputs\runs\roman_empire\node_classification\graphatlas_no_metric\split_2\seed_2\cfg_d839b2a963b0
roman_empire__node_classification__graphatlas_no_cocycle__split0__seed0__471c06e8cf44,471c06e8cf44,13cd544cee4412a5,roman_empire,node_classification,graphatlas_no_cocycle,graphatlas_no_cocycle,0,0,outputs\runs\roman_empire\node_classification\graphatlas_no_cocycle\split_0\seed_0\cfg_471c06e8cf44
roman_empire__node_classification__graphatlas_no_cocycle__split1__seed1__62c50bd4cce6,62c50bd4cce6,13cd544cee4412a5,roman_empire,node_classification,graphatlas_no_cocycle,graphatlas_no_cocycle,1,1,outputs\runs\roman_empire\node_classification\graphatlas_no_cocycle\split_1\seed_1\cfg_62c50bd4cce6
roman_empire__node_classification__graphatlas_no_cocycle__split2__seed2__0de64af60690,0de64af60690,13cd544cee4412a5,roman_empire,node_classification,graphatlas_no_cocycle,graphatlas_no_cocycle,2,2,outputs\runs\roman_empire\node_classification\graphatlas_no_cocycle\split_2\seed_2\cfg_0de64af60690
roman_empire__node_classification__graphatlas_no_rank__split0__seed0__22c7c849b566,22c7c849b566,13cd544cee4412a5,roman_empire,node_classification,graphatlas_no_rank,graphatlas_no_rank,0,0,outputs\runs\roman_empire\node_classification\graphatlas_no_rank\split_0\seed_0\cfg_22c7c849b566
roman_empire__node_classification__graphatlas_no_rank__split1__seed1__0cde61a374e6,0cde61a374e6,13cd544cee4412a5,roman_empire,node_classification,graphatlas_no_rank,graphatlas_no_rank,1,1,outputs\runs\roman_empire\node_classification\graphatlas_no_rank\split_1\seed_1\cfg_0cde61a374e6
roman_empire__node_classification__graphatlas_no_rank__split2__seed2__1d6a7b104e78,1d6a7b104e78,13cd544cee4412a5,roman_empire,node_classification,graphatlas_no_rank,graphatlas_no_rank,2,2,outputs\runs\roman_empire\node_classification\graphatlas_no_rank\split_2\seed_2\cfg_1d6a7b104e78
roman_empire__node_classification__graphatlas_no_overlap__split0__seed0__3ffbd2e94d15,3ffbd2e94d15,13cd544cee4412a5,roman_empire,node_classification,graphatlas_no_overlap,graphatlas_no_overlap,0,0,outputs\runs\roman_empire\node_classification\graphatlas_no_overlap\split_0\seed_0\cfg_3ffbd2e94d15
roman_empire__node_classification__graphatlas_no_overlap__split1__seed1__6a1758e54c83,6a1758e54c83,13cd544cee4412a5,roman_empire,node_classification,graphatlas_no_overlap,graphatlas_no_overlap,1,1,outputs\runs\roman_empire\node_classification\graphatlas_no_overlap\split_1\seed_1\cfg_6a1758e54c83
roman_empire__node_classification__graphatlas_no_overlap__split2__seed2__b1252af27c45,b1252af27c45,13cd544cee4412a5,roman_empire,node_classification,graphatlas_no_overlap,graphatlas_no_overlap,2,2,outputs\runs\roman_empire\node_classification\graphatlas_no_overlap\split_2\seed_2\cfg_b1252af27c45
roman_empire__node_classification__graphatlas__split0__seed0__f58d41fa1096,f58d41fa1096,13cd544cee4412a5,roman_empire,node_classification,graphatlas,graphatlas,0,0,outputs\runs\roman_empire\node_classification\graphatlas\split_0\seed_0\cfg_f58d41fa1096
roman_empire__node_classification__graphatlas__split1__seed1__82f0660c4c9c,82f0660c4c9c,13cd544cee4412a5,roman_empire,node_classification,graphatlas,graphatlas,1,1,outputs\runs\roman_empire\node_classification\graphatlas\split_1\seed_1\cfg_82f0660c4c9c
roman_empire__node_classification__graphatlas__split2__seed2__c3aa3b4433fe,c3aa3b4433fe,13cd544cee4412a5,roman_empire,node_classification,graphatlas,graphatlas,2,2,outputs\runs\roman_empire\node_classification\graphatlas\split_2\seed_2\cfg_c3aa3b4433fe
amazon_ratings__node_classification__ambient_vector_gnn__split0__seed0__7efd0fe67537,7efd0fe67537,13cd544cee4412a5,amazon_ratings,node_classification,ambient_vector_gnn,ambient_vector_gnn,0,0,outputs\runs\amazon_ratings\node_classification\ambient_vector_gnn\split_0\seed_0\cfg_7efd0fe67537
amazon_ratings__node_classification__ambient_vector_gnn__split1__seed1__9e7b42c4deb6,9e7b42c4deb6,13cd544cee4412a5,amazon_ratings,node_classification,ambient_vector_gnn,ambient_vector_gnn,1,1,outputs\runs\amazon_ratings\node_classification\ambient_vector_gnn\split_1\seed_1\cfg_9e7b42c4deb6
amazon_ratings__node_classification__ambient_vector_gnn__split2__seed2__ee84612426f4,ee84612426f4,13cd544cee4412a5,amazon_ratings,node_classification,ambient_vector_gnn,ambient_vector_gnn,2,2,outputs\runs\amazon_ratings\node_classification\ambient_vector_gnn\split_2\seed_2\cfg_ee84612426f4
amazon_ratings__node_classification__signature_gnn__split0__seed0__5a8b66c822f2,5a8b66c822f2,13cd544cee4412a5,amazon_ratings,node_classification,signature_gnn,signature_gnn,0,0,outputs\runs\amazon_ratings\node_classification\signature_gnn\split_0\seed_0\cfg_5a8b66c822f2
amazon_ratings__node_classification__signature_gnn__split1__seed1__870105864720,870105864720,13cd544cee4412a5,amazon_ratings,node_classification,signature_gnn,signature_gnn,1,1,outputs\runs\amazon_ratings\node_classification\signature_gnn\split_1\seed_1\cfg_870105864720
amazon_ratings__node_classification__signature_gnn__split2__seed2__008da235cdd6,008da235cdd6,13cd544cee4412a5,amazon_ratings,node_classification,signature_gnn,signature_gnn,2,2,outputs\runs\amazon_ratings\node_classification\signature_gnn\split_2\seed_2\cfg_008da235cdd6
amazon_ratings__node_classification__geometry_moe__split0__seed0__78dd1ca6c971,78dd1ca6c971,13cd544cee4412a5,amazon_ratings,node_classification,geometry_moe,geometry_moe,0,0,outputs\runs\amazon_ratings\node_classification\geometry_moe\split_0\seed_0\cfg_78dd1ca6c971
amazon_ratings__node_classification__geometry_moe__split1__seed1__1fc116cbaeb9,1fc116cbaeb9,13cd544cee4412a5,amazon_ratings,node_classification,geometry_moe,geometry_moe,1,1,outputs\runs\amazon_ratings\node_classification\geometry_moe\split_1\seed_1\cfg_1fc116cbaeb9
amazon_ratings__node_classification__geometry_moe__split2__seed2__27a5d07a7644,27a5d07a7644,13cd544cee4412a5,amazon_ratings,node_classification,geometry_moe,geometry_moe,2,2,outputs\runs\amazon_ratings\node_classification\geometry_moe\split_2\seed_2\cfg_27a5d07a7644
amazon_ratings__node_classification__graphatlas_no_transport__split0__seed0__21593742dca9,21593742dca9,13cd544cee4412a5,amazon_ratings,node_classification,graphatlas_no_transport,graphatlas_no_transport,0,0,outputs\runs\amazon_ratings\node_classification\graphatlas_no_transport\split_0\seed_0\cfg_21593742dca9
amazon_ratings__node_classification__graphatlas_no_transport__split1__seed1__b9965f74fd39,b9965f74fd39,13cd544cee4412a5,amazon_ratings,node_classification,graphatlas_no_transport,graphatlas_no_transport,1,1,outputs\runs\amazon_ratings\node_classification\graphatlas_no_transport\split_1\seed_1\cfg_b9965f74fd39
amazon_ratings__node_classification__graphatlas_no_transport__split2__seed2__746986ab3ff0,746986ab3ff0,13cd544cee4412a5,amazon_ratings,node_classification,graphatlas_no_transport,graphatlas_no_transport,2,2,outputs\runs\amazon_ratings\node_classification\graphatlas_no_transport\split_2\seed_2\cfg_746986ab3ff0
amazon_ratings__node_classification__graphatlas_free_transition__split0__seed0__2e1df92a5b05,2e1df92a5b05,13cd544cee4412a5,amazon_ratings,node_classification,graphatlas_free_transition,graphatlas_free_transition,0,0,outputs\runs\amazon_ratings\node_classification\graphatlas_free_transition\split_0\seed_0\cfg_2e1df92a5b05
amazon_ratings__node_classification__graphatlas_free_transition__split1__seed1__4d9f98af3e4b,4d9f98af3e4b,13cd544cee4412a5,amazon_ratings,node_classification,graphatlas_free_transition,graphatlas_free_transition,1,1,outputs\runs\amazon_ratings\node_classification\graphatlas_free_transition\split_1\seed_1\cfg_4d9f98af3e4b
amazon_ratings__node_classification__graphatlas_free_transition__split2__seed2__743a2a5da561,743a2a5da561,13cd544cee4412a5,amazon_ratings,node_classification,graphatlas_free_transition,graphatlas_free_transition,2,2,outputs\runs\amazon_ratings\node_classification\graphatlas_free_transition\split_2\seed_2\cfg_743a2a5da561
amazon_ratings__node_classification__graphatlas_no_metric__split0__seed0__f30e54194d2b,f30e54194d2b,13cd544cee4412a5,amazon_ratings,node_classification,graphatlas_no_metric,graphatlas_no_metric,0,0,outputs\runs\amazon_ratings\node_classification\graphatlas_no_metric\split_0\seed_0\cfg_f30e54194d2b
amazon_ratings__node_classification__graphatlas_no_metric__split1__seed1__9c3e160d6808,9c3e160d6808,13cd544cee4412a5,amazon_ratings,node_classification,graphatlas_no_metric,graphatlas_no_metric,1,1,outputs\runs\amazon_ratings\node_classification\graphatlas_no_metric\split_1\seed_1\cfg_9c3e160d6808
amazon_ratings__node_classification__graphatlas_no_metric__split2__seed2__56b34f27ac4c,56b34f27ac4c,13cd544cee4412a5,amazon_ratings,node_classification,graphatlas_no_metric,graphatlas_no_metric,2,2,outputs\runs\amazon_ratings\node_classification\graphatlas_no_metric\split_2\seed_2\cfg_56b34f27ac4c
amazon_ratings__node_classification__graphatlas_no_cocycle__split0__seed0__bb65c3778af2,bb65c3778af2,13cd544cee4412a5,amazon_ratings,node_classification,graphatlas_no_cocycle,graphatlas_no_cocycle,0,0,outputs\runs\amazon_ratings\node_classification\graphatlas_no_cocycle\split_0\seed_0\cfg_bb65c3778af2
amazon_ratings__node_classification__graphatlas_no_cocycle__split1__seed1__4ea3c226fe25,4ea3c226fe25,13cd544cee4412a5,amazon_ratings,node_classification,graphatlas_no_cocycle,graphatlas_no_cocycle,1,1,outputs\runs\amazon_ratings\node_classification\graphatlas_no_cocycle\split_1\seed_1\cfg_4ea3c226fe25
amazon_ratings__node_classification__graphatlas_no_cocycle__split2__seed2__610f671ba89d,610f671ba89d,13cd544cee4412a5,amazon_ratings,node_classification,graphatlas_no_cocycle,graphatlas_no_cocycle,2,2,outputs\runs\amazon_ratings\node_classification\graphatlas_no_cocycle\split_2\seed_2\cfg_610f671ba89d
amazon_ratings__node_classification__graphatlas_no_rank__split0__seed0__881c24fbee2f,881c24fbee2f,13cd544cee4412a5,amazon_ratings,node_classification,graphatlas_no_rank,graphatlas_no_rank,0,0,outputs\runs\amazon_ratings\node_classification\graphatlas_no_rank\split_0\seed_0\cfg_881c24fbee2f
amazon_ratings__node_classification__graphatlas_no_rank__split1__seed1__d228160e5aec,d228160e5aec,13cd544cee4412a5,amazon_ratings,node_classification,graphatlas_no_rank,graphatlas_no_rank,1,1,outputs\runs\amazon_ratings\node_classification\graphatlas_no_rank\split_1\seed_1\cfg_d228160e5aec
amazon_ratings__node_classification__graphatlas_no_rank__split2__seed2__c55adea68110,c55adea68110,13cd544cee4412a5,amazon_ratings,node_classification,graphatlas_no_rank,graphatlas_no_rank,2,2,outputs\runs\amazon_ratings\node_classification\graphatlas_no_rank\split_2\seed_2\cfg_c55adea68110
amazon_ratings__node_classification__graphatlas_no_overlap__split0__seed0__3f535224516c,3f535224516c,13cd544cee4412a5,amazon_ratings,node_classification,graphatlas_no_overlap,graphatlas_no_overlap,0,0,outputs\runs\amazon_ratings\node_classification\graphatlas_no_overlap\split_0\seed_0\cfg_3f535224516c
amazon_ratings__node_classification__graphatlas_no_overlap__split1__seed1__5c6be97c496e,5c6be97c496e,13cd544cee4412a5,amazon_ratings,node_classification,graphatlas_no_overlap,graphatlas_no_overlap,1,1,outputs\runs\amazon_ratings\node_classification\graphatlas_no_overlap\split_1\seed_1\cfg_5c6be97c496e
amazon_ratings__node_classification__graphatlas_no_overlap__split2__seed2__d4bda926db2f,d4bda926db2f,13cd544cee4412a5,amazon_ratings,node_classification,graphatlas_no_overlap,graphatlas_no_overlap,2,2,outputs\runs\amazon_ratings\node_classification\graphatlas_no_overlap\split_2\seed_2\cfg_d4bda926db2f
amazon_ratings__node_classification__graphatlas__split0__seed0__7878664bb4c4,7878664bb4c4,13cd544cee4412a5,amazon_ratings,node_classification,graphatlas,graphatlas,0,0,outputs\runs\amazon_ratings\node_classification\graphatlas\split_0\seed_0\cfg_7878664bb4c4
amazon_ratings__node_classification__graphatlas__split1__seed1__8ed136205df6,8ed136205df6,13cd544cee4412a5,amazon_ratings,node_classification,graphatlas,graphatlas,1,1,outputs\runs\amazon_ratings\node_classification\graphatlas\split_1\seed_1\cfg_8ed136205df6
amazon_ratings__node_classification__graphatlas__split2__seed2__dede7456200e,dede7456200e,13cd544cee4412a5,amazon_ratings,node_classification,graphatlas,graphatlas,2,2,outputs\runs\amazon_ratings\node_classification\graphatlas\split_2\seed_2\cfg_dede7456200e
minesweeper__node_classification__ambient_vector_gnn__split0__seed0__6838e97e1878,6838e97e1878,13cd544cee4412a5,minesweeper,node_classification,ambient_vector_gnn,ambient_vector_gnn,0,0,outputs\runs\minesweeper\node_classification\ambient_vector_gnn\split_0\seed_0\cfg_6838e97e1878
minesweeper__node_classification__ambient_vector_gnn__split1__seed1__d46c03d69dae,d46c03d69dae,13cd544cee4412a5,minesweeper,node_classification,ambient_vector_gnn,ambient_vector_gnn,1,1,outputs\runs\minesweeper\node_classification\ambient_vector_gnn\split_1\seed_1\cfg_d46c03d69dae
minesweeper__node_classification__ambient_vector_gnn__split2__seed2__3ec33748e235,3ec33748e235,13cd544cee4412a5,minesweeper,node_classification,ambient_vector_gnn,ambient_vector_gnn,2,2,outputs\runs\minesweeper\node_classification\ambient_vector_gnn\split_2\seed_2\cfg_3ec33748e235
minesweeper__node_classification__signature_gnn__split0__seed0__a86018b0330b,a86018b0330b,13cd544cee4412a5,minesweeper,node_classification,signature_gnn,signature_gnn,0,0,outputs\runs\minesweeper\node_classification\signature_gnn\split_0\seed_0\cfg_a86018b0330b
minesweeper__node_classification__signature_gnn__split1__seed1__cb946f203a16,cb946f203a16,13cd544cee4412a5,minesweeper,node_classification,signature_gnn,signature_gnn,1,1,outputs\runs\minesweeper\node_classification\signature_gnn\split_1\seed_1\cfg_cb946f203a16
minesweeper__node_classification__signature_gnn__split2__seed2__ceda8f540c4e,ceda8f540c4e,13cd544cee4412a5,minesweeper,node_classification,signature_gnn,signature_gnn,2,2,outputs\runs\minesweeper\node_classification\signature_gnn\split_2\seed_2\cfg_ceda8f540c4e
minesweeper__node_classification__geometry_moe__split0__seed0__f617f143ae94,f617f143ae94,13cd544cee4412a5,minesweeper,node_classification,geometry_moe,geometry_moe,0,0,outputs\runs\minesweeper\node_classification\geometry_moe\split_0\seed_0\cfg_f617f143ae94
minesweeper__node_classification__geometry_moe__split1__seed1__d1cba81e502c,d1cba81e502c,13cd544cee4412a5,minesweeper,node_classification,geometry_moe,geometry_moe,1,1,outputs\runs\minesweeper\node_classification\geometry_moe\split_1\seed_1\cfg_d1cba81e502c
minesweeper__node_classification__geometry_moe__split2__seed2__1990174f7a68,1990174f7a68,13cd544cee4412a5,minesweeper,node_classification,geometry_moe,geometry_moe,2,2,outputs\runs\minesweeper\node_classification\geometry_moe\split_2\seed_2\cfg_1990174f7a68
minesweeper__node_classification__graphatlas_no_transport__split0__seed0__2bdb62db836a,2bdb62db836a,13cd544cee4412a5,minesweeper,node_classification,graphatlas_no_transport,graphatlas_no_transport,0,0,outputs\runs\minesweeper\node_classification\graphatlas_no_transport\split_0\seed_0\cfg_2bdb62db836a
minesweeper__node_classification__graphatlas_no_transport__split1__seed1__8d394a34880a,8d394a34880a,13cd544cee4412a5,minesweeper,node_classification,graphatlas_no_transport,graphatlas_no_transport,1,1,outputs\runs\minesweeper\node_classification\graphatlas_no_transport\split_1\seed_1\cfg_8d394a34880a
minesweeper__node_classification__graphatlas_no_transport__split2__seed2__4e4ad92ad1ec,4e4ad92ad1ec,13cd544cee4412a5,minesweeper,node_classification,graphatlas_no_transport,graphatlas_no_transport,2,2,outputs\runs\minesweeper\node_classification\graphatlas_no_transport\split_2\seed_2\cfg_4e4ad92ad1ec
minesweeper__node_classification__graphatlas_free_transition__split0__seed0__55a38620353b,55a38620353b,13cd544cee4412a5,minesweeper,node_classification,graphatlas_free_transition,graphatlas_free_transition,0,0,outputs\runs\minesweeper\node_classification\graphatlas_free_transition\split_0\seed_0\cfg_55a38620353b
minesweeper__node_classification__graphatlas_free_transition__split1__seed1__b932cc4d4660,b932cc4d4660,13cd544cee4412a5,minesweeper,node_classification,graphatlas_free_transition,graphatlas_free_transition,1,1,outputs\runs\minesweeper\node_classification\graphatlas_free_transition\split_1\seed_1\cfg_b932cc4d4660
minesweeper__node_classification__graphatlas_free_transition__split2__seed2__236e535f1c0b,236e535f1c0b,13cd544cee4412a5,minesweeper,node_classification,graphatlas_free_transition,graphatlas_free_transition,2,2,outputs\runs\minesweeper\node_classification\graphatlas_free_transition\split_2\seed_2\cfg_236e535f1c0b
minesweeper__node_classification__graphatlas_no_metric__split0__seed0__7365f933da55,7365f933da55,13cd544cee4412a5,minesweeper,node_classification,graphatlas_no_metric,graphatlas_no_metric,0,0,outputs\runs\minesweeper\node_classification\graphatlas_no_metric\split_0\seed_0\cfg_7365f933da55
minesweeper__node_classification__graphatlas_no_metric__split1__seed1__937a44fa855c,937a44fa855c,13cd544cee4412a5,minesweeper,node_classification,graphatlas_no_metric,graphatlas_no_metric,1,1,outputs\runs\minesweeper\node_classification\graphatlas_no_metric\split_1\seed_1\cfg_937a44fa855c
minesweeper__node_classification__graphatlas_no_metric__split2__seed2__b95f1a5bcc99,b95f1a5bcc99,13cd544cee4412a5,minesweeper,node_classification,graphatlas_no_metric,graphatlas_no_metric,2,2,outputs\runs\minesweeper\node_classification\graphatlas_no_metric\split_2\seed_2\cfg_b95f1a5bcc99
minesweeper__node_classification__graphatlas_no_cocycle__split0__seed0__0a7c3590f8c4,0a7c3590f8c4,13cd544cee4412a5,minesweeper,node_classification,graphatlas_no_cocycle,graphatlas_no_cocycle,0,0,outputs\runs\minesweeper\node_classification\graphatlas_no_cocycle\split_0\seed_0\cfg_0a7c3590f8c4
minesweeper__node_classification__graphatlas_no_cocycle__split1__seed1__81c9d97c35d7,81c9d97c35d7,13cd544cee4412a5,minesweeper,node_classification,graphatlas_no_cocycle,graphatlas_no_cocycle,1,1,outputs\runs\minesweeper\node_classification\graphatlas_no_cocycle\split_1\seed_1\cfg_81c9d97c35d7
minesweeper__node_classification__graphatlas_no_cocycle__split2__seed2__65c11114ac77,65c11114ac77,13cd544cee4412a5,minesweeper,node_classification,graphatlas_no_cocycle,graphatlas_no_cocycle,2,2,outputs\runs\minesweeper\node_classification\graphatlas_no_cocycle\split_2\seed_2\cfg_65c11114ac77
minesweeper__node_classification__graphatlas_no_rank__split0__seed0__cf833b49a1ff,cf833b49a1ff,13cd544cee4412a5,minesweeper,node_classification,graphatlas_no_rank,graphatlas_no_rank,0,0,outputs\runs\minesweeper\node_classification\graphatlas_no_rank\split_0\seed_0\cfg_cf833b49a1ff
minesweeper__node_classification__graphatlas_no_rank__split1__seed1__26d290056f61,26d290056f61,13cd544cee4412a5,minesweeper,node_classification,graphatlas_no_rank,graphatlas_no_rank,1,1,outputs\runs\minesweeper\node_classification\graphatlas_no_rank\split_1\seed_1\cfg_26d290056f61
minesweeper__node_classification__graphatlas_no_rank__split2__seed2__ed0e965536c0,ed0e965536c0,13cd544cee4412a5,minesweeper,node_classification,graphatlas_no_rank,graphatlas_no_rank,2,2,outputs\runs\minesweeper\node_classification\graphatlas_no_rank\split_2\seed_2\cfg_ed0e965536c0
minesweeper__node_classification__graphatlas_no_overlap__split0__seed0__ababd46dd6a5,ababd46dd6a5,13cd544cee4412a5,minesweeper,node_classification,graphatlas_no_overlap,graphatlas_no_overlap,0,0,outputs\runs\minesweeper\node_classification\graphatlas_no_overlap\split_0\seed_0\cfg_ababd46dd6a5
minesweeper__node_classification__graphatlas_no_overlap__split1__seed1__bd9628d68e0c,bd9628d68e0c,13cd544cee4412a5,minesweeper,node_classification,graphatlas_no_overlap,graphatlas_no_overlap,1,1,outputs\runs\minesweeper\node_classification\graphatlas_no_overlap\split_1\seed_1\cfg_bd9628d68e0c
minesweeper__node_classification__graphatlas_no_overlap__split2__seed2__8d49baf620e8,8d49baf620e8,13cd544cee4412a5,minesweeper,node_classification,graphatlas_no_overlap,graphatlas_no_overlap,2,2,outputs\runs\minesweeper\node_classification\graphatlas_no_overlap\split_2\seed_2\cfg_8d49baf620e8
minesweeper__node_classification__graphatlas__split0__seed0__e366e36827b1,e366e36827b1,13cd544cee4412a5,minesweeper,node_classification,graphatlas,graphatlas,0,0,outputs\runs\minesweeper\node_classification\graphatlas\split_0\seed_0\cfg_e366e36827b1
minesweeper__node_classification__graphatlas__split1__seed1__a4afad3e1e7f,a4afad3e1e7f,13cd544cee4412a5,minesweeper,node_classification,graphatlas,graphatlas,1,1,outputs\runs\minesweeper\node_classification\graphatlas\split_1\seed_1\cfg_a4afad3e1e7f
minesweeper__node_classification__graphatlas__split2__seed2__33d5e7f0a7fc,33d5e7f0a7fc,13cd544cee4412a5,minesweeper,node_classification,graphatlas,graphatlas,2,2,outputs\runs\minesweeper\node_classification\graphatlas\split_2\seed_2\cfg_33d5e7f0a7fc
tolokers__node_classification__ambient_vector_gnn__split0__seed0__5953949c9599,5953949c9599,13cd544cee4412a5,tolokers,node_classification,ambient_vector_gnn,ambient_vector_gnn,0,0,outputs\runs\tolokers\node_classification\ambient_vector_gnn\split_0\seed_0\cfg_5953949c9599
tolokers__node_classification__ambient_vector_gnn__split1__seed1__34e118bf01dc,34e118bf01dc,13cd544cee4412a5,tolokers,node_classification,ambient_vector_gnn,ambient_vector_gnn,1,1,outputs\runs\tolokers\node_classification\ambient_vector_gnn\split_1\seed_1\cfg_34e118bf01dc
tolokers__node_classification__ambient_vector_gnn__split2__seed2__8454376771fb,8454376771fb,13cd544cee4412a5,tolokers,node_classification,ambient_vector_gnn,ambient_vector_gnn,2,2,outputs\runs\tolokers\node_classification\ambient_vector_gnn\split_2\seed_2\cfg_8454376771fb
tolokers__node_classification__signature_gnn__split0__seed0__ec7dc8d3bdc0,ec7dc8d3bdc0,13cd544cee4412a5,tolokers,node_classification,signature_gnn,signature_gnn,0,0,outputs\runs\tolokers\node_classification\signature_gnn\split_0\seed_0\cfg_ec7dc8d3bdc0
tolokers__node_classification__signature_gnn__split1__seed1__050b673d5445,050b673d5445,13cd544cee4412a5,tolokers,node_classification,signature_gnn,signature_gnn,1,1,outputs\runs\tolokers\node_classification\signature_gnn\split_1\seed_1\cfg_050b673d5445
tolokers__node_classification__signature_gnn__split2__seed2__e5a60bf1854c,e5a60bf1854c,13cd544cee4412a5,tolokers,node_classification,signature_gnn,signature_gnn,2,2,outputs\runs\tolokers\node_classification\signature_gnn\split_2\seed_2\cfg_e5a60bf1854c
tolokers__node_classification__geometry_moe__split0__seed0__20d7b671d3da,20d7b671d3da,13cd544cee4412a5,tolokers,node_classification,geometry_moe,geometry_moe,0,0,outputs\runs\tolokers\node_classification\geometry_moe\split_0\seed_0\cfg_20d7b671d3da
