run_id,config_hash,source_hash,dataset,task,model,model_family,seed,split,num_threads,run_dir,job_config
atlas_het__node_classification__graphatlas_c_beta_0.5__split0__seed0__4d65da602ea0,4d65da602ea0,975d6eec98ed54f0,atlas_het,node_classification,graphatlas_c_beta_0.5,graphatlas_certified,0,0,1,outputs\.work\runs\atlas_het\graphatlas_c_beta_0.5\split-0\seed-0\config-4d65da60,outputs\.work\runs\atlas_het\graphatlas_c_beta_0.5\split-0\seed-0\config-4d65da60\job_config.yaml
atlas_het__node_classification__graphatlas_c_beta_0.5__split0__seed1__f08fc3de63c3,f08fc3de63c3,975d6eec98ed54f0,atlas_het,node_classification,graphatlas_c_beta_0.5,graphatlas_certified,1,0,1,outputs\.work\runs\atlas_het\graphatlas_c_beta_0.5\split-0\seed-1\config-f08fc3de,outputs\.work\runs\atlas_het\graphatlas_c_beta_0.5\split-0\seed-1\config-f08fc3de\job_config.yaml
atlas_het__node_classification__graphatlas_c_beta_0.5__split0__seed2__dc24cb3b582f,dc24cb3b582f,975d6eec98ed54f0,atlas_het,node_classification,graphatlas_c_beta_0.5,graphatlas_certified,2,0,1,outputs\.work\runs\atlas_het\graphatlas_c_beta_0.5\split-0\seed-2\config-dc24cb3b,outputs\.work\runs\atlas_het\graphatlas_c_beta_0.5\split-0\seed-2\config-dc24cb3b\job_config.yaml
atlas_het__node_classification__graphatlas_c_beta_0.5__split0__seed3__0221c1da83b1,0221c1da83b1,975d6eec98ed54f0,atlas_het,node_classification,graphatlas_c_beta_0.5,graphatlas_certified,3,0,1,outputs\.work\runs\atlas_het\graphatlas_c_beta_0.5\split-0\seed-3\config-0221c1da,outputs\.work\runs\atlas_het\graphatlas_c_beta_0.5\split-0\seed-3\config-0221c1da\job_config.yaml
atlas_het__node_classification__graphatlas_c_beta_0.5__split0__seed4__5cb341791e61,5cb341791e61,975d6eec98ed54f0,atlas_het,node_classification,graphatlas_c_beta_0.5,graphatlas_certified,4,0,1,outputs\.work\runs\atlas_het\graphatlas_c_beta_0.5\split-0\seed-4\config-5cb34179,outputs\.work\runs\atlas_het\graphatlas_c_beta_0.5\split-0\seed-4\config-5cb34179\job_config.yaml
atlas_het__node_classification__graphatlas_c_beta_1__split0__seed0__0575f5061b94,0575f5061b94,975d6eec98ed54f0,atlas_het,node_classification,graphatlas_c_beta_1,graphatlas_certified,0,0,1,outputs\.work\runs\atlas_het\graphatlas_c_beta_1\split-0\seed-0\config-0575f506,outputs\.work\runs\atlas_het\graphatlas_c_beta_1\split-0\seed-0\config-0575f506\job_config.yaml
atlas_het__node_classification__graphatlas_c_beta_1__split0__seed1__aad011d85815,aad011d85815,975d6eec98ed54f0,atlas_het,node_classification,graphatlas_c_beta_1,graphatlas_certified,1,0,1,outputs\.work\runs\atlas_het\graphatlas_c_beta_1\split-0\seed-1\config-aad011d8,outputs\.work\runs\atlas_het\graphatlas_c_beta_1\split-0\seed-1\config-aad011d8\job_config.yaml
atlas_het__node_classification__graphatlas_c_beta_1__split0__seed2__ca07352cff04,ca07352cff04,975d6eec98ed54f0,atlas_het,node_classification,graphatlas_c_beta_1,graphatlas_certified,2,0,1,outputs\.work\runs\atlas_het\graphatlas_c_beta_1\split-0\seed-2\config-ca07352c,outputs\.work\runs\atlas_het\graphatlas_c_beta_1\split-0\seed-2\config-ca07352c\job_config.yaml
atlas_het__node_classification__graphatlas_c_beta_1__split0__seed3__fc7a74ee8c27,fc7a74ee8c27,975d6eec98ed54f0,atlas_het,node_classification,graphatlas_c_beta_1,graphatlas_certified,3,0,1,outputs\.work\runs\atlas_het\graphatlas_c_beta_1\split-0\seed-3\config-fc7a74ee,outputs\.work\runs\atlas_het\graphatlas_c_beta_1\split-0\seed-3\config-fc7a74ee\job_config.yaml
atlas_het__node_classification__graphatlas_c_beta_1__split0__seed4__6c5522c35677,6c5522c35677,975d6eec98ed54f0,atlas_het,node_classification,graphatlas_c_beta_1,graphatlas_certified,4,0,1,outputs\.work\runs\atlas_het\graphatlas_c_beta_1\split-0\seed-4\config-6c5522c3,outputs\.work\runs\atlas_het\graphatlas_c_beta_1\split-0\seed-4\config-6c5522c3\job_config.yaml
atlas_het__node_classification__graphatlas_c_beta_2__split0__seed0__882cf3ad02e8,882cf3ad02e8,975d6eec98ed54f0,atlas_het,node_classification,graphatlas_c_beta_2,graphatlas_certified,0,0,1,outputs\.work\runs\atlas_het\graphatlas_c_beta_2\split-0\seed-0\config-882cf3ad,outputs\.work\runs\atlas_het\graphatlas_c_beta_2\split-0\seed-0\config-882cf3ad\job_config.yaml
atlas_het__node_classification__graphatlas_c_beta_2__split0__seed1__5e23369706ee,5e23369706ee,975d6eec98ed54f0,atlas_het,node_classification,graphatlas_c_beta_2,graphatlas_certified,1,0,1,outputs\.work\runs\atlas_het\graphatlas_c_beta_2\split-0\seed-1\config-5e233697,outputs\.work\runs\atlas_het\graphatlas_c_beta_2\split-0\seed-1\config-5e233697\job_config.yaml
atlas_het__node_classification__graphatlas_c_beta_2__split0__seed2__902eecef1551,902eecef1551,975d6eec98ed54f0,atlas_het,node_classification,graphatlas_c_beta_2,graphatlas_certified,2,0,1,outputs\.work\runs\atlas_het\graphatlas_c_beta_2\split-0\seed-2\config-902eecef,outputs\.work\runs\atlas_het\graphatlas_c_beta_2\split-0\seed-2\config-902eecef\job_config.yaml
atlas_het__node_classification__graphatlas_c_beta_2__split0__seed3__953ee26b1c63,953ee26b1c63,975d6eec98ed54f0,atlas_het,node_classification,graphatlas_c_beta_2,graphatlas_certified,3,0,1,outputs\.work\runs\atlas_het\graphatlas_c_beta_2\split-0\seed-3\config-953ee26b,outputs\.work\runs\atlas_het\graphatlas_c_beta_2\split-0\seed-3\config-953ee26b\job_config.yaml
atlas_het__node_classification__graphatlas_c_beta_2__split0__seed4__a7f1bb061c61,a7f1bb061c61,975d6eec98ed54f0,atlas_het,node_classification,graphatlas_c_beta_2,graphatlas_certified,4,0,1,outputs\.work\runs\atlas_het\graphatlas_c_beta_2\split-0\seed-4\config-a7f1bb06,outputs\.work\runs\atlas_het\graphatlas_c_beta_2\split-0\seed-4\config-a7f1bb06\job_config.yaml
atlas_het__node_classification__graphatlas_c_beta_4__split0__seed0__27f8b02f1cb0,27f8b02f1cb0,975d6eec98ed54f0,atlas_het,node_classification,graphatlas_c_beta_4,graphatlas_certified,0,0,1,outputs\.work\runs\atlas_het\graphatlas_c_beta_4\split-0\seed-0\config-27f8b02f,outputs\.work\runs\atlas_het\graphatlas_c_beta_4\split-0\seed-0\config-27f8b02f\job_config.yaml
atlas_het__node_classification__graphatlas_c_beta_4__split0__seed1__66326b7d305e,66326b7d305e,975d6eec98ed54f0,atlas_het,node_classification,graphatlas_c_beta_4,graphatlas_certified,1,0,1,outputs\.work\runs\atlas_het\graphatlas_c_beta_4\split-0\seed-1\config-66326b7d,outputs\.work\runs\atlas_het\graphatlas_c_beta_4\split-0\seed-1\config-66326b7d\job_config.yaml
atlas_het__node_classification__graphatlas_c_beta_4__split0__seed2__6c759a23510f,6c759a23510f,975d6eec98ed54f0,atlas_het,node_classification,graphatlas_c_beta_4,graphatlas_certified,2,0,1,outputs\.work\runs\atlas_het\graphatlas_c_beta_4\split-0\seed-2\config-6c759a23,outputs\.work\runs\atlas_het\graphatlas_c_beta_4\split-0\seed-2\config-6c759a23\job_config.yaml
atlas_het__node_classification__graphatlas_c_beta_4__split0__seed3__1e657bddf78f,1e657bddf78f,975d6eec98ed54f0,atlas_het,node_classification,graphatlas_c_beta_4,graphatlas_certified,3,0,1,outputs\.work\runs\atlas_het\graphatlas_c_beta_4\split-0\seed-3\config-1e657bdd,outputs\.work\runs\atlas_het\graphatlas_c_beta_4\split-0\seed-3\config-1e657bdd\job_config.yaml
atlas_het__node_classification__graphatlas_c_beta_4__split0__seed4__00f8a641a51e,00f8a641a51e,975d6eec98ed54f0,atlas_het,node_classification,graphatlas_c_beta_4,graphatlas_certified,4,0,1,outputs\.work\runs\atlas_het\graphatlas_c_beta_4\split-0\seed-4\config-00f8a641,outputs\.work\runs\atlas_het\graphatlas_c_beta_4\split-0\seed-4\config-00f8a641\job_config.yaml
atlas_het__node_classification__graphatlas_c_beta__2__split0__seed0__7320f9365a5d,7320f9365a5d,975d6eec98ed54f0,atlas_het,node_classification,graphatlas_c_beta_-2,graphatlas_certified,0,0,1,outputs\.work\runs\atlas_het\graphatlas_c_beta__2\split-0\seed-0\config-7320f936,outputs\.work\runs\atlas_het\graphatlas_c_beta__2\split-0\seed-0\config-7320f936\job_config.yaml
atlas_het__node_classification__graphatlas_c_beta__2__split0__seed1__8afef7aaabe9,8afef7aaabe9,975d6eec98ed54f0,atlas_het,node_classification,graphatlas_c_beta_-2,graphatlas_certified,1,0,1,outputs\.work\runs\atlas_het\graphatlas_c_beta__2\split-0\seed-1\config-8afef7aa,outputs\.work\runs\atlas_het\graphatlas_c_beta__2\split-0\seed-1\config-8afef7aa\job_config.yaml
atlas_het__node_classification__graphatlas_c_beta__2__split0__seed2__8fc46cf6d4bf,8fc46cf6d4bf,975d6eec98ed54f0,atlas_het,node_classification,graphatlas_c_beta_-2,graphatlas_certified,2,0,1,outputs\.work\runs\atlas_het\graphatlas_c_beta__2\split-0\seed-2\config-8fc46cf6,outputs\.work\runs\atlas_het\graphatlas_c_beta__2\split-0\seed-2\config-8fc46cf6\job_config.yaml
atlas_het__node_classification__graphatlas_c_beta__2__split0__seed3__46f2c9d2dbf8,46f2c9d2dbf8,975d6eec98ed54f0,atlas_het,node_classification,graphatlas_c_beta_-2,graphatlas_certified,3,0,1,outputs\.work\runs\atlas_het\graphatlas_c_beta__2\split-0\seed-3\config-46f2c9d2,outputs\.work\runs\atlas_het\graphatlas_c_beta__2\split-0\seed-3\config-46f2c9d2\job_config.yaml
atlas_het__node_classification__graphatlas_c_beta__2__split0__seed4__f20d5fa4a364,f20d5fa4a364,975d6eec98ed54f0,atlas_het,node_classification,graphatlas_c_beta_-2,graphatlas_certified,4,0,1,outputs\.work\runs\atlas_het\graphatlas_c_beta__2\split-0\seed-4\config-f20d5fa4,outputs\.work\runs\atlas_het\graphatlas_c_beta__2\split-0\seed-4\config-f20d5fa4\job_config.yaml
atlas_het__node_classification__graphatlas_c_beta__1__split0__seed0__0f560c83156a,0f560c83156a,975d6eec98ed54f0,atlas_het,node_classification,graphatlas_c_beta_-1,graphatlas_certified,0,0,1,outputs\.work\runs\atlas_het\graphatlas_c_beta__1\split-0\seed-0\config-0f560c83,outputs\.work\runs\atlas_het\graphatlas_c_beta__1\split-0\seed-0\config-0f560c83\job_config.yaml
atlas_het__node_classification__graphatlas_c_beta__1__split0__seed1__559db2ccc2b3,559db2ccc2b3,975d6eec98ed54f0,atlas_het,node_classification,graphatlas_c_beta_-1,graphatlas_certified,1,0,1,outputs\.work\runs\atlas_het\graphatlas_c_beta__1\split-0\seed-1\config-559db2cc,outputs\.work\runs\atlas_het\graphatlas_c_beta__1\split-0\seed-1\config-559db2cc\job_config.yaml
atlas_het__node_classification__graphatlas_c_beta__1__split0__seed2__12d5d7e2e711,12d5d7e2e711,975d6eec98ed54f0,atlas_het,node_classification,graphatlas_c_beta_-1,graphatlas_certified,2,0,1,outputs\.work\runs\atlas_het\graphatlas_c_beta__1\split-0\seed-2\config-12d5d7e2,outputs\.work\runs\atlas_het\graphatlas_c_beta__1\split-0\seed-2\config-12d5d7e2\job_config.yaml
atlas_het__node_classification__graphatlas_c_beta__1__split0__seed3__aa1d3ccec865,aa1d3ccec865,975d6eec98ed54f0,atlas_het,node_classification,graphatlas_c_beta_-1,graphatlas_certified,3,0,1,outputs\.work\runs\atlas_het\graphatlas_c_beta__1\split-0\seed-3\config-aa1d3cce,outputs\.work\runs\atlas_het\graphatlas_c_beta__1\split-0\seed-3\config-aa1d3cce\job_config.yaml
atlas_het__node_classification__graphatlas_c_beta__1__split0__seed4__881683d20366,881683d20366,975d6eec98ed54f0,atlas_het,node_classification,graphatlas_c_beta_-1,graphatlas_certified,4,0,1,outputs\.work\runs\atlas_het\graphatlas_c_beta__1\split-0\seed-4\config-881683d2,outputs\.work\runs\atlas_het\graphatlas_c_beta__1\split-0\seed-4\config-881683d2\job_config.yaml
atlas_het__node_classification__graphatlas_c_beta_0__split0__seed0__88d2e96da59e,88d2e96da59e,975d6eec98ed54f0,atlas_het,node_classification,graphatlas_c_beta_0,graphatlas_certified,0,0,1,outputs\.work\runs\atlas_het\graphatlas_c_beta_0\split-0\seed-0\config-88d2e96d,outputs\.work\runs\atlas_het\graphatlas_c_beta_0\split-0\seed-0\config-88d2e96d\job_config.yaml
atlas_het__node_classification__graphatlas_c_beta_0__split0__seed1__f72e77d50f92,f72e77d50f92,975d6eec98ed54f0,atlas_het,node_classification,graphatlas_c_beta_0,graphatlas_certified,1,0,1,outputs\.work\runs\atlas_het\graphatlas_c_beta_0\split-0\seed-1\config-f72e77d5,outputs\.work\runs\atlas_het\graphatlas_c_beta_0\split-0\seed-1\config-f72e77d5\job_config.yaml
atlas_het__node_classification__graphatlas_c_beta_0__split0__seed2__0babad7b3941,0babad7b3941,975d6eec98ed54f0,atlas_het,node_classification,graphatlas_c_beta_0,graphatlas_certified,2,0,1,outputs\.work\runs\atlas_het\graphatlas_c_beta_0\split-0\seed-2\config-0babad7b,outputs\.work\runs\atlas_het\graphatlas_c_beta_0\split-0\seed-2\config-0babad7b\job_config.yaml
atlas_het__node_classification__graphatlas_c_beta_0__split0__seed3__8629d85491b2,8629d85491b2,975d6eec98ed54f0,atlas_het,node_classification,graphatlas_c_beta_0,graphatlas_certified,3,0,1,outputs\.work\runs\atlas_het\graphatlas_c_beta_0\split-0\seed-3\config-8629d854,outputs\.work\runs\atlas_het\graphatlas_c_beta_0\split-0\seed-3\config-8629d854\job_config.yaml
atlas_het__node_classification__graphatlas_c_beta_0__split0__seed4__4b6c2ff95ef9,4b6c2ff95ef9,975d6eec98ed54f0,atlas_het,node_classification,graphatlas_c_beta_0,graphatlas_certified,4,0,1,outputs\.work\runs\atlas_het\graphatlas_c_beta_0\split-0\seed-4\config-4b6c2ff9,outputs\.work\runs\atlas_het\graphatlas_c_beta_0\split-0\seed-4\config-4b6c2ff9\job_config.yaml
atlas_het__node_classification__graphatlas_c_beta_0.5__split0__seed0__1362da094af3,1362da094af3,975d6eec98ed54f0,atlas_het,node_classification,graphatlas_c_beta_0.5,graphatlas_certified,0,0,1,outputs\.work\runs\atlas_het\graphatlas_c_beta_0.5\split-0\seed-0\config-1362da09,outputs\.work\runs\atlas_het\graphatlas_c_beta_0.5\split-0\seed-0\config-1362da09\job_config.yaml
atlas_het__node_classification__graphatlas_c_beta_0.5__split0__seed1__970e72b0bd48,970e72b0bd48,975d6eec98ed54f0,atlas_het,node_classification,graphatlas_c_beta_0.5,graphatlas_certified,1,0,1,outputs\.work\runs\atlas_het\graphatlas_c_beta_0.5\split-0\seed-1\config-970e72b0,outputs\.work\runs\atlas_het\graphatlas_c_beta_0.5\split-0\seed-1\config-970e72b0\job_config.yaml
atlas_het__node_classification__graphatlas_c_beta_0.5__split0__seed2__5e5ea1551b70,5e5ea1551b70,975d6eec98ed54f0,atlas_het,node_classification,graphatlas_c_beta_0.5,graphatlas_certified,2,0,1,outputs\.work\runs\atlas_het\graphatlas_c_beta_0.5\split-0\seed-2\config-5e5ea155,outputs\.work\runs\atlas_het\graphatlas_c_beta_0.5\split-0\seed-2\config-5e5ea155\job_config.yaml
atlas_het__node_classification__graphatlas_c_beta_0.5__split0__seed3__bd405ce240e1,bd405ce240e1,975d6eec98ed54f0,atlas_het,node_classification,graphatlas_c_beta_0.5,graphatlas_certified,3,0,1,outputs\.work\runs\atlas_het\graphatlas_c_beta_0.5\split-0\seed-3\config-bd405ce2,outputs\.work\runs\atlas_het\graphatlas_c_beta_0.5\split-0\seed-3\config-bd405ce2\job_config.yaml
atlas_het__node_classification__graphatlas_c_beta_0.5__split0__seed4__19150ea447e6,19150ea447e6,975d6eec98ed54f0,atlas_het,node_classification,graphatlas_c_beta_0.5,graphatlas_certified,4,0,1,outputs\.work\runs\atlas_het\graphatlas_c_beta_0.5\split-0\seed-4\config-19150ea4,outputs\.work\runs\atlas_het\graphatlas_c_beta_0.5\split-0\seed-4\config-19150ea4\job_config.yaml
atlas_het__node_classification__graphatlas_c_beta_1__split0__seed0__7e380121c5f1,7e380121c5f1,975d6eec98ed54f0,atlas_het,node_classification,graphatlas_c_beta_1,graphatlas_certified,0,0,1,outputs\.work\runs\atlas_het\graphatlas_c_beta_1\split-0\seed-0\config-7e380121,outputs\.work\runs\atlas_het\graphatlas_c_beta_1\split-0\seed-0\config-7e380121\job_config.yaml
atlas_het__node_classification__graphatlas_c_beta_1__split0__seed1__743a89d9706d,743a89d9706d,975d6eec98ed54f0,atlas_het,node_classification,graphatlas_c_beta_1,graphatlas_certified,1,0,1,outputs\.work\runs\atlas_het\graphatlas_c_beta_1\split-0\seed-1\config-743a89d9,outputs\.work\runs\atlas_het\graphatlas_c_beta_1\split-0\seed-1\config-743a89d9\job_config.yaml
atlas_het__node_classification__graphatlas_c_beta_1__split0__seed2__e9fd547bbbf6,e9fd547bbbf6,975d6eec98ed54f0,atlas_het,node_classification,graphatlas_c_beta_1,graphatlas_certified,2,0,1,outputs\.work\runs\atlas_het\graphatlas_c_beta_1\split-0\seed-2\config-e9fd547b,outputs\.work\runs\atlas_het\graphatlas_c_beta_1\split-0\seed-2\config-e9fd547b\job_config.yaml
atlas_het__node_classification__graphatlas_c_beta_1__split0__seed3__7ba41976643d,7ba41976643d,975d6eec98ed54f0,atlas_het,node_classification,graphatlas_c_beta_1,graphatlas_certified,3,0,1,outputs\.work\runs\atlas_het\graphatlas_c_beta_1\split-0\seed-3\config-7ba41976,outputs\.work\runs\atlas_het\graphatlas_c_beta_1\split-0\seed-3\config-7ba41976\job_config.yaml
atlas_het__node_classification__graphatlas_c_beta_1__split0__seed4__e93b19fa4df4,e93b19fa4df4,975d6eec98ed54f0,atlas_het,node_classification,graphatlas_c_beta_1,graphatlas_certified,4,0,1,outputs\.work\runs\atlas_het\graphatlas_c_beta_1\split-0\seed-4\config-e93b19fa,outputs\.work\runs\atlas_het\graphatlas_c_beta_1\split-0\seed-4\config-e93b19fa\job_config.yaml
atlas_het__node_classification__graphatlas_c_beta_2__split0__seed0__bfaada0ed9a5,bfaada0ed9a5,975d6eec98ed54f0,atlas_het,node_classification,graphatlas_c_beta_2,graphatlas_certified,0,0,1,outputs\.work\runs\atlas_het\graphatlas_c_beta_2\split-0\seed-0\config-bfaada0e,outputs\.work\runs\atlas_het\graphatlas_c_beta_2\split-0\seed-0\config-bfaada0e\job_config.yaml
atlas_het__node_classification__graphatlas_c_beta_2__split0__seed1__4b20d14f066b,4b20d14f066b,975d6eec98ed54f0,atlas_het,node_classification,graphatlas_c_beta_2,graphatlas_certified,1,0,1,outputs\.work\runs\atlas_het\graphatlas_c_beta_2\split-0\seed-1\config-4b20d14f,outputs\.work\runs\atlas_het\graphatlas_c_beta_2\split-0\seed-1\config-4b20d14f\job_config.yaml
atlas_het__node_classification__graphatlas_c_beta_2__split0__seed2__654d3d4a261e,654d3d4a261e,975d6eec98ed54f0,atlas_het,node_classification,graphatlas_c_beta_2,graphatlas_certified,2,0,1,outputs\.work\runs\atlas_het\graphatlas_c_beta_2\split-0\seed-2\config-654d3d4a,outputs\.work\runs\atlas_het\graphatlas_c_beta_2\split-0\seed-2\config-654d3d4a\job_config.yaml
atlas_het__node_classification__graphatlas_c_beta_2__split0__seed3__35d35ab85b49,35d35ab85b49,975d6eec98ed54f0,atlas_het,node_classification,graphatlas_c_beta_2,graphatlas_certified,3,0,1,outputs\.work\runs\atlas_het\graphatlas_c_beta_2\split-0\seed-3\config-35d35ab8,outputs\.work\runs\atlas_het\graphatlas_c_beta_2\split-0\seed-3\config-35d35ab8\job_config.yaml
atlas_het__node_classification__graphatlas_c_beta_2__split0__seed4__a385bc678cfc,a385bc678cfc,975d6eec98ed54f0,atlas_het,node_classification,graphatlas_c_beta_2,graphatlas_certified,4,0,1,outputs\.work\runs\atlas_het\graphatlas_c_beta_2\split-0\seed-4\config-a385bc67,outputs\.work\runs\atlas_het\graphatlas_c_beta_2\split-0\seed-4\config-a385bc67\job_config.yaml
atlas_het__node_classification__graphatlas_c_beta_4__split0__seed0__79cf4cbba09e,79cf4cbba09e,975d6eec98ed54f0,atlas_het,node_classification,graphatlas_c_beta_4,graphatlas_certified,0,0,1,outputs\.work\runs\atlas_het\graphatlas_c_beta_4\split-0\seed-0\config-79cf4cbb,outputs\.work\runs\atlas_het\graphatlas_c_beta_4\split-0\seed-0\config-79cf4cbb\job_config.yaml
atlas_het__node_classification__graphatlas_c_beta_4__split0__seed1__a0aeeadae472,a0aeeadae472,975d6eec98ed54f0,atlas_het,node_classification,graphatlas_c_beta_4,graphatlas_certified,1,0,1,outputs\.work\runs\atlas_het\graphatlas_c_beta_4\split-0\seed-1\config-a0aeeada,outputs\.work\runs\atlas_het\graphatlas_c_beta_4\split-0\seed-1\config-a0aeeada\job_config.yaml
atlas_het__node_classification__graphatlas_c_beta_4__split0__seed2__f9340e7f9174,f9340e7f9174,975d6eec98ed54f0,atlas_het,node_classification,graphatlas_c_beta_4,graphatlas_certified,2,0,1,outputs\.work\runs\atlas_het\graphatlas_c_beta_4\split-0\seed-2\config-f9340e7f,outputs\.work\runs\atlas_het\graphatlas_c_beta_4\split-0\seed-2\config-f9340e7f\job_config.yaml
