run_id,config_hash,source_hash,dataset,task,model,model_family,seed,split,num_threads,run_dir,job_config
actor__node_classification__graphatlas_c_beta_minus_1__split1__seed1__3a7b0dc2d184,3a7b0dc2d184,e7bb87803961c332,actor,node_classification,graphatlas_c_beta_minus_1,graphatlas_certified,1,1,1,outputs\.work\runs\actor\graphatlas_c_beta_minus_1\split-1\seed-1\config-3a7b0dc2,outputs\.work\runs\actor\graphatlas_c_beta_minus_1\split-1\seed-1\config-3a7b0dc2\job_config.yaml
actor__node_classification__graphatlas_c_beta_minus_1__split2__seed2__fc08adc08dc4,fc08adc08dc4,e7bb87803961c332,actor,node_classification,graphatlas_c_beta_minus_1,graphatlas_certified,2,2,1,outputs\.work\runs\actor\graphatlas_c_beta_minus_1\split-2\seed-2\config-fc08adc0,outputs\.work\runs\actor\graphatlas_c_beta_minus_1\split-2\seed-2\config-fc08adc0\job_config.yaml
questions__node_classification__graphatlas_original__split0__seed0__798801123c27,798801123c27,e7bb87803961c332,questions,node_classification,graphatlas_original,graphatlas,0,0,1,outputs\.work\runs\questions\graphatlas_original\split-0\seed-0\config-79880112,outputs\.work\runs\questions\graphatlas_original\split-0\seed-0\config-79880112\job_config.yaml
questions__node_classification__graphatlas_original__split1__seed1__e4fcdecc4beb,e4fcdecc4beb,e7bb87803961c332,questions,node_classification,graphatlas_original,graphatlas,1,1,1,outputs\.work\runs\questions\graphatlas_original\split-1\seed-1\config-e4fcdecc,outputs\.work\runs\questions\graphatlas_original\split-1\seed-1\config-e4fcdecc\job_config.yaml
questions__node_classification__graphatlas_original__split2__seed2__171dfe38a5ba,171dfe38a5ba,e7bb87803961c332,questions,node_classification,graphatlas_original,graphatlas,2,2,1,outputs\.work\runs\questions\graphatlas_original\split-2\seed-2\config-171dfe38,outputs\.work\runs\questions\graphatlas_original\split-2\seed-2\config-171dfe38\job_config.yaml
questions__node_classification__graphatlas_min_distortion__split0__seed0__81708e6e971d,81708e6e971d,e7bb87803961c332,questions,node_classification,graphatlas_min_distortion,graphatlas_min_distortion,0,0,1,outputs\.work\runs\questions\graphatlas_min_distortion\split-0\seed-0\config-81708e6e,outputs\.work\runs\questions\graphatlas_min_distortion\split-0\seed-0\config-81708e6e\job_config.yaml
questions__node_classification__graphatlas_min_distortion__split1__seed1__3ebc3c5747b0,3ebc3c5747b0,e7bb87803961c332,questions,node_classification,graphatlas_min_distortion,graphatlas_min_distortion,1,1,1,outputs\.work\runs\questions\graphatlas_min_distortion\split-1\seed-1\config-3ebc3c57,outputs\.work\runs\questions\graphatlas_min_distortion\split-1\seed-1\config-3ebc3c57\job_config.yaml
questions__node_classification__graphatlas_min_distortion__split2__seed2__c08581f48281,c08581f48281,e7bb87803961c332,questions,node_classification,graphatlas_min_distortion,graphatlas_min_distortion,2,2,1,outputs\.work\runs\questions\graphatlas_min_distortion\split-2\seed-2\config-c08581f4,outputs\.work\runs\questions\graphatlas_min_distortion\split-2\seed-2\config-c08581f4\job_config.yaml
questions__node_classification__graphatlas_c__split0__seed0__3118d34930ff,3118d34930ff,e7bb87803961c332,questions,node_classification,graphatlas_c,graphatlas_certified,0,0,1,outputs\.work\runs\questions\graphatlas_c\split-0\seed-0\config-3118d349,outputs\.work\runs\questions\graphatlas_c\split-0\seed-0\config-3118d349\job_config.yaml
questions__node_classification__graphatlas_c__split1__seed1__80bff79789ed,80bff79789ed,e7bb87803961c332,questions,node_classification,graphatlas_c,graphatlas_certified,1,1,1,outputs\.work\runs\questions\graphatlas_c\split-1\seed-1\config-80bff797,outputs\.work\runs\questions\graphatlas_c\split-1\seed-1\config-80bff797\job_config.yaml
questions__node_classification__graphatlas_c__split2__seed2__30c01034ed31,30c01034ed31,e7bb87803961c332,questions,node_classification,graphatlas_c,graphatlas_certified,2,2,1,outputs\.work\runs\questions\graphatlas_c\split-2\seed-2\config-30c01034,outputs\.work\runs\questions\graphatlas_c\split-2\seed-2\config-30c01034\job_config.yaml
questions__node_classification__graphatlas_c_beta_minus_1__split0__seed0__aacaf7569dfe,aacaf7569dfe,e7bb87803961c332,questions,node_classification,graphatlas_c_beta_minus_1,graphatlas_certified,0,0,1,outputs\.work\runs\questions\graphatlas_c_beta_minus_1\split-0\seed-0\config-aacaf756,outputs\.work\runs\questions\graphatlas_c_beta_minus_1\split-0\seed-0\config-aacaf756\job_config.yaml
questions__node_classification__graphatlas_c_beta_minus_1__split1__seed1__04d486aaf663,04d486aaf663,e7bb87803961c332,questions,node_classification,graphatlas_c_beta_minus_1,graphatlas_certified,1,1,1,outputs\.work\runs\questions\graphatlas_c_beta_minus_1\split-1\seed-1\config-04d486aa,outputs\.work\runs\questions\graphatlas_c_beta_minus_1\split-1\seed-1\config-04d486aa\job_config.yaml
questions__node_classification__graphatlas_c_beta_minus_1__split2__seed2__0f6d0d0745c9,0f6d0d0745c9,e7bb87803961c332,questions,node_classification,graphatlas_c_beta_minus_1,graphatlas_certified,2,2,1,outputs\.work\runs\questions\graphatlas_c_beta_minus_1\split-2\seed-2\config-0f6d0d07,outputs\.work\runs\questions\graphatlas_c_beta_minus_1\split-2\seed-2\config-0f6d0d07\job_config.yaml
dblp__node_classification__graphatlas_original__split0__seed0__bfd07b556032,bfd07b556032,e7bb87803961c332,dblp,node_classification,graphatlas_original,graphatlas,0,0,1,outputs\.work\runs\dblp\graphatlas_original\split-0\seed-0\config-bfd07b55,outputs\.work\runs\dblp\graphatlas_original\split-0\seed-0\config-bfd07b55\job_config.yaml
dblp__node_classification__graphatlas_original__split1__seed1__8e5f02130c57,8e5f02130c57,e7bb87803961c332,dblp,node_classification,graphatlas_original,graphatlas,1,1,1,outputs\.work\runs\dblp\graphatlas_original\split-1\seed-1\config-8e5f0213,outputs\.work\runs\dblp\graphatlas_original\split-1\seed-1\config-8e5f0213\job_config.yaml
dblp__node_classification__graphatlas_original__split2__seed2__0db074f98760,0db074f98760,e7bb87803961c332,dblp,node_classification,graphatlas_original,graphatlas,2,2,1,outputs\.work\runs\dblp\graphatlas_original\split-2\seed-2\config-0db074f9,outputs\.work\runs\dblp\graphatlas_original\split-2\seed-2\config-0db074f9\job_config.yaml
dblp__node_classification__graphatlas_min_distortion__split0__seed0__41ee056bd6f0,41ee056bd6f0,e7bb87803961c332,dblp,node_classification,graphatlas_min_distortion,graphatlas_min_distortion,0,0,1,outputs\.work\runs\dblp\graphatlas_min_distortion\split-0\seed-0\config-41ee056b,outputs\.work\runs\dblp\graphatlas_min_distortion\split-0\seed-0\config-41ee056b\job_config.yaml
dblp__node_classification__graphatlas_min_distortion__split1__seed1__8950a0d69833,8950a0d69833,e7bb87803961c332,dblp,node_classification,graphatlas_min_distortion,graphatlas_min_distortion,1,1,1,outputs\.work\runs\dblp\graphatlas_min_distortion\split-1\seed-1\config-8950a0d6,outputs\.work\runs\dblp\graphatlas_min_distortion\split-1\seed-1\config-8950a0d6\job_config.yaml
dblp__node_classification__graphatlas_min_distortion__split2__seed2__3b549ac307f9,3b549ac307f9,e7bb87803961c332,dblp,node_classification,graphatlas_min_distortion,graphatlas_min_distortion,2,2,1,outputs\.work\runs\dblp\graphatlas_min_distortion\split-2\seed-2\config-3b549ac3,outputs\.work\runs\dblp\graphatlas_min_distortion\split-2\seed-2\config-3b549ac3\job_config.yaml
dblp__node_classification__graphatlas_c__split0__seed0__bf890f8c1e7f,bf890f8c1e7f,e7bb87803961c332,dblp,node_classification,graphatlas_c,graphatlas_certified,0,0,1,outputs\.work\runs\dblp\graphatlas_c\split-0\seed-0\config-bf890f8c,outputs\.work\runs\dblp\graphatlas_c\split-0\seed-0\config-bf890f8c\job_config.yaml
dblp__node_classification__graphatlas_c__split1__seed1__13e2bce81a6d,13e2bce81a6d,e7bb87803961c332,dblp,node_classification,graphatlas_c,graphatlas_certified,1,1,1,outputs\.work\runs\dblp\graphatlas_c\split-1\seed-1\config-13e2bce8,outputs\.work\runs\dblp\graphatlas_c\split-1\seed-1\config-13e2bce8\job_config.yaml
dblp__node_classification__graphatlas_c__split2__seed2__b98d36fae8de,b98d36fae8de,e7bb87803961c332,dblp,node_classification,graphatlas_c,graphatlas_certified,2,2,1,outputs\.work\runs\dblp\graphatlas_c\split-2\seed-2\config-b98d36fa,outputs\.work\runs\dblp\graphatlas_c\split-2\seed-2\config-b98d36fa\job_config.yaml
dblp__node_classification__graphatlas_c_beta_minus_1__split0__seed0__73b063731bc7,73b063731bc7,e7bb87803961c332,dblp,node_classification,graphatlas_c_beta_minus_1,graphatlas_certified,0,0,1,outputs\.work\runs\dblp\graphatlas_c_beta_minus_1\split-0\seed-0\config-73b06373,outputs\.work\runs\dblp\graphatlas_c_beta_minus_1\split-0\seed-0\config-73b06373\job_config.yaml
dblp__node_classification__graphatlas_c_beta_minus_1__split1__seed1__c036667bf90b,c036667bf90b,e7bb87803961c332,dblp,node_classification,graphatlas_c_beta_minus_1,graphatlas_certified,1,1,1,outputs\.work\runs\dblp\graphatlas_c_beta_minus_1\split-1\seed-1\config-c036667b,outputs\.work\runs\dblp\graphatlas_c_beta_minus_1\split-1\seed-1\config-c036667b\job_config.yaml
dblp__node_classification__graphatlas_c_beta_minus_1__split2__seed2__f6dee23bce61,f6dee23bce61,e7bb87803961c332,dblp,node_classification,graphatlas_c_beta_minus_1,graphatlas_certified,2,2,1,outputs\.work\runs\dblp\graphatlas_c_beta_minus_1\split-2\seed-2\config-f6dee23b,outputs\.work\runs\dblp\graphatlas_c_beta_minus_1\split-2\seed-2\config-f6dee23b\job_config.yaml
coauthor_cs__node_classification__graphatlas_original__split0__seed0__75705ad696b5,75705ad696b5,e7bb87803961c332,coauthor_cs,node_classification,graphatlas_original,graphatlas,0,0,1,outputs\.work\runs\coauthor_cs\graphatlas_original\split-0\seed-0\config-75705ad6,outputs\.work\runs\coauthor_cs\graphatlas_original\split-0\seed-0\config-75705ad6\job_config.yaml
coauthor_cs__node_classification__graphatlas_original__split1__seed1__5f11b9c2c405,5f11b9c2c405,e7bb87803961c332,coauthor_cs,node_classification,graphatlas_original,graphatlas,1,1,1,outputs\.work\runs\coauthor_cs\graphatlas_original\split-1\seed-1\config-5f11b9c2,outputs\.work\runs\coauthor_cs\graphatlas_original\split-1\seed-1\config-5f11b9c2\job_config.yaml
coauthor_cs__node_classification__graphatlas_original__split2__seed2__5b5a66157980,5b5a66157980,e7bb87803961c332,coauthor_cs,node_classification,graphatlas_original,graphatlas,2,2,1,outputs\.work\runs\coauthor_cs\graphatlas_original\split-2\seed-2\config-5b5a6615,outputs\.work\runs\coauthor_cs\graphatlas_original\split-2\seed-2\config-5b5a6615\job_config.yaml
coauthor_cs__node_classification__graphatlas_min_distortion__split0__seed0__c6721c1b3b02,c6721c1b3b02,e7bb87803961c332,coauthor_cs,node_classification,graphatlas_min_distortion,graphatlas_min_distortion,0,0,1,outputs\.work\runs\coauthor_cs\graphatlas_min_distortion\split-0\seed-0\config-c6721c1b,outputs\.work\runs\coauthor_cs\graphatlas_min_distortion\split-0\seed-0\config-c6721c1b\job_config.yaml
coauthor_cs__node_classification__graphatlas_min_distortion__split1__seed1__eccd8e349d23,eccd8e349d23,e7bb87803961c332,coauthor_cs,node_classification,graphatlas_min_distortion,graphatlas_min_distortion,1,1,1,outputs\.work\runs\coauthor_cs\graphatlas_min_distortion\split-1\seed-1\config-eccd8e34,outputs\.work\runs\coauthor_cs\graphatlas_min_distortion\split-1\seed-1\config-eccd8e34\job_config.yaml
coauthor_cs__node_classification__graphatlas_min_distortion__split2__seed2__4670b81e3dfd,4670b81e3dfd,e7bb87803961c332,coauthor_cs,node_classification,graphatlas_min_distortion,graphatlas_min_distortion,2,2,1,outputs\.work\runs\coauthor_cs\graphatlas_min_distortion\split-2\seed-2\config-4670b81e,outputs\.work\runs\coauthor_cs\graphatlas_min_distortion\split-2\seed-2\config-4670b81e\job_config.yaml
coauthor_cs__node_classification__graphatlas_c__split0__seed0__5b4cd2102107,5b4cd2102107,e7bb87803961c332,coauthor_cs,node_classification,graphatlas_c,graphatlas_certified,0,0,1,outputs\.work\runs\coauthor_cs\graphatlas_c\split-0\seed-0\config-5b4cd210,outputs\.work\runs\coauthor_cs\graphatlas_c\split-0\seed-0\config-5b4cd210\job_config.yaml
coauthor_cs__node_classification__graphatlas_c__split1__seed1__98a5b7043651,98a5b7043651,e7bb87803961c332,coauthor_cs,node_classification,graphatlas_c,graphatlas_certified,1,1,1,outputs\.work\runs\coauthor_cs\graphatlas_c\split-1\seed-1\config-98a5b704,outputs\.work\runs\coauthor_cs\graphatlas_c\split-1\seed-1\config-98a5b704\job_config.yaml
coauthor_cs__node_classification__graphatlas_c__split2__seed2__c8c4a8ed2e15,c8c4a8ed2e15,e7bb87803961c332,coauthor_cs,node_classification,graphatlas_c,graphatlas_certified,2,2,1,outputs\.work\runs\coauthor_cs\graphatlas_c\split-2\seed-2\config-c8c4a8ed,outputs\.work\runs\coauthor_cs\graphatlas_c\split-2\seed-2\config-c8c4a8ed\job_config.yaml
coauthor_cs__node_classification__graphatlas_c_beta_minus_1__split0__seed0__ac6347a48cf8,ac6347a48cf8,e7bb87803961c332,coauthor_cs,node_classification,graphatlas_c_beta_minus_1,graphatlas_certified,0,0,1,outputs\.work\runs\coauthor_cs\graphatlas_c_beta_minus_1\split-0\seed-0\config-ac6347a4,outputs\.work\runs\coauthor_cs\graphatlas_c_beta_minus_1\split-0\seed-0\config-ac6347a4\job_config.yaml
coauthor_cs__node_classification__graphatlas_c_beta_minus_1__split1__seed1__739ce00e7acf,739ce00e7acf,e7bb87803961c332,coauthor_cs,node_classification,graphatlas_c_beta_minus_1,graphatlas_certified,1,1,1,outputs\.work\runs\coauthor_cs\graphatlas_c_beta_minus_1\split-1\seed-1\config-739ce00e,outputs\.work\runs\coauthor_cs\graphatlas_c_beta_minus_1\split-1\seed-1\config-739ce00e\job_config.yaml
coauthor_cs__node_classification__graphatlas_c_beta_minus_1__split2__seed2__309f5929fba3,309f5929fba3,e7bb87803961c332,coauthor_cs,node_classification,graphatlas_c_beta_minus_1,graphatlas_certified,2,2,1,outputs\.work\runs\coauthor_cs\graphatlas_c_beta_minus_1\split-2\seed-2\config-309f5929,outputs\.work\runs\coauthor_cs\graphatlas_c_beta_minus_1\split-2\seed-2\config-309f5929\job_config.yaml
coauthor_physics__node_classification__graphatlas_original__split0__seed0__202e17a3476d,202e17a3476d,e7bb87803961c332,coauthor_physics,node_classification,graphatlas_original,graphatlas,0,0,1,outputs\.work\runs\coauthor_physics\graphatlas_original\split-0\seed-0\config-202e17a3,outputs\.work\runs\coauthor_physics\graphatlas_original\split-0\seed-0\config-202e17a3\job_config.yaml
coauthor_physics__node_classification__graphatlas_original__split1__seed1__5106976c958d,5106976c958d,e7bb87803961c332,coauthor_physics,node_classification,graphatlas_original,graphatlas,1,1,1,outputs\.work\runs\coauthor_physics\graphatlas_original\split-1\seed-1\config-5106976c,outputs\.work\runs\coauthor_physics\graphatlas_original\split-1\seed-1\config-5106976c\job_config.yaml
coauthor_physics__node_classification__graphatlas_original__split2__seed2__73e7a46779c1,73e7a46779c1,e7bb87803961c332,coauthor_physics,node_classification,graphatlas_original,graphatlas,2,2,1,outputs\.work\runs\coauthor_physics\graphatlas_original\split-2\seed-2\config-73e7a467,outputs\.work\runs\coauthor_physics\graphatlas_original\split-2\seed-2\config-73e7a467\job_config.yaml
coauthor_physics__node_classification__graphatlas_min_distortion__split0__seed0__5828449d5ab8,5828449d5ab8,e7bb87803961c332,coauthor_physics,node_classification,graphatlas_min_distortion,graphatlas_min_distortion,0,0,1,outputs\.work\runs\coauthor_physics\graphatlas_min_distortion\split-0\seed-0\config-5828449d,outputs\.work\runs\coauthor_physics\graphatlas_min_distortion\split-0\seed-0\config-5828449d\job_config.yaml
coauthor_physics__node_classification__graphatlas_min_distortion__split1__seed1__d101d415f104,d101d415f104,e7bb87803961c332,coauthor_physics,node_classification,graphatlas_min_distortion,graphatlas_min_distortion,1,1,1,outputs\.work\runs\coauthor_physics\graphatlas_min_distortion\split-1\seed-1\config-d101d415,outputs\.work\runs\coauthor_physics\graphatlas_min_distortion\split-1\seed-1\config-d101d415\job_config.yaml
coauthor_physics__node_classification__graphatlas_min_distortion__split2__seed2__dce81a077f80,dce81a077f80,e7bb87803961c332,coauthor_physics,node_classification,graphatlas_min_distortion,graphatlas_min_distortion,2,2,1,outputs\.work\runs\coauthor_physics\graphatlas_min_distortion\split-2\seed-2\config-dce81a07,outputs\.work\runs\coauthor_physics\graphatlas_min_distortion\split-2\seed-2\config-dce81a07\job_config.yaml
coauthor_physics__node_classification__graphatlas_c__split0__seed0__8fa4b7449302,8fa4b7449302,e7bb87803961c332,coauthor_physics,node_classification,graphatlas_c,graphatlas_certified,0,0,1,outputs\.work\runs\coauthor_physics\graphatlas_c\split-0\seed-0\config-8fa4b744,outputs\.work\runs\coauthor_physics\graphatlas_c\split-0\seed-0\config-8fa4b744\job_config.yaml
coauthor_physics__node_classification__graphatlas_c__split1__seed1__c4ddad0dcc5e,c4ddad0dcc5e,e7bb87803961c332,coauthor_physics,node_classification,graphatlas_c,graphatlas_certified,1,1,1,outputs\.work\runs\coauthor_physics\graphatlas_c\split-1\seed-1\config-c4ddad0d,outputs\.work\runs\coauthor_physics\graphatlas_c\split-1\seed-1\config-c4ddad0d\job_config.yaml
coauthor_physics__node_classification__graphatlas_c__split2__seed2__3a2f80bdada6,3a2f80bdada6,e7bb87803961c332,coauthor_physics,node_classification,graphatlas_c,graphatlas_certified,2,2,1,outputs\.work\runs\coauthor_physics\graphatlas_c\split-2\seed-2\config-3a2f80bd,outputs\.work\runs\coauthor_physics\graphatlas_c\split-2\seed-2\config-3a2f80bd\job_config.yaml
coauthor_physics__node_classification__graphatlas_c_beta_minus_1__split0__seed0__f3c63d90005a,f3c63d90005a,e7bb87803961c332,coauthor_physics,node_classification,graphatlas_c_beta_minus_1,graphatlas_certified,0,0,1,outputs\.work\runs\coauthor_physics\graphatlas_c_beta_minus_1\split-0\seed-0\config-f3c63d90,outputs\.work\runs\coauthor_physics\graphatlas_c_beta_minus_1\split-0\seed-0\config-f3c63d90\job_config.yaml
coauthor_physics__node_classification__graphatlas_c_beta_minus_1__split1__seed1__4e8239ec93f8,4e8239ec93f8,e7bb87803961c332,coauthor_physics,node_classification,graphatlas_c_beta_minus_1,graphatlas_certified,1,1,1,outputs\.work\runs\coauthor_physics\graphatlas_c_beta_minus_1\split-1\seed-1\config-4e8239ec,outputs\.work\runs\coauthor_physics\graphatlas_c_beta_minus_1\split-1\seed-1\config-4e8239ec\job_config.yaml
coauthor_physics__node_classification__graphatlas_c_beta_minus_1__split2__seed2__9151368a26b3,9151368a26b3,e7bb87803961c332,coauthor_physics,node_classification,graphatlas_c_beta_minus_1,graphatlas_certified,2,2,1,outputs\.work\runs\coauthor_physics\graphatlas_c_beta_minus_1\split-2\seed-2\config-9151368a,outputs\.work\runs\coauthor_physics\graphatlas_c_beta_minus_1\split-2\seed-2\config-9151368a\job_config.yaml
hetgb_texas__node_classification__graphatlas_original__split0__seed0__465834847690,465834847690,e7bb87803961c332,hetgb_texas,node_classification,graphatlas_original,graphatlas,0,0,1,outputs\.work\runs\hetgb_texas\graphatlas_original\split-0\seed-0\config-46583484,outputs\.work\runs\hetgb_texas\graphatlas_original\split-0\seed-0\config-46583484\job_config.yaml
hetgb_texas__node_classification__graphatlas_original__split1__seed1__286e1f2e3b7c,286e1f2e3b7c,e7bb87803961c332,hetgb_texas,node_classification,graphatlas_original,graphatlas,1,1,1,outputs\.work\runs\hetgb_texas\graphatlas_original\split-1\seed-1\config-286e1f2e,outputs\.work\runs\hetgb_texas\graphatlas_original\split-1\seed-1\config-286e1f2e\job_config.yaml
hetgb_texas__node_classification__graphatlas_original__split2__seed2__8c4b417c4bbe,8c4b417c4bbe,e7bb87803961c332,hetgb_texas,node_classification,graphatlas_original,graphatlas,2,2,1,outputs\.work\runs\hetgb_texas\graphatlas_original\split-2\seed-2\config-8c4b417c,outputs\.work\runs\hetgb_texas\graphatlas_original\split-2\seed-2\config-8c4b417c\job_config.yaml
hetgb_texas__node_classification__graphatlas_min_distortion__split0__seed0__8e451659a894,8e451659a894,e7bb87803961c332,hetgb_texas,node_classification,graphatlas_min_distortion,graphatlas_min_distortion,0,0,1,outputs\.work\runs\hetgb_texas\graphatlas_min_distortion\split-0\seed-0\config-8e451659,outputs\.work\runs\hetgb_texas\graphatlas_min_distortion\split-0\seed-0\config-8e451659\job_config.yaml
hetgb_texas__node_classification__graphatlas_min_distortion__split1__seed1__57bb2e06442d,57bb2e06442d,e7bb87803961c332,hetgb_texas,node_classification,graphatlas_min_distortion,graphatlas_min_distortion,1,1,1,outputs\.work\runs\hetgb_texas\graphatlas_min_distortion\split-1\seed-1\config-57bb2e06,outputs\.work\runs\hetgb_texas\graphatlas_min_distortion\split-1\seed-1\config-57bb2e06\job_config.yaml
hetgb_texas__node_classification__graphatlas_min_distortion__split2__seed2__106eb585251e,106eb585251e,e7bb87803961c332,hetgb_texas,node_classification,graphatlas_min_distortion,graphatlas_min_distortion,2,2,1,outputs\.work\runs\hetgb_texas\graphatlas_min_distortion\split-2\seed-2\config-106eb585,outputs\.work\runs\hetgb_texas\graphatlas_min_distortion\split-2\seed-2\config-106eb585\job_config.yaml
hetgb_texas__node_classification__graphatlas_c__split0__seed0__010b6328bda4,010b6328bda4,e7bb87803961c332,hetgb_texas,node_classification,graphatlas_c,graphatlas_certified,0,0,1,outputs\.work\runs\hetgb_texas\graphatlas_c\split-0\seed-0\config-010b6328,outputs\.work\runs\hetgb_texas\graphatlas_c\split-0\seed-0\config-010b6328\job_config.yaml
hetgb_texas__node_classification__graphatlas_c__split1__seed1__085cf1252cfa,085cf1252cfa,e7bb87803961c332,hetgb_texas,node_classification,graphatlas_c,graphatlas_certified,1,1,1,outputs\.work\runs\hetgb_texas\graphatlas_c\split-1\seed-1\config-085cf125,outputs\.work\runs\hetgb_texas\graphatlas_c\split-1\seed-1\config-085cf125\job_config.yaml
hetgb_texas__node_classification__graphatlas_c__split2__seed2__897cb9128e8b,897cb9128e8b,e7bb87803961c332,hetgb_texas,node_classification,graphatlas_c,graphatlas_certified,2,2,1,outputs\.work\runs\hetgb_texas\graphatlas_c\split-2\seed-2\config-897cb912,outputs\.work\runs\hetgb_texas\graphatlas_c\split-2\seed-2\config-897cb912\job_config.yaml
hetgb_texas__node_classification__graphatlas_c_beta_minus_1__split0__seed0__2ada753f7d7d,2ada753f7d7d,e7bb87803961c332,hetgb_texas,node_classification,graphatlas_c_beta_minus_1,graphatlas_certified,0,0,1,outputs\.work\runs\hetgb_texas\graphatlas_c_beta_minus_1\split-0\seed-0\config-2ada753f,outputs\.work\runs\hetgb_texas\graphatlas_c_beta_minus_1\split-0\seed-0\config-2ada753f\job_config.yaml
hetgb_texas__node_classification__graphatlas_c_beta_minus_1__split1__seed1__f687f4acf233,f687f4acf233,e7bb87803961c332,hetgb_texas,node_classification,graphatlas_c_beta_minus_1,graphatlas_certified,1,1,1,outputs\.work\runs\hetgb_texas\graphatlas_c_beta_minus_1\split-1\seed-1\config-f687f4ac,outputs\.work\runs\hetgb_texas\graphatlas_c_beta_minus_1\split-1\seed-1\config-f687f4ac\job_config.yaml
hetgb_texas__node_classification__graphatlas_c_beta_minus_1__split2__seed2__10921497558f,10921497558f,e7bb87803961c332,hetgb_texas,node_classification,graphatlas_c_beta_minus_1,graphatlas_certified,2,2,1,outputs\.work\runs\hetgb_texas\graphatlas_c_beta_minus_1\split-2\seed-2\config-10921497,outputs\.work\runs\hetgb_texas\graphatlas_c_beta_minus_1\split-2\seed-2\config-10921497\job_config.yaml
hetgb_actor__node_classification__graphatlas_original__split0__seed0__0683f17b53cb,0683f17b53cb,e7bb87803961c332,hetgb_actor,node_classification,graphatlas_original,graphatlas,0,0,1,outputs\.work\runs\hetgb_actor\graphatlas_original\split-0\seed-0\config-0683f17b,outputs\.work\runs\hetgb_actor\graphatlas_original\split-0\seed-0\config-0683f17b\job_config.yaml
