run_id,config_hash,source_hash,dataset,task,model,model_family,seed,split,num_threads,run_dir,job_config
h2gb_pdns__node_classification__hgt__split2__seed2__2186b3335b52,2186b3335b52,0349a160918737cb,h2gb_pdns,node_classification,hgt,hgt,2,2,1,outputs\.work\runs\h2gb_pdns\hgt\split-2\seed-2\config-2186b333,outputs\.work\runs\h2gb_pdns\hgt\split-2\seed-2\config-2186b333\job_config.yaml
h2gb_pdns__node_classification__hgt__split3__seed3__aa74e7a79f87,aa74e7a79f87,0349a160918737cb,h2gb_pdns,node_classification,hgt,hgt,3,3,1,outputs\.work\runs\h2gb_pdns\hgt\split-3\seed-3\config-aa74e7a7,outputs\.work\runs\h2gb_pdns\hgt\split-3\seed-3\config-aa74e7a7\job_config.yaml
h2gb_pdns__node_classification__hgt__split4__seed4__3a9f3eb9494c,3a9f3eb9494c,0349a160918737cb,h2gb_pdns,node_classification,hgt,hgt,4,4,1,outputs\.work\runs\h2gb_pdns\hgt\split-4\seed-4\config-3a9f3eb9,outputs\.work\runs\h2gb_pdns\hgt\split-4\seed-4\config-3a9f3eb9\job_config.yaml
h2gb_pdns__node_classification__graphatlas_typed__split0__seed0__943043306c7c,943043306c7c,0349a160918737cb,h2gb_pdns,node_classification,graphatlas_typed,graphatlas_typed,0,0,1,outputs\.work\runs\h2gb_pdns\graphatlas_typed\split-0\seed-0\config-94304330,outputs\.work\runs\h2gb_pdns\graphatlas_typed\split-0\seed-0\config-94304330\job_config.yaml
h2gb_pdns__node_classification__graphatlas_typed__split1__seed1__b15210e22c9c,b15210e22c9c,0349a160918737cb,h2gb_pdns,node_classification,graphatlas_typed,graphatlas_typed,1,1,1,outputs\.work\runs\h2gb_pdns\graphatlas_typed\split-1\seed-1\config-b15210e2,outputs\.work\runs\h2gb_pdns\graphatlas_typed\split-1\seed-1\config-b15210e2\job_config.yaml
h2gb_pdns__node_classification__graphatlas_typed__split2__seed2__3ca7e029aec5,3ca7e029aec5,0349a160918737cb,h2gb_pdns,node_classification,graphatlas_typed,graphatlas_typed,2,2,1,outputs\.work\runs\h2gb_pdns\graphatlas_typed\split-2\seed-2\config-3ca7e029,outputs\.work\runs\h2gb_pdns\graphatlas_typed\split-2\seed-2\config-3ca7e029\job_config.yaml
h2gb_pdns__node_classification__graphatlas_typed__split3__seed3__a53499ed9c4b,a53499ed9c4b,0349a160918737cb,h2gb_pdns,node_classification,graphatlas_typed,graphatlas_typed,3,3,1,outputs\.work\runs\h2gb_pdns\graphatlas_typed\split-3\seed-3\config-a53499ed,outputs\.work\runs\h2gb_pdns\graphatlas_typed\split-3\seed-3\config-a53499ed\job_config.yaml
h2gb_pdns__node_classification__graphatlas_typed__split4__seed4__40dc43817ff0,40dc43817ff0,0349a160918737cb,h2gb_pdns,node_classification,graphatlas_typed,graphatlas_typed,4,4,1,outputs\.work\runs\h2gb_pdns\graphatlas_typed\split-4\seed-4\config-40dc4381,outputs\.work\runs\h2gb_pdns\graphatlas_typed\split-4\seed-4\config-40dc4381\job_config.yaml
h2gb_pdns__node_classification__atn__split0__seed0__cd547c9cae62,cd547c9cae62,0349a160918737cb,h2gb_pdns,node_classification,atn,atn,0,0,1,outputs\.work\runs\h2gb_pdns\atn\split-0\seed-0\config-cd547c9c,outputs\.work\runs\h2gb_pdns\atn\split-0\seed-0\config-cd547c9c\job_config.yaml
h2gb_pdns__node_classification__atn__split1__seed1__27da3960612e,27da3960612e,0349a160918737cb,h2gb_pdns,node_classification,atn,atn,1,1,1,outputs\.work\runs\h2gb_pdns\atn\split-1\seed-1\config-27da3960,outputs\.work\runs\h2gb_pdns\atn\split-1\seed-1\config-27da3960\job_config.yaml
h2gb_pdns__node_classification__atn__split2__seed2__509ee851f6f9,509ee851f6f9,0349a160918737cb,h2gb_pdns,node_classification,atn,atn,2,2,1,outputs\.work\runs\h2gb_pdns\atn\split-2\seed-2\config-509ee851,outputs\.work\runs\h2gb_pdns\atn\split-2\seed-2\config-509ee851\job_config.yaml
h2gb_pdns__node_classification__atn__split3__seed3__0fd6b9f8636f,0fd6b9f8636f,0349a160918737cb,h2gb_pdns,node_classification,atn,atn,3,3,1,outputs\.work\runs\h2gb_pdns\atn\split-3\seed-3\config-0fd6b9f8,outputs\.work\runs\h2gb_pdns\atn\split-3\seed-3\config-0fd6b9f8\job_config.yaml
h2gb_pdns__node_classification__atn__split4__seed4__0b886806ae18,0b886806ae18,0349a160918737cb,h2gb_pdns,node_classification,atn,atn,4,4,1,outputs\.work\runs\h2gb_pdns\atn\split-4\seed-4\config-0b886806,outputs\.work\runs\h2gb_pdns\atn\split-4\seed-4\config-0b886806\job_config.yaml
h2gb_mag_year__node_classification__mlp_typed__split0__seed0__b25a50264245,b25a50264245,0349a160918737cb,h2gb_mag_year,node_classification,mlp_typed,mlp_typed,0,0,1,outputs\.work\runs\h2gb_mag_year\mlp_typed\split-0\seed-0\config-b25a5026,outputs\.work\runs\h2gb_mag_year\mlp_typed\split-0\seed-0\config-b25a5026\job_config.yaml
h2gb_mag_year__node_classification__mlp_typed__split1__seed1__3c46d4529472,3c46d4529472,0349a160918737cb,h2gb_mag_year,node_classification,mlp_typed,mlp_typed,1,1,1,outputs\.work\runs\h2gb_mag_year\mlp_typed\split-1\seed-1\config-3c46d452,outputs\.work\runs\h2gb_mag_year\mlp_typed\split-1\seed-1\config-3c46d452\job_config.yaml
h2gb_mag_year__node_classification__mlp_typed__split2__seed2__a11e98f34597,a11e98f34597,0349a160918737cb,h2gb_mag_year,node_classification,mlp_typed,mlp_typed,2,2,1,outputs\.work\runs\h2gb_mag_year\mlp_typed\split-2\seed-2\config-a11e98f3,outputs\.work\runs\h2gb_mag_year\mlp_typed\split-2\seed-2\config-a11e98f3\job_config.yaml
h2gb_mag_year__node_classification__mlp_typed__split3__seed3__d3c75208e4d0,d3c75208e4d0,0349a160918737cb,h2gb_mag_year,node_classification,mlp_typed,mlp_typed,3,3,1,outputs\.work\runs\h2gb_mag_year\mlp_typed\split-3\seed-3\config-d3c75208,outputs\.work\runs\h2gb_mag_year\mlp_typed\split-3\seed-3\config-d3c75208\job_config.yaml
h2gb_mag_year__node_classification__mlp_typed__split4__seed4__fa896ce60e48,fa896ce60e48,0349a160918737cb,h2gb_mag_year,node_classification,mlp_typed,mlp_typed,4,4,1,outputs\.work\runs\h2gb_mag_year\mlp_typed\split-4\seed-4\config-fa896ce6,outputs\.work\runs\h2gb_mag_year\mlp_typed\split-4\seed-4\config-fa896ce6\job_config.yaml
h2gb_mag_year__node_classification__gcn_homogeneous_projection__split0__seed0__87e11a42244a,87e11a42244a,0349a160918737cb,h2gb_mag_year,node_classification,gcn_homogeneous_projection,gcn_homogeneous_projection,0,0,1,outputs\.work\runs\h2gb_mag_year\gcn_homogeneous_projection\split-0\seed-0\config-87e11a42,outputs\.work\runs\h2gb_mag_year\gcn_homogeneous_projection\split-0\seed-0\config-87e11a42\job_config.yaml
h2gb_mag_year__node_classification__gcn_homogeneous_projection__split1__seed1__7e01db97de21,7e01db97de21,0349a160918737cb,h2gb_mag_year,node_classification,gcn_homogeneous_projection,gcn_homogeneous_projection,1,1,1,outputs\.work\runs\h2gb_mag_year\gcn_homogeneous_projection\split-1\seed-1\config-7e01db97,outputs\.work\runs\h2gb_mag_year\gcn_homogeneous_projection\split-1\seed-1\config-7e01db97\job_config.yaml
h2gb_mag_year__node_classification__gcn_homogeneous_projection__split2__seed2__1b51c1f5de52,1b51c1f5de52,0349a160918737cb,h2gb_mag_year,node_classification,gcn_homogeneous_projection,gcn_homogeneous_projection,2,2,1,outputs\.work\runs\h2gb_mag_year\gcn_homogeneous_projection\split-2\seed-2\config-1b51c1f5,outputs\.work\runs\h2gb_mag_year\gcn_homogeneous_projection\split-2\seed-2\config-1b51c1f5\job_config.yaml
h2gb_mag_year__node_classification__gcn_homogeneous_projection__split3__seed3__0aaee727ed02,0aaee727ed02,0349a160918737cb,h2gb_mag_year,node_classification,gcn_homogeneous_projection,gcn_homogeneous_projection,3,3,1,outputs\.work\runs\h2gb_mag_year\gcn_homogeneous_projection\split-3\seed-3\config-0aaee727,outputs\.work\runs\h2gb_mag_year\gcn_homogeneous_projection\split-3\seed-3\config-0aaee727\job_config.yaml
h2gb_mag_year__node_classification__gcn_homogeneous_projection__split4__seed4__0d2788566a18,0d2788566a18,0349a160918737cb,h2gb_mag_year,node_classification,gcn_homogeneous_projection,gcn_homogeneous_projection,4,4,1,outputs\.work\runs\h2gb_mag_year\gcn_homogeneous_projection\split-4\seed-4\config-0d278856,outputs\.work\runs\h2gb_mag_year\gcn_homogeneous_projection\split-4\seed-4\config-0d278856\job_config.yaml
h2gb_mag_year__node_classification__rgcn__split0__seed0__3d327fd283aa,3d327fd283aa,0349a160918737cb,h2gb_mag_year,node_classification,rgcn,rgcn,0,0,1,outputs\.work\runs\h2gb_mag_year\rgcn\split-0\seed-0\config-3d327fd2,outputs\.work\runs\h2gb_mag_year\rgcn\split-0\seed-0\config-3d327fd2\job_config.yaml
h2gb_mag_year__node_classification__rgcn__split1__seed1__16fb29d69ce6,16fb29d69ce6,0349a160918737cb,h2gb_mag_year,node_classification,rgcn,rgcn,1,1,1,outputs\.work\runs\h2gb_mag_year\rgcn\split-1\seed-1\config-16fb29d6,outputs\.work\runs\h2gb_mag_year\rgcn\split-1\seed-1\config-16fb29d6\job_config.yaml
h2gb_mag_year__node_classification__rgcn__split2__seed2__4d60a37f7abe,4d60a37f7abe,0349a160918737cb,h2gb_mag_year,node_classification,rgcn,rgcn,2,2,1,outputs\.work\runs\h2gb_mag_year\rgcn\split-2\seed-2\config-4d60a37f,outputs\.work\runs\h2gb_mag_year\rgcn\split-2\seed-2\config-4d60a37f\job_config.yaml
h2gb_mag_year__node_classification__rgcn__split3__seed3__6a925405fb2a,6a925405fb2a,0349a160918737cb,h2gb_mag_year,node_classification,rgcn,rgcn,3,3,1,outputs\.work\runs\h2gb_mag_year\rgcn\split-3\seed-3\config-6a925405,outputs\.work\runs\h2gb_mag_year\rgcn\split-3\seed-3\config-6a925405\job_config.yaml
h2gb_mag_year__node_classification__rgcn__split4__seed4__a1edb01943fa,a1edb01943fa,0349a160918737cb,h2gb_mag_year,node_classification,rgcn,rgcn,4,4,1,outputs\.work\runs\h2gb_mag_year\rgcn\split-4\seed-4\config-a1edb019,outputs\.work\runs\h2gb_mag_year\rgcn\split-4\seed-4\config-a1edb019\job_config.yaml
h2gb_mag_year__node_classification__hgt__split0__seed0__de9f06dbcc85,de9f06dbcc85,0349a160918737cb,h2gb_mag_year,node_classification,hgt,hgt,0,0,1,outputs\.work\runs\h2gb_mag_year\hgt\split-0\seed-0\config-de9f06db,outputs\.work\runs\h2gb_mag_year\hgt\split-0\seed-0\config-de9f06db\job_config.yaml
h2gb_mag_year__node_classification__hgt__split1__seed1__87e39fb0d06c,87e39fb0d06c,0349a160918737cb,h2gb_mag_year,node_classification,hgt,hgt,1,1,1,outputs\.work\runs\h2gb_mag_year\hgt\split-1\seed-1\config-87e39fb0,outputs\.work\runs\h2gb_mag_year\hgt\split-1\seed-1\config-87e39fb0\job_config.yaml
h2gb_mag_year__node_classification__hgt__split2__seed2__48bcdbc478b7,48bcdbc478b7,0349a160918737cb,h2gb_mag_year,node_classification,hgt,hgt,2,2,1,outputs\.work\runs\h2gb_mag_year\hgt\split-2\seed-2\config-48bcdbc4,outputs\.work\runs\h2gb_mag_year\hgt\split-2\seed-2\config-48bcdbc4\job_config.yaml
h2gb_mag_year__node_classification__hgt__split3__seed3__401775eb6c20,401775eb6c20,0349a160918737cb,h2gb_mag_year,node_classification,hgt,hgt,3,3,1,outputs\.work\runs\h2gb_mag_year\hgt\split-3\seed-3\config-401775eb,outputs\.work\runs\h2gb_mag_year\hgt\split-3\seed-3\config-401775eb\job_config.yaml
h2gb_mag_year__node_classification__hgt__split4__seed4__be826de9c9dc,be826de9c9dc,0349a160918737cb,h2gb_mag_year,node_classification,hgt,hgt,4,4,1,outputs\.work\runs\h2gb_mag_year\hgt\split-4\seed-4\config-be826de9,outputs\.work\runs\h2gb_mag_year\hgt\split-4\seed-4\config-be826de9\job_config.yaml
h2gb_mag_year__node_classification__graphatlas_typed__split0__seed0__d1f7acfd26c3,d1f7acfd26c3,0349a160918737cb,h2gb_mag_year,node_classification,graphatlas_typed,graphatlas_typed,0,0,1,outputs\.work\runs\h2gb_mag_year\graphatlas_typed\split-0\seed-0\config-d1f7acfd,outputs\.work\runs\h2gb_mag_year\graphatlas_typed\split-0\seed-0\config-d1f7acfd\job_config.yaml
h2gb_mag_year__node_classification__graphatlas_typed__split1__seed1__85b801d5523d,85b801d5523d,0349a160918737cb,h2gb_mag_year,node_classification,graphatlas_typed,graphatlas_typed,1,1,1,outputs\.work\runs\h2gb_mag_year\graphatlas_typed\split-1\seed-1\config-85b801d5,outputs\.work\runs\h2gb_mag_year\graphatlas_typed\split-1\seed-1\config-85b801d5\job_config.yaml
h2gb_mag_year__node_classification__graphatlas_typed__split2__seed2__ee4df304b061,ee4df304b061,0349a160918737cb,h2gb_mag_year,node_classification,graphatlas_typed,graphatlas_typed,2,2,1,outputs\.work\runs\h2gb_mag_year\graphatlas_typed\split-2\seed-2\config-ee4df304,outputs\.work\runs\h2gb_mag_year\graphatlas_typed\split-2\seed-2\config-ee4df304\job_config.yaml
h2gb_mag_year__node_classification__graphatlas_typed__split3__seed3__a2faae0f0ea4,a2faae0f0ea4,0349a160918737cb,h2gb_mag_year,node_classification,graphatlas_typed,graphatlas_typed,3,3,1,outputs\.work\runs\h2gb_mag_year\graphatlas_typed\split-3\seed-3\config-a2faae0f,outputs\.work\runs\h2gb_mag_year\graphatlas_typed\split-3\seed-3\config-a2faae0f\job_config.yaml
h2gb_mag_year__node_classification__graphatlas_typed__split4__seed4__b40c5032c87f,b40c5032c87f,0349a160918737cb,h2gb_mag_year,node_classification,graphatlas_typed,graphatlas_typed,4,4,1,outputs\.work\runs\h2gb_mag_year\graphatlas_typed\split-4\seed-4\config-b40c5032,outputs\.work\runs\h2gb_mag_year\graphatlas_typed\split-4\seed-4\config-b40c5032\job_config.yaml
h2gb_mag_year__node_classification__atn__split0__seed0__4a83d9428cb4,4a83d9428cb4,0349a160918737cb,h2gb_mag_year,node_classification,atn,atn,0,0,1,outputs\.work\runs\h2gb_mag_year\atn\split-0\seed-0\config-4a83d942,outputs\.work\runs\h2gb_mag_year\atn\split-0\seed-0\config-4a83d942\job_config.yaml
h2gb_mag_year__node_classification__atn__split1__seed1__629cb09f5684,629cb09f5684,0349a160918737cb,h2gb_mag_year,node_classification,atn,atn,1,1,1,outputs\.work\runs\h2gb_mag_year\atn\split-1\seed-1\config-629cb09f,outputs\.work\runs\h2gb_mag_year\atn\split-1\seed-1\config-629cb09f\job_config.yaml
h2gb_mag_year__node_classification__atn__split2__seed2__3940d70de39f,3940d70de39f,0349a160918737cb,h2gb_mag_year,node_classification,atn,atn,2,2,1,outputs\.work\runs\h2gb_mag_year\atn\split-2\seed-2\config-3940d70d,outputs\.work\runs\h2gb_mag_year\atn\split-2\seed-2\config-3940d70d\job_config.yaml
h2gb_mag_year__node_classification__atn__split3__seed3__3ea55bf63ac8,3ea55bf63ac8,0349a160918737cb,h2gb_mag_year,node_classification,atn,atn,3,3,1,outputs\.work\runs\h2gb_mag_year\atn\split-3\seed-3\config-3ea55bf6,outputs\.work\runs\h2gb_mag_year\atn\split-3\seed-3\config-3ea55bf6\job_config.yaml
h2gb_mag_year__node_classification__atn__split4__seed4__38afc6bfaff9,38afc6bfaff9,0349a160918737cb,h2gb_mag_year,node_classification,atn,atn,4,4,1,outputs\.work\runs\h2gb_mag_year\atn\split-4\seed-4\config-38afc6bf,outputs\.work\runs\h2gb_mag_year\atn\split-4\seed-4\config-38afc6bf\job_config.yaml
h2gb_ieee_cis__node_classification__mlp_typed__split0__seed0__f692aa6e321d,f692aa6e321d,0349a160918737cb,h2gb_ieee_cis,node_classification,mlp_typed,mlp_typed,0,0,1,outputs\.work\runs\h2gb_ieee_cis\mlp_typed\split-0\seed-0\config-f692aa6e,outputs\.work\runs\h2gb_ieee_cis\mlp_typed\split-0\seed-0\config-f692aa6e\job_config.yaml
h2gb_ieee_cis__node_classification__mlp_typed__split1__seed1__6484bf231db9,6484bf231db9,0349a160918737cb,h2gb_ieee_cis,node_classification,mlp_typed,mlp_typed,1,1,1,outputs\.work\runs\h2gb_ieee_cis\mlp_typed\split-1\seed-1\config-6484bf23,outputs\.work\runs\h2gb_ieee_cis\mlp_typed\split-1\seed-1\config-6484bf23\job_config.yaml
h2gb_ieee_cis__node_classification__mlp_typed__split2__seed2__e500729e1d99,e500729e1d99,0349a160918737cb,h2gb_ieee_cis,node_classification,mlp_typed,mlp_typed,2,2,1,outputs\.work\runs\h2gb_ieee_cis\mlp_typed\split-2\seed-2\config-e500729e,outputs\.work\runs\h2gb_ieee_cis\mlp_typed\split-2\seed-2\config-e500729e\job_config.yaml
h2gb_ieee_cis__node_classification__mlp_typed__split3__seed3__7a45aeddc1d7,7a45aeddc1d7,0349a160918737cb,h2gb_ieee_cis,node_classification,mlp_typed,mlp_typed,3,3,1,outputs\.work\runs\h2gb_ieee_cis\mlp_typed\split-3\seed-3\config-7a45aedd,outputs\.work\runs\h2gb_ieee_cis\mlp_typed\split-3\seed-3\config-7a45aedd\job_config.yaml
h2gb_ieee_cis__node_classification__mlp_typed__split4__seed4__36afed54109b,36afed54109b,0349a160918737cb,h2gb_ieee_cis,node_classification,mlp_typed,mlp_typed,4,4,1,outputs\.work\runs\h2gb_ieee_cis\mlp_typed\split-4\seed-4\config-36afed54,outputs\.work\runs\h2gb_ieee_cis\mlp_typed\split-4\seed-4\config-36afed54\job_config.yaml
h2gb_ieee_cis__node_classification__gcn_homogeneous_projection__split0__seed0__a25b1f88a169,a25b1f88a169,0349a160918737cb,h2gb_ieee_cis,node_classification,gcn_homogeneous_projection,gcn_homogeneous_projection,0,0,1,outputs\.work\runs\h2gb_ieee_cis\gcn_homogeneous_projection\split-0\seed-0\config-a25b1f88,outputs\.work\runs\h2gb_ieee_cis\gcn_homogeneous_projection\split-0\seed-0\config-a25b1f88\job_config.yaml
h2gb_ieee_cis__node_classification__gcn_homogeneous_projection__split1__seed1__b31790f8cd49,b31790f8cd49,0349a160918737cb,h2gb_ieee_cis,node_classification,gcn_homogeneous_projection,gcn_homogeneous_projection,1,1,1,outputs\.work\runs\h2gb_ieee_cis\gcn_homogeneous_projection\split-1\seed-1\config-b31790f8,outputs\.work\runs\h2gb_ieee_cis\gcn_homogeneous_projection\split-1\seed-1\config-b31790f8\job_config.yaml
h2gb_ieee_cis__node_classification__gcn_homogeneous_projection__split2__seed2__28acb154ed8c,28acb154ed8c,0349a160918737cb,h2gb_ieee_cis,node_classification,gcn_homogeneous_projection,gcn_homogeneous_projection,2,2,1,outputs\.work\runs\h2gb_ieee_cis\gcn_homogeneous_projection\split-2\seed-2\config-28acb154,outputs\.work\runs\h2gb_ieee_cis\gcn_homogeneous_projection\split-2\seed-2\config-28acb154\job_config.yaml
h2gb_ieee_cis__node_classification__gcn_homogeneous_projection__split3__seed3__07929159ce9a,07929159ce9a,0349a160918737cb,h2gb_ieee_cis,node_classification,gcn_homogeneous_projection,gcn_homogeneous_projection,3,3,1,outputs\.work\runs\h2gb_ieee_cis\gcn_homogeneous_projection\split-3\seed-3\config-07929159,outputs\.work\runs\h2gb_ieee_cis\gcn_homogeneous_projection\split-3\seed-3\config-07929159\job_config.yaml
h2gb_ieee_cis__node_classification__gcn_homogeneous_projection__split4__seed4__fd315dda3450,fd315dda3450,0349a160918737cb,h2gb_ieee_cis,node_classification,gcn_homogeneous_projection,gcn_homogeneous_projection,4,4,1,outputs\.work\runs\h2gb_ieee_cis\gcn_homogeneous_projection\split-4\seed-4\config-fd315dda,outputs\.work\runs\h2gb_ieee_cis\gcn_homogeneous_projection\split-4\seed-4\config-fd315dda\job_config.yaml
h2gb_ieee_cis__node_classification__rgcn__split0__seed0__ea940be40fc8,ea940be40fc8,0349a160918737cb,h2gb_ieee_cis,node_classification,rgcn,rgcn,0,0,1,outputs\.work\runs\h2gb_ieee_cis\rgcn\split-0\seed-0\config-ea940be4,outputs\.work\runs\h2gb_ieee_cis\rgcn\split-0\seed-0\config-ea940be4\job_config.yaml
h2gb_ieee_cis__node_classification__rgcn__split1__seed1__20f1dfc0f1b0,20f1dfc0f1b0,0349a160918737cb,h2gb_ieee_cis,node_classification,rgcn,rgcn,1,1,1,outputs\.work\runs\h2gb_ieee_cis\rgcn\split-1\seed-1\config-20f1dfc0,outputs\.work\runs\h2gb_ieee_cis\rgcn\split-1\seed-1\config-20f1dfc0\job_config.yaml
h2gb_ieee_cis__node_classification__rgcn__split2__seed2__042e37c193a0,042e37c193a0,0349a160918737cb,h2gb_ieee_cis,node_classification,rgcn,rgcn,2,2,1,outputs\.work\runs\h2gb_ieee_cis\rgcn\split-2\seed-2\config-042e37c1,outputs\.work\runs\h2gb_ieee_cis\rgcn\split-2\seed-2\config-042e37c1\job_config.yaml
