run_id,config_hash,source_hash,dataset,task,model,model_family,seed,split,num_threads,run_dir,job_config
atlas_het__node_classification__graphatlas_c_oracle__split0__seed1__c0563dd07836,c0563dd07836,0e672c999c335af7,atlas_het,node_classification,graphatlas_c_oracle,graphatlas_certified,1,0,1,outputs\.work\runs\atlas_het\graphatlas_c_oracle\split-0\seed-1\config-c0563dd0,outputs\.work\runs\atlas_het\graphatlas_c_oracle\split-0\seed-1\config-c0563dd0\job_config.yaml
atlas_het__node_classification__graphatlas_c_oracle__split0__seed2__3e1134cf3e5f,3e1134cf3e5f,0e672c999c335af7,atlas_het,node_classification,graphatlas_c_oracle,graphatlas_certified,2,0,1,outputs\.work\runs\atlas_het\graphatlas_c_oracle\split-0\seed-2\config-3e1134cf,outputs\.work\runs\atlas_het\graphatlas_c_oracle\split-0\seed-2\config-3e1134cf\job_config.yaml
atlas_het__node_classification__graphatlas_c_oracle__split0__seed0__c5721f29c01d,c5721f29c01d,0e672c999c335af7,atlas_het,node_classification,graphatlas_c_oracle,graphatlas_certified,0,0,1,outputs\.work\runs\atlas_het\graphatlas_c_oracle\split-0\seed-0\config-c5721f29,outputs\.work\runs\atlas_het\graphatlas_c_oracle\split-0\seed-0\config-c5721f29\job_config.yaml
atlas_het__node_classification__graphatlas_c_oracle__split0__seed1__b25bf90eade9,b25bf90eade9,0e672c999c335af7,atlas_het,node_classification,graphatlas_c_oracle,graphatlas_certified,1,0,1,outputs\.work\runs\atlas_het\graphatlas_c_oracle\split-0\seed-1\config-b25bf90e,outputs\.work\runs\atlas_het\graphatlas_c_oracle\split-0\seed-1\config-b25bf90e\job_config.yaml
atlas_het__node_classification__graphatlas_c_oracle__split0__seed2__47357211db0e,47357211db0e,0e672c999c335af7,atlas_het,node_classification,graphatlas_c_oracle,graphatlas_certified,2,0,1,outputs\.work\runs\atlas_het\graphatlas_c_oracle\split-0\seed-2\config-47357211,outputs\.work\runs\atlas_het\graphatlas_c_oracle\split-0\seed-2\config-47357211\job_config.yaml
atlas_het__node_classification__graphatlas_original_depth_1__split0__seed0__f99576bd7191,f99576bd7191,0e672c999c335af7,atlas_het,node_classification,graphatlas_original_depth_1,graphatlas,0,0,1,outputs\.work\runs\atlas_het\graphatlas_original_depth_1\split-0\seed-0\config-f99576bd,outputs\.work\runs\atlas_het\graphatlas_original_depth_1\split-0\seed-0\config-f99576bd\job_config.yaml
atlas_het__node_classification__graphatlas_original_depth_1__split0__seed1__260acb35f68f,260acb35f68f,0e672c999c335af7,atlas_het,node_classification,graphatlas_original_depth_1,graphatlas,1,0,1,outputs\.work\runs\atlas_het\graphatlas_original_depth_1\split-0\seed-1\config-260acb35,outputs\.work\runs\atlas_het\graphatlas_original_depth_1\split-0\seed-1\config-260acb35\job_config.yaml
atlas_het__node_classification__graphatlas_original_depth_1__split0__seed2__b771c772af7b,b771c772af7b,0e672c999c335af7,atlas_het,node_classification,graphatlas_original_depth_1,graphatlas,2,0,1,outputs\.work\runs\atlas_het\graphatlas_original_depth_1\split-0\seed-2\config-b771c772,outputs\.work\runs\atlas_het\graphatlas_original_depth_1\split-0\seed-2\config-b771c772\job_config.yaml
atlas_het__node_classification__graphatlas_original_depth_2__split0__seed0__40bb99456f30,40bb99456f30,0e672c999c335af7,atlas_het,node_classification,graphatlas_original_depth_2,graphatlas,0,0,1,outputs\.work\runs\atlas_het\graphatlas_original_depth_2\split-0\seed-0\config-40bb9945,outputs\.work\runs\atlas_het\graphatlas_original_depth_2\split-0\seed-0\config-40bb9945\job_config.yaml
atlas_het__node_classification__graphatlas_original_depth_2__split0__seed1__96a7d38626e8,96a7d38626e8,0e672c999c335af7,atlas_het,node_classification,graphatlas_original_depth_2,graphatlas,1,0,1,outputs\.work\runs\atlas_het\graphatlas_original_depth_2\split-0\seed-1\config-96a7d386,outputs\.work\runs\atlas_het\graphatlas_original_depth_2\split-0\seed-1\config-96a7d386\job_config.yaml
atlas_het__node_classification__graphatlas_original_depth_2__split0__seed2__defce587b3b7,defce587b3b7,0e672c999c335af7,atlas_het,node_classification,graphatlas_original_depth_2,graphatlas,2,0,1,outputs\.work\runs\atlas_het\graphatlas_original_depth_2\split-0\seed-2\config-defce587,outputs\.work\runs\atlas_het\graphatlas_original_depth_2\split-0\seed-2\config-defce587\job_config.yaml
atlas_het__node_classification__graphatlas_original_depth_4__split0__seed0__0f9e48513aa9,0f9e48513aa9,0e672c999c335af7,atlas_het,node_classification,graphatlas_original_depth_4,graphatlas,0,0,1,outputs\.work\runs\atlas_het\graphatlas_original_depth_4\split-0\seed-0\config-0f9e4851,outputs\.work\runs\atlas_het\graphatlas_original_depth_4\split-0\seed-0\config-0f9e4851\job_config.yaml
atlas_het__node_classification__graphatlas_original_depth_4__split0__seed1__9c81f2c7099b,9c81f2c7099b,0e672c999c335af7,atlas_het,node_classification,graphatlas_original_depth_4,graphatlas,1,0,1,outputs\.work\runs\atlas_het\graphatlas_original_depth_4\split-0\seed-1\config-9c81f2c7,outputs\.work\runs\atlas_het\graphatlas_original_depth_4\split-0\seed-1\config-9c81f2c7\job_config.yaml
atlas_het__node_classification__graphatlas_original_depth_4__split0__seed2__0aee879d23a4,0aee879d23a4,0e672c999c335af7,atlas_het,node_classification,graphatlas_original_depth_4,graphatlas,2,0,1,outputs\.work\runs\atlas_het\graphatlas_original_depth_4\split-0\seed-2\config-0aee879d,outputs\.work\runs\atlas_het\graphatlas_original_depth_4\split-0\seed-2\config-0aee879d\job_config.yaml
atlas_het__node_classification__graphatlas_original_depth_8__split0__seed0__801b1c796a4c,801b1c796a4c,0e672c999c335af7,atlas_het,node_classification,graphatlas_original_depth_8,graphatlas,0,0,1,outputs\.work\runs\atlas_het\graphatlas_original_depth_8\split-0\seed-0\config-801b1c79,outputs\.work\runs\atlas_het\graphatlas_original_depth_8\split-0\seed-0\config-801b1c79\job_config.yaml
atlas_het__node_classification__graphatlas_original_depth_8__split0__seed1__ae01652b3b8f,ae01652b3b8f,0e672c999c335af7,atlas_het,node_classification,graphatlas_original_depth_8,graphatlas,1,0,1,outputs\.work\runs\atlas_het\graphatlas_original_depth_8\split-0\seed-1\config-ae01652b,outputs\.work\runs\atlas_het\graphatlas_original_depth_8\split-0\seed-1\config-ae01652b\job_config.yaml
atlas_het__node_classification__graphatlas_original_depth_8__split0__seed2__2a6a7d2aa84b,2a6a7d2aa84b,0e672c999c335af7,atlas_het,node_classification,graphatlas_original_depth_8,graphatlas,2,0,1,outputs\.work\runs\atlas_het\graphatlas_original_depth_8\split-0\seed-2\config-2a6a7d2a,outputs\.work\runs\atlas_het\graphatlas_original_depth_8\split-0\seed-2\config-2a6a7d2a\job_config.yaml
atlas_het__node_classification__graphatlas_original_depth_12__split0__seed0__890847722fc1,890847722fc1,0e672c999c335af7,atlas_het,node_classification,graphatlas_original_depth_12,graphatlas,0,0,1,outputs\.work\runs\atlas_het\graphatlas_original_depth_12\split-0\seed-0\config-89084772,outputs\.work\runs\atlas_het\graphatlas_original_depth_12\split-0\seed-0\config-89084772\job_config.yaml
atlas_het__node_classification__graphatlas_original_depth_12__split0__seed1__8a6807179579,8a6807179579,0e672c999c335af7,atlas_het,node_classification,graphatlas_original_depth_12,graphatlas,1,0,1,outputs\.work\runs\atlas_het\graphatlas_original_depth_12\split-0\seed-1\config-8a680717,outputs\.work\runs\atlas_het\graphatlas_original_depth_12\split-0\seed-1\config-8a680717\job_config.yaml
atlas_het__node_classification__graphatlas_original_depth_12__split0__seed2__4145bd474735,4145bd474735,0e672c999c335af7,atlas_het,node_classification,graphatlas_original_depth_12,graphatlas,2,0,1,outputs\.work\runs\atlas_het\graphatlas_original_depth_12\split-0\seed-2\config-4145bd47,outputs\.work\runs\atlas_het\graphatlas_original_depth_12\split-0\seed-2\config-4145bd47\job_config.yaml
actor__node_classification__graphatlas_c_oracle__split0__seed0__bff19013aa8e,bff19013aa8e,0e672c999c335af7,actor,node_classification,graphatlas_c_oracle,graphatlas_certified,0,0,1,outputs\.work\runs\actor\graphatlas_c_oracle\split-0\seed-0\config-bff19013,outputs\.work\runs\actor\graphatlas_c_oracle\split-0\seed-0\config-bff19013\job_config.yaml
actor__node_classification__graphatlas_c_oracle__split1__seed1__0c124495a280,0c124495a280,0e672c999c335af7,actor,node_classification,graphatlas_c_oracle,graphatlas_certified,1,1,1,outputs\.work\runs\actor\graphatlas_c_oracle\split-1\seed-1\config-0c124495,outputs\.work\runs\actor\graphatlas_c_oracle\split-1\seed-1\config-0c124495\job_config.yaml
actor__node_classification__graphatlas_c_oracle__split2__seed2__9722422d40d1,9722422d40d1,0e672c999c335af7,actor,node_classification,graphatlas_c_oracle,graphatlas_certified,2,2,1,outputs\.work\runs\actor\graphatlas_c_oracle\split-2\seed-2\config-9722422d,outputs\.work\runs\actor\graphatlas_c_oracle\split-2\seed-2\config-9722422d\job_config.yaml
actor__node_classification__graphatlas_c_oracle__split0__seed0__54777df0f9fc,54777df0f9fc,0e672c999c335af7,actor,node_classification,graphatlas_c_oracle,graphatlas_certified,0,0,1,outputs\.work\runs\actor\graphatlas_c_oracle\split-0\seed-0\config-54777df0,outputs\.work\runs\actor\graphatlas_c_oracle\split-0\seed-0\config-54777df0\job_config.yaml
actor__node_classification__graphatlas_c_oracle__split1__seed1__da6fc300d800,da6fc300d800,0e672c999c335af7,actor,node_classification,graphatlas_c_oracle,graphatlas_certified,1,1,1,outputs\.work\runs\actor\graphatlas_c_oracle\split-1\seed-1\config-da6fc300,outputs\.work\runs\actor\graphatlas_c_oracle\split-1\seed-1\config-da6fc300\job_config.yaml
actor__node_classification__graphatlas_c_oracle__split2__seed2__80aba6af2d09,80aba6af2d09,0e672c999c335af7,actor,node_classification,graphatlas_c_oracle,graphatlas_certified,2,2,1,outputs\.work\runs\actor\graphatlas_c_oracle\split-2\seed-2\config-80aba6af,outputs\.work\runs\actor\graphatlas_c_oracle\split-2\seed-2\config-80aba6af\job_config.yaml
actor__node_classification__graphatlas_c_oracle__split0__seed0__fc88a10820b1,fc88a10820b1,0e672c999c335af7,actor,node_classification,graphatlas_c_oracle,graphatlas_certified,0,0,1,outputs\.work\runs\actor\graphatlas_c_oracle\split-0\seed-0\config-fc88a108,outputs\.work\runs\actor\graphatlas_c_oracle\split-0\seed-0\config-fc88a108\job_config.yaml
actor__node_classification__graphatlas_c_oracle__split1__seed1__c613baa5d736,c613baa5d736,0e672c999c335af7,actor,node_classification,graphatlas_c_oracle,graphatlas_certified,1,1,1,outputs\.work\runs\actor\graphatlas_c_oracle\split-1\seed-1\config-c613baa5,outputs\.work\runs\actor\graphatlas_c_oracle\split-1\seed-1\config-c613baa5\job_config.yaml
actor__node_classification__graphatlas_c_oracle__split2__seed2__c700c2a86584,c700c2a86584,0e672c999c335af7,actor,node_classification,graphatlas_c_oracle,graphatlas_certified,2,2,1,outputs\.work\runs\actor\graphatlas_c_oracle\split-2\seed-2\config-c700c2a8,outputs\.work\runs\actor\graphatlas_c_oracle\split-2\seed-2\config-c700c2a8\job_config.yaml
actor__node_classification__graphatlas_c_oracle__split0__seed0__2da269788346,2da269788346,0e672c999c335af7,actor,node_classification,graphatlas_c_oracle,graphatlas_certified,0,0,1,outputs\.work\runs\actor\graphatlas_c_oracle\split-0\seed-0\config-2da26978,outputs\.work\runs\actor\graphatlas_c_oracle\split-0\seed-0\config-2da26978\job_config.yaml
actor__node_classification__graphatlas_c_oracle__split1__seed1__0b84ab484461,0b84ab484461,0e672c999c335af7,actor,node_classification,graphatlas_c_oracle,graphatlas_certified,1,1,1,outputs\.work\runs\actor\graphatlas_c_oracle\split-1\seed-1\config-0b84ab48,outputs\.work\runs\actor\graphatlas_c_oracle\split-1\seed-1\config-0b84ab48\job_config.yaml
actor__node_classification__graphatlas_c_oracle__split2__seed2__32467ca7649f,32467ca7649f,0e672c999c335af7,actor,node_classification,graphatlas_c_oracle,graphatlas_certified,2,2,1,outputs\.work\runs\actor\graphatlas_c_oracle\split-2\seed-2\config-32467ca7,outputs\.work\runs\actor\graphatlas_c_oracle\split-2\seed-2\config-32467ca7\job_config.yaml
actor__node_classification__graphatlas_c_oracle__split0__seed0__e1981d2b8759,e1981d2b8759,0e672c999c335af7,actor,node_classification,graphatlas_c_oracle,graphatlas_certified,0,0,1,outputs\.work\runs\actor\graphatlas_c_oracle\split-0\seed-0\config-e1981d2b,outputs\.work\runs\actor\graphatlas_c_oracle\split-0\seed-0\config-e1981d2b\job_config.yaml
actor__node_classification__graphatlas_c_oracle__split1__seed1__01d71293e3c4,01d71293e3c4,0e672c999c335af7,actor,node_classification,graphatlas_c_oracle,graphatlas_certified,1,1,1,outputs\.work\runs\actor\graphatlas_c_oracle\split-1\seed-1\config-01d71293,outputs\.work\runs\actor\graphatlas_c_oracle\split-1\seed-1\config-01d71293\job_config.yaml
actor__node_classification__graphatlas_c_oracle__split2__seed2__de3ecc61a7ec,de3ecc61a7ec,0e672c999c335af7,actor,node_classification,graphatlas_c_oracle,graphatlas_certified,2,2,1,outputs\.work\runs\actor\graphatlas_c_oracle\split-2\seed-2\config-de3ecc61,outputs\.work\runs\actor\graphatlas_c_oracle\split-2\seed-2\config-de3ecc61\job_config.yaml
actor__node_classification__graphatlas_original_depth_1__split0__seed0__257344f67123,257344f67123,0e672c999c335af7,actor,node_classification,graphatlas_original_depth_1,graphatlas,0,0,1,outputs\.work\runs\actor\graphatlas_original_depth_1\split-0\seed-0\config-257344f6,outputs\.work\runs\actor\graphatlas_original_depth_1\split-0\seed-0\config-257344f6\job_config.yaml
actor__node_classification__graphatlas_original_depth_1__split1__seed1__530a81df0556,530a81df0556,0e672c999c335af7,actor,node_classification,graphatlas_original_depth_1,graphatlas,1,1,1,outputs\.work\runs\actor\graphatlas_original_depth_1\split-1\seed-1\config-530a81df,outputs\.work\runs\actor\graphatlas_original_depth_1\split-1\seed-1\config-530a81df\job_config.yaml
actor__node_classification__graphatlas_original_depth_1__split2__seed2__60a4915e8cb5,60a4915e8cb5,0e672c999c335af7,actor,node_classification,graphatlas_original_depth_1,graphatlas,2,2,1,outputs\.work\runs\actor\graphatlas_original_depth_1\split-2\seed-2\config-60a4915e,outputs\.work\runs\actor\graphatlas_original_depth_1\split-2\seed-2\config-60a4915e\job_config.yaml
actor__node_classification__graphatlas_original_depth_2__split0__seed0__275fbf4bfc58,275fbf4bfc58,0e672c999c335af7,actor,node_classification,graphatlas_original_depth_2,graphatlas,0,0,1,outputs\.work\runs\actor\graphatlas_original_depth_2\split-0\seed-0\config-275fbf4b,outputs\.work\runs\actor\graphatlas_original_depth_2\split-0\seed-0\config-275fbf4b\job_config.yaml
actor__node_classification__graphatlas_original_depth_2__split1__seed1__35bb6a9505e1,35bb6a9505e1,0e672c999c335af7,actor,node_classification,graphatlas_original_depth_2,graphatlas,1,1,1,outputs\.work\runs\actor\graphatlas_original_depth_2\split-1\seed-1\config-35bb6a95,outputs\.work\runs\actor\graphatlas_original_depth_2\split-1\seed-1\config-35bb6a95\job_config.yaml
actor__node_classification__graphatlas_original_depth_2__split2__seed2__dced5d079a7b,dced5d079a7b,0e672c999c335af7,actor,node_classification,graphatlas_original_depth_2,graphatlas,2,2,1,outputs\.work\runs\actor\graphatlas_original_depth_2\split-2\seed-2\config-dced5d07,outputs\.work\runs\actor\graphatlas_original_depth_2\split-2\seed-2\config-dced5d07\job_config.yaml
actor__node_classification__graphatlas_original_depth_4__split0__seed0__d2cb3271da11,d2cb3271da11,0e672c999c335af7,actor,node_classification,graphatlas_original_depth_4,graphatlas,0,0,1,outputs\.work\runs\actor\graphatlas_original_depth_4\split-0\seed-0\config-d2cb3271,outputs\.work\runs\actor\graphatlas_original_depth_4\split-0\seed-0\config-d2cb3271\job_config.yaml
actor__node_classification__graphatlas_original_depth_4__split1__seed1__b22f7c41028a,b22f7c41028a,0e672c999c335af7,actor,node_classification,graphatlas_original_depth_4,graphatlas,1,1,1,outputs\.work\runs\actor\graphatlas_original_depth_4\split-1\seed-1\config-b22f7c41,outputs\.work\runs\actor\graphatlas_original_depth_4\split-1\seed-1\config-b22f7c41\job_config.yaml
actor__node_classification__graphatlas_original_depth_4__split2__seed2__d520be969b61,d520be969b61,0e672c999c335af7,actor,node_classification,graphatlas_original_depth_4,graphatlas,2,2,1,outputs\.work\runs\actor\graphatlas_original_depth_4\split-2\seed-2\config-d520be96,outputs\.work\runs\actor\graphatlas_original_depth_4\split-2\seed-2\config-d520be96\job_config.yaml
actor__node_classification__graphatlas_original_depth_8__split0__seed0__7bb282024263,7bb282024263,0e672c999c335af7,actor,node_classification,graphatlas_original_depth_8,graphatlas,0,0,1,outputs\.work\runs\actor\graphatlas_original_depth_8\split-0\seed-0\config-7bb28202,outputs\.work\runs\actor\graphatlas_original_depth_8\split-0\seed-0\config-7bb28202\job_config.yaml
actor__node_classification__graphatlas_original_depth_8__split1__seed1__3f61380396c6,3f61380396c6,0e672c999c335af7,actor,node_classification,graphatlas_original_depth_8,graphatlas,1,1,1,outputs\.work\runs\actor\graphatlas_original_depth_8\split-1\seed-1\config-3f613803,outputs\.work\runs\actor\graphatlas_original_depth_8\split-1\seed-1\config-3f613803\job_config.yaml
actor__node_classification__graphatlas_original_depth_8__split2__seed2__e012c136f1f7,e012c136f1f7,0e672c999c335af7,actor,node_classification,graphatlas_original_depth_8,graphatlas,2,2,1,outputs\.work\runs\actor\graphatlas_original_depth_8\split-2\seed-2\config-e012c136,outputs\.work\runs\actor\graphatlas_original_depth_8\split-2\seed-2\config-e012c136\job_config.yaml
actor__node_classification__graphatlas_original_depth_12__split0__seed0__06fe64d29cab,06fe64d29cab,0e672c999c335af7,actor,node_classification,graphatlas_original_depth_12,graphatlas,0,0,1,outputs\.work\runs\actor\graphatlas_original_depth_12\split-0\seed-0\config-06fe64d2,outputs\.work\runs\actor\graphatlas_original_depth_12\split-0\seed-0\config-06fe64d2\job_config.yaml
actor__node_classification__graphatlas_original_depth_12__split1__seed1__777db480bbfa,777db480bbfa,0e672c999c335af7,actor,node_classification,graphatlas_original_depth_12,graphatlas,1,1,1,outputs\.work\runs\actor\graphatlas_original_depth_12\split-1\seed-1\config-777db480,outputs\.work\runs\actor\graphatlas_original_depth_12\split-1\seed-1\config-777db480\job_config.yaml
actor__node_classification__graphatlas_original_depth_12__split2__seed2__0bd1cfdd8009,0bd1cfdd8009,0e672c999c335af7,actor,node_classification,graphatlas_original_depth_12,graphatlas,2,2,1,outputs\.work\runs\actor\graphatlas_original_depth_12\split-2\seed-2\config-0bd1cfdd,outputs\.work\runs\actor\graphatlas_original_depth_12\split-2\seed-2\config-0bd1cfdd\job_config.yaml
questions__node_classification__graphatlas_c_oracle__split0__seed0__5abd78873dc5,5abd78873dc5,0e672c999c335af7,questions,node_classification,graphatlas_c_oracle,graphatlas_certified,0,0,1,outputs\.work\runs\questions\graphatlas_c_oracle\split-0\seed-0\config-5abd7887,outputs\.work\runs\questions\graphatlas_c_oracle\split-0\seed-0\config-5abd7887\job_config.yaml
questions__node_classification__graphatlas_c_oracle__split1__seed1__a03d4bfbf351,a03d4bfbf351,0e672c999c335af7,questions,node_classification,graphatlas_c_oracle,graphatlas_certified,1,1,1,outputs\.work\runs\questions\graphatlas_c_oracle\split-1\seed-1\config-a03d4bfb,outputs\.work\runs\questions\graphatlas_c_oracle\split-1\seed-1\config-a03d4bfb\job_config.yaml
questions__node_classification__graphatlas_c_oracle__split2__seed2__e4d21b69fca4,e4d21b69fca4,0e672c999c335af7,questions,node_classification,graphatlas_c_oracle,graphatlas_certified,2,2,1,outputs\.work\runs\questions\graphatlas_c_oracle\split-2\seed-2\config-e4d21b69,outputs\.work\runs\questions\graphatlas_c_oracle\split-2\seed-2\config-e4d21b69\job_config.yaml
questions__node_classification__graphatlas_c_oracle__split0__seed0__4fbfb84b2cac,4fbfb84b2cac,0e672c999c335af7,questions,node_classification,graphatlas_c_oracle,graphatlas_certified,0,0,1,outputs\.work\runs\questions\graphatlas_c_oracle\split-0\seed-0\config-4fbfb84b,outputs\.work\runs\questions\graphatlas_c_oracle\split-0\seed-0\config-4fbfb84b\job_config.yaml
questions__node_classification__graphatlas_c_oracle__split1__seed1__701a36efd8a0,701a36efd8a0,0e672c999c335af7,questions,node_classification,graphatlas_c_oracle,graphatlas_certified,1,1,1,outputs\.work\runs\questions\graphatlas_c_oracle\split-1\seed-1\config-701a36ef,outputs\.work\runs\questions\graphatlas_c_oracle\split-1\seed-1\config-701a36ef\job_config.yaml
questions__node_classification__graphatlas_c_oracle__split2__seed2__3b87ca9caca8,3b87ca9caca8,0e672c999c335af7,questions,node_classification,graphatlas_c_oracle,graphatlas_certified,2,2,1,outputs\.work\runs\questions\graphatlas_c_oracle\split-2\seed-2\config-3b87ca9c,outputs\.work\runs\questions\graphatlas_c_oracle\split-2\seed-2\config-3b87ca9c\job_config.yaml
questions__node_classification__graphatlas_c_oracle__split0__seed0__bc26946e36e0,bc26946e36e0,0e672c999c335af7,questions,node_classification,graphatlas_c_oracle,graphatlas_certified,0,0,1,outputs\.work\runs\questions\graphatlas_c_oracle\split-0\seed-0\config-bc26946e,outputs\.work\runs\questions\graphatlas_c_oracle\split-0\seed-0\config-bc26946e\job_config.yaml
questions__node_classification__graphatlas_c_oracle__split1__seed1__9b5b97bc4b63,9b5b97bc4b63,0e672c999c335af7,questions,node_classification,graphatlas_c_oracle,graphatlas_certified,1,1,1,outputs\.work\runs\questions\graphatlas_c_oracle\split-1\seed-1\config-9b5b97bc,outputs\.work\runs\questions\graphatlas_c_oracle\split-1\seed-1\config-9b5b97bc\job_config.yaml
questions__node_classification__graphatlas_c_oracle__split2__seed2__1632c1dc3633,1632c1dc3633,0e672c999c335af7,questions,node_classification,graphatlas_c_oracle,graphatlas_certified,2,2,1,outputs\.work\runs\questions\graphatlas_c_oracle\split-2\seed-2\config-1632c1dc,outputs\.work\runs\questions\graphatlas_c_oracle\split-2\seed-2\config-1632c1dc\job_config.yaml
questions__node_classification__graphatlas_c_oracle__split0__seed0__a7b7933da509,a7b7933da509,0e672c999c335af7,questions,node_classification,graphatlas_c_oracle,graphatlas_certified,0,0,1,outputs\.work\runs\questions\graphatlas_c_oracle\split-0\seed-0\config-a7b7933d,outputs\.work\runs\questions\graphatlas_c_oracle\split-0\seed-0\config-a7b7933d\job_config.yaml
questions__node_classification__graphatlas_c_oracle__split1__seed1__b3fbae58f1c6,b3fbae58f1c6,0e672c999c335af7,questions,node_classification,graphatlas_c_oracle,graphatlas_certified,1,1,1,outputs\.work\runs\questions\graphatlas_c_oracle\split-1\seed-1\config-b3fbae58,outputs\.work\runs\questions\graphatlas_c_oracle\split-1\seed-1\config-b3fbae58\job_config.yaml
questions__node_classification__graphatlas_c_oracle__split2__seed2__2a0fec89f0a7,2a0fec89f0a7,0e672c999c335af7,questions,node_classification,graphatlas_c_oracle,graphatlas_certified,2,2,1,outputs\.work\runs\questions\graphatlas_c_oracle\split-2\seed-2\config-2a0fec89,outputs\.work\runs\questions\graphatlas_c_oracle\split-2\seed-2\config-2a0fec89\job_config.yaml
questions__node_classification__graphatlas_c_oracle__split0__seed0__c7d9bb4b8bbb,c7d9bb4b8bbb,0e672c999c335af7,questions,node_classification,graphatlas_c_oracle,graphatlas_certified,0,0,1,outputs\.work\runs\questions\graphatlas_c_oracle\split-0\seed-0\config-c7d9bb4b,outputs\.work\runs\questions\graphatlas_c_oracle\split-0\seed-0\config-c7d9bb4b\job_config.yaml
questions__node_classification__graphatlas_c_oracle__split1__seed1__e0934f644b0b,e0934f644b0b,0e672c999c335af7,questions,node_classification,graphatlas_c_oracle,graphatlas_certified,1,1,1,outputs\.work\runs\questions\graphatlas_c_oracle\split-1\seed-1\config-e0934f64,outputs\.work\runs\questions\graphatlas_c_oracle\split-1\seed-1\config-e0934f64\job_config.yaml
