run_id,config_hash,source_hash,dataset,task,model,model_family,seed,split,num_threads,run_dir,job_config
h2gb_pdns__node_classification__atn_min_distortion__split2__seed2__a9ee866b4e61,a9ee866b4e61,0349a160918737cb,h2gb_pdns,node_classification,atn_min_distortion,atn,2,2,1,outputs\.work\runs\h2gb_pdns\atn_min_distortion\split-2\seed-2\config-a9ee866b,outputs\.work\runs\h2gb_pdns\atn_min_distortion\split-2\seed-2\config-a9ee866b\job_config.yaml
h2gb_pdns__node_classification__atn_original__split0__seed0__bed2ab686a69,bed2ab686a69,0349a160918737cb,h2gb_pdns,node_classification,atn_original,atn,0,0,1,outputs\.work\runs\h2gb_pdns\atn_original\split-0\seed-0\config-bed2ab68,outputs\.work\runs\h2gb_pdns\atn_original\split-0\seed-0\config-bed2ab68\job_config.yaml
h2gb_pdns__node_classification__atn_original__split1__seed1__72dc8774ffe4,72dc8774ffe4,0349a160918737cb,h2gb_pdns,node_classification,atn_original,atn,1,1,1,outputs\.work\runs\h2gb_pdns\atn_original\split-1\seed-1\config-72dc8774,outputs\.work\runs\h2gb_pdns\atn_original\split-1\seed-1\config-72dc8774\job_config.yaml
h2gb_pdns__node_classification__atn_original__split2__seed2__13145407bfb2,13145407bfb2,0349a160918737cb,h2gb_pdns,node_classification,atn_original,atn,2,2,1,outputs\.work\runs\h2gb_pdns\atn_original\split-2\seed-2\config-13145407,outputs\.work\runs\h2gb_pdns\atn_original\split-2\seed-2\config-13145407\job_config.yaml
h2gb_ieee_cis__node_classification__atn__split0__seed0__8dc0c30776be,8dc0c30776be,0349a160918737cb,h2gb_ieee_cis,node_classification,atn,atn,0,0,1,outputs\.work\runs\h2gb_ieee_cis\atn\split-0\seed-0\config-8dc0c307,outputs\.work\runs\h2gb_ieee_cis\atn\split-0\seed-0\config-8dc0c307\job_config.yaml
h2gb_ieee_cis__node_classification__atn__split1__seed1__6927fad0e267,6927fad0e267,0349a160918737cb,h2gb_ieee_cis,node_classification,atn,atn,1,1,1,outputs\.work\runs\h2gb_ieee_cis\atn\split-1\seed-1\config-6927fad0,outputs\.work\runs\h2gb_ieee_cis\atn\split-1\seed-1\config-6927fad0\job_config.yaml
h2gb_ieee_cis__node_classification__atn__split2__seed2__e2f675bd1823,e2f675bd1823,0349a160918737cb,h2gb_ieee_cis,node_classification,atn,atn,2,2,1,outputs\.work\runs\h2gb_ieee_cis\atn\split-2\seed-2\config-e2f675bd,outputs\.work\runs\h2gb_ieee_cis\atn\split-2\seed-2\config-e2f675bd\job_config.yaml
h2gb_ieee_cis__node_classification__atn_beta_zero__split0__seed0__8aae0519ceba,8aae0519ceba,0349a160918737cb,h2gb_ieee_cis,node_classification,atn_beta_zero,atn,0,0,1,outputs\.work\runs\h2gb_ieee_cis\atn_beta_zero\split-0\seed-0\config-8aae0519,outputs\.work\runs\h2gb_ieee_cis\atn_beta_zero\split-0\seed-0\config-8aae0519\job_config.yaml
h2gb_ieee_cis__node_classification__atn_beta_zero__split1__seed1__6b7ba80ba205,6b7ba80ba205,0349a160918737cb,h2gb_ieee_cis,node_classification,atn_beta_zero,atn,1,1,1,outputs\.work\runs\h2gb_ieee_cis\atn_beta_zero\split-1\seed-1\config-6b7ba80b,outputs\.work\runs\h2gb_ieee_cis\atn_beta_zero\split-1\seed-1\config-6b7ba80b\job_config.yaml
h2gb_ieee_cis__node_classification__atn_beta_zero__split2__seed2__54665b1e2434,54665b1e2434,0349a160918737cb,h2gb_ieee_cis,node_classification,atn_beta_zero,atn,2,2,1,outputs\.work\runs\h2gb_ieee_cis\atn_beta_zero\split-2\seed-2\config-54665b1e,outputs\.work\runs\h2gb_ieee_cis\atn_beta_zero\split-2\seed-2\config-54665b1e\job_config.yaml
h2gb_ieee_cis__node_classification__atn_no_stop_gradient__split0__seed0__12924b95db1b,12924b95db1b,0349a160918737cb,h2gb_ieee_cis,node_classification,atn_no_stop_gradient,atn,0,0,1,outputs\.work\runs\h2gb_ieee_cis\atn_no_stop_gradient\split-0\seed-0\config-12924b95,outputs\.work\runs\h2gb_ieee_cis\atn_no_stop_gradient\split-0\seed-0\config-12924b95\job_config.yaml
h2gb_ieee_cis__node_classification__atn_no_stop_gradient__split1__seed1__ed909697b1a3,ed909697b1a3,0349a160918737cb,h2gb_ieee_cis,node_classification,atn_no_stop_gradient,atn,1,1,1,outputs\.work\runs\h2gb_ieee_cis\atn_no_stop_gradient\split-1\seed-1\config-ed909697,outputs\.work\runs\h2gb_ieee_cis\atn_no_stop_gradient\split-1\seed-1\config-ed909697\job_config.yaml
h2gb_ieee_cis__node_classification__atn_no_stop_gradient__split2__seed2__2ac7511cc9d5,2ac7511cc9d5,0349a160918737cb,h2gb_ieee_cis,node_classification,atn_no_stop_gradient,atn,2,2,1,outputs\.work\runs\h2gb_ieee_cis\atn_no_stop_gradient\split-2\seed-2\config-2ac7511c,outputs\.work\runs\h2gb_ieee_cis\atn_no_stop_gradient\split-2\seed-2\config-2ac7511c\job_config.yaml
h2gb_ieee_cis__node_classification__atn_membership__split0__seed0__d72b4325c3ed,d72b4325c3ed,0349a160918737cb,h2gb_ieee_cis,node_classification,atn_membership,atn,0,0,1,outputs\.work\runs\h2gb_ieee_cis\atn_membership\split-0\seed-0\config-d72b4325,outputs\.work\runs\h2gb_ieee_cis\atn_membership\split-0\seed-0\config-d72b4325\job_config.yaml
h2gb_ieee_cis__node_classification__atn_membership__split1__seed1__1e01e0f8a0af,1e01e0f8a0af,0349a160918737cb,h2gb_ieee_cis,node_classification,atn_membership,atn,1,1,1,outputs\.work\runs\h2gb_ieee_cis\atn_membership\split-1\seed-1\config-1e01e0f8,outputs\.work\runs\h2gb_ieee_cis\atn_membership\split-1\seed-1\config-1e01e0f8\job_config.yaml
h2gb_ieee_cis__node_classification__atn_membership__split2__seed2__255009a80a7a,255009a80a7a,0349a160918737cb,h2gb_ieee_cis,node_classification,atn_membership,atn,2,2,1,outputs\.work\runs\h2gb_ieee_cis\atn_membership\split-2\seed-2\config-255009a8,outputs\.work\runs\h2gb_ieee_cis\atn_membership\split-2\seed-2\config-255009a8\job_config.yaml
h2gb_ieee_cis__node_classification__atn_min_distortion__split0__seed0__8aaeffcf6b93,8aaeffcf6b93,0349a160918737cb,h2gb_ieee_cis,node_classification,atn_min_distortion,atn,0,0,1,outputs\.work\runs\h2gb_ieee_cis\atn_min_distortion\split-0\seed-0\config-8aaeffcf,outputs\.work\runs\h2gb_ieee_cis\atn_min_distortion\split-0\seed-0\config-8aaeffcf\job_config.yaml
h2gb_ieee_cis__node_classification__atn_min_distortion__split1__seed1__a146a8a1ed1b,a146a8a1ed1b,0349a160918737cb,h2gb_ieee_cis,node_classification,atn_min_distortion,atn,1,1,1,outputs\.work\runs\h2gb_ieee_cis\atn_min_distortion\split-1\seed-1\config-a146a8a1,outputs\.work\runs\h2gb_ieee_cis\atn_min_distortion\split-1\seed-1\config-a146a8a1\job_config.yaml
h2gb_ieee_cis__node_classification__atn_min_distortion__split2__seed2__eb50ac3114b2,eb50ac3114b2,0349a160918737cb,h2gb_ieee_cis,node_classification,atn_min_distortion,atn,2,2,1,outputs\.work\runs\h2gb_ieee_cis\atn_min_distortion\split-2\seed-2\config-eb50ac31,outputs\.work\runs\h2gb_ieee_cis\atn_min_distortion\split-2\seed-2\config-eb50ac31\job_config.yaml
h2gb_ieee_cis__node_classification__atn_original__split0__seed0__39ad180988d1,39ad180988d1,0349a160918737cb,h2gb_ieee_cis,node_classification,atn_original,atn,0,0,1,outputs\.work\runs\h2gb_ieee_cis\atn_original\split-0\seed-0\config-39ad1809,outputs\.work\runs\h2gb_ieee_cis\atn_original\split-0\seed-0\config-39ad1809\job_config.yaml
h2gb_ieee_cis__node_classification__atn_original__split1__seed1__69a94091fc30,69a94091fc30,0349a160918737cb,h2gb_ieee_cis,node_classification,atn_original,atn,1,1,1,outputs\.work\runs\h2gb_ieee_cis\atn_original\split-1\seed-1\config-69a94091,outputs\.work\runs\h2gb_ieee_cis\atn_original\split-1\seed-1\config-69a94091\job_config.yaml
h2gb_ieee_cis__node_classification__atn_original__split2__seed2__c0e31c15d04f,c0e31c15d04f,0349a160918737cb,h2gb_ieee_cis,node_classification,atn_original,atn,2,2,1,outputs\.work\runs\h2gb_ieee_cis\atn_original\split-2\seed-2\config-c0e31c15,outputs\.work\runs\h2gb_ieee_cis\atn_original\split-2\seed-2\config-c0e31c15\job_config.yaml
