run_id,config_hash,source_hash,dataset,task,model,model_family,seed,split,run_dir
atlas_het__node_classification__graphatlas_no_cocycle__split0__seed7__bd2359793007,bd2359793007,951b15df3076d947,atlas_het,node_classification,graphatlas_no_cocycle,graphatlas_no_cocycle,7,0,outputs/runs/atlas_het/node_classification/graphatlas_no_cocycle/split_0/seed_7/cfg_bd2359793007
atlas_het__node_classification__graphatlas_no_cocycle__split0__seed8__9cb1d312df3d,9cb1d312df3d,951b15df3076d947,atlas_het,node_classification,graphatlas_no_cocycle,graphatlas_no_cocycle,8,0,outputs/runs/atlas_het/node_classification/graphatlas_no_cocycle/split_0/seed_8/cfg_9cb1d312df3d
atlas_het__node_classification__graphatlas_no_cocycle__split0__seed9__f61c7918be73,f61c7918be73,951b15df3076d947,atlas_het,node_classification,graphatlas_no_cocycle,graphatlas_no_cocycle,9,0,outputs/runs/atlas_het/node_classification/graphatlas_no_cocycle/split_0/seed_9/cfg_f61c7918be73
atlas_het__node_classification__graphatlas_no_overlap__split0__seed0__f7a0386a72b9,f7a0386a72b9,951b15df3076d947,atlas_het,node_classification,graphatlas_no_overlap,graphatlas_no_overlap,0,0,outputs/runs/atlas_het/node_classification/graphatlas_no_overlap/split_0/seed_0/cfg_f7a0386a72b9
atlas_het__node_classification__graphatlas_no_overlap__split0__seed1__409aba5c9be6,409aba5c9be6,951b15df3076d947,atlas_het,node_classification,graphatlas_no_overlap,graphatlas_no_overlap,1,0,outputs/runs/atlas_het/node_classification/graphatlas_no_overlap/split_0/seed_1/cfg_409aba5c9be6
atlas_het__node_classification__graphatlas_no_overlap__split0__seed2__a06e01228d2f,a06e01228d2f,951b15df3076d947,atlas_het,node_classification,graphatlas_no_overlap,graphatlas_no_overlap,2,0,outputs/runs/atlas_het/node_classification/graphatlas_no_overlap/split_0/seed_2/cfg_a06e01228d2f
atlas_het__node_classification__graphatlas_no_overlap__split0__seed3__b15439a41787,b15439a41787,951b15df3076d947,atlas_het,node_classification,graphatlas_no_overlap,graphatlas_no_overlap,3,0,outputs/runs/atlas_het/node_classification/graphatlas_no_overlap/split_0/seed_3/cfg_b15439a41787
atlas_het__node_classification__graphatlas_no_overlap__split0__seed4__03a5d132bd76,03a5d132bd76,951b15df3076d947,atlas_het,node_classification,graphatlas_no_overlap,graphatlas_no_overlap,4,0,outputs/runs/atlas_het/node_classification/graphatlas_no_overlap/split_0/seed_4/cfg_03a5d132bd76
atlas_het__node_classification__graphatlas_no_overlap__split0__seed5__25b1f6bc4db4,25b1f6bc4db4,951b15df3076d947,atlas_het,node_classification,graphatlas_no_overlap,graphatlas_no_overlap,5,0,outputs/runs/atlas_het/node_classification/graphatlas_no_overlap/split_0/seed_5/cfg_25b1f6bc4db4
atlas_het__node_classification__graphatlas_no_overlap__split0__seed6__97bfbd99f058,97bfbd99f058,951b15df3076d947,atlas_het,node_classification,graphatlas_no_overlap,graphatlas_no_overlap,6,0,outputs/runs/atlas_het/node_classification/graphatlas_no_overlap/split_0/seed_6/cfg_97bfbd99f058
atlas_het__node_classification__graphatlas_no_overlap__split0__seed7__3395855f7f17,3395855f7f17,951b15df3076d947,atlas_het,node_classification,graphatlas_no_overlap,graphatlas_no_overlap,7,0,outputs/runs/atlas_het/node_classification/graphatlas_no_overlap/split_0/seed_7/cfg_3395855f7f17
atlas_het__node_classification__graphatlas_no_overlap__split0__seed8__bf277826a9a3,bf277826a9a3,951b15df3076d947,atlas_het,node_classification,graphatlas_no_overlap,graphatlas_no_overlap,8,0,outputs/runs/atlas_het/node_classification/graphatlas_no_overlap/split_0/seed_8/cfg_bf277826a9a3
atlas_het__node_classification__graphatlas_no_overlap__split0__seed9__fc57cf6ff7c1,fc57cf6ff7c1,951b15df3076d947,atlas_het,node_classification,graphatlas_no_overlap,graphatlas_no_overlap,9,0,outputs/runs/atlas_het/node_classification/graphatlas_no_overlap/split_0/seed_9/cfg_fc57cf6ff7c1
atlas_het__node_classification__graphatlas__split0__seed0__151f41980992,151f41980992,951b15df3076d947,atlas_het,node_classification,graphatlas,graphatlas,0,0,outputs/runs/atlas_het/node_classification/graphatlas/split_0/seed_0/cfg_151f41980992
atlas_het__node_classification__graphatlas__split0__seed1__202bde41fc37,202bde41fc37,951b15df3076d947,atlas_het,node_classification,graphatlas,graphatlas,1,0,outputs/runs/atlas_het/node_classification/graphatlas/split_0/seed_1/cfg_202bde41fc37
atlas_het__node_classification__graphatlas__split0__seed2__e8c92796cf01,e8c92796cf01,951b15df3076d947,atlas_het,node_classification,graphatlas,graphatlas,2,0,outputs/runs/atlas_het/node_classification/graphatlas/split_0/seed_2/cfg_e8c92796cf01
atlas_het__node_classification__graphatlas__split0__seed3__9eaef0c42d34,9eaef0c42d34,951b15df3076d947,atlas_het,node_classification,graphatlas,graphatlas,3,0,outputs/runs/atlas_het/node_classification/graphatlas/split_0/seed_3/cfg_9eaef0c42d34
atlas_het__node_classification__graphatlas__split0__seed4__c6179b7551b3,c6179b7551b3,951b15df3076d947,atlas_het,node_classification,graphatlas,graphatlas,4,0,outputs/runs/atlas_het/node_classification/graphatlas/split_0/seed_4/cfg_c6179b7551b3
atlas_het__node_classification__graphatlas__split0__seed5__6a0170c30b7f,6a0170c30b7f,951b15df3076d947,atlas_het,node_classification,graphatlas,graphatlas,5,0,outputs/runs/atlas_het/node_classification/graphatlas/split_0/seed_5/cfg_6a0170c30b7f
atlas_het__node_classification__graphatlas__split0__seed6__75c619b28aef,75c619b28aef,951b15df3076d947,atlas_het,node_classification,graphatlas,graphatlas,6,0,outputs/runs/atlas_het/node_classification/graphatlas/split_0/seed_6/cfg_75c619b28aef
atlas_het__node_classification__graphatlas__split0__seed7__9aaf7131441f,9aaf7131441f,951b15df3076d947,atlas_het,node_classification,graphatlas,graphatlas,7,0,outputs/runs/atlas_het/node_classification/graphatlas/split_0/seed_7/cfg_9aaf7131441f
atlas_het__node_classification__graphatlas__split0__seed8__39b8d4e36774,39b8d4e36774,951b15df3076d947,atlas_het,node_classification,graphatlas,graphatlas,8,0,outputs/runs/atlas_het/node_classification/graphatlas/split_0/seed_8/cfg_39b8d4e36774
atlas_het__node_classification__graphatlas__split0__seed9__d68f6950c324,d68f6950c324,951b15df3076d947,atlas_het,node_classification,graphatlas,graphatlas,9,0,outputs/runs/atlas_het/node_classification/graphatlas/split_0/seed_9/cfg_d68f6950c324
roman_empire__node_classification__graphatlas_no_transport__split0__seed0__fba0e53be2c8,fba0e53be2c8,951b15df3076d947,roman_empire,node_classification,graphatlas_no_transport,graphatlas_no_transport,0,0,outputs/runs/roman_empire/node_classification/graphatlas_no_transport/split_0/seed_0/cfg_fba0e53be2c8
roman_empire__node_classification__graphatlas_no_transport__split1__seed1__e7c1bf82fd09,e7c1bf82fd09,951b15df3076d947,roman_empire,node_classification,graphatlas_no_transport,graphatlas_no_transport,1,1,outputs/runs/roman_empire/node_classification/graphatlas_no_transport/split_1/seed_1/cfg_e7c1bf82fd09
roman_empire__node_classification__graphatlas_no_transport__split2__seed2__c3df378ae8cc,c3df378ae8cc,951b15df3076d947,roman_empire,node_classification,graphatlas_no_transport,graphatlas_no_transport,2,2,outputs/runs/roman_empire/node_classification/graphatlas_no_transport/split_2/seed_2/cfg_c3df378ae8cc
roman_empire__node_classification__graphatlas_no_transport__split3__seed3__31d6fb581f62,31d6fb581f62,951b15df3076d947,roman_empire,node_classification,graphatlas_no_transport,graphatlas_no_transport,3,3,outputs/runs/roman_empire/node_classification/graphatlas_no_transport/split_3/seed_3/cfg_31d6fb581f62
roman_empire__node_classification__graphatlas_no_transport__split4__seed4__4a25ce145184,4a25ce145184,951b15df3076d947,roman_empire,node_classification,graphatlas_no_transport,graphatlas_no_transport,4,4,outputs/runs/roman_empire/node_classification/graphatlas_no_transport/split_4/seed_4/cfg_4a25ce145184
roman_empire__node_classification__graphatlas_no_transport__split5__seed5__72d691318670,72d691318670,951b15df3076d947,roman_empire,node_classification,graphatlas_no_transport,graphatlas_no_transport,5,5,outputs/runs/roman_empire/node_classification/graphatlas_no_transport/split_5/seed_5/cfg_72d691318670
roman_empire__node_classification__graphatlas_no_transport__split6__seed6__5458d44a7de2,5458d44a7de2,951b15df3076d947,roman_empire,node_classification,graphatlas_no_transport,graphatlas_no_transport,6,6,outputs/runs/roman_empire/node_classification/graphatlas_no_transport/split_6/seed_6/cfg_5458d44a7de2
roman_empire__node_classification__graphatlas_no_transport__split7__seed7__b503f3b98c90,b503f3b98c90,951b15df3076d947,roman_empire,node_classification,graphatlas_no_transport,graphatlas_no_transport,7,7,outputs/runs/roman_empire/node_classification/graphatlas_no_transport/split_7/seed_7/cfg_b503f3b98c90
roman_empire__node_classification__graphatlas_no_transport__split8__seed8__2aeb3d6d87ee,2aeb3d6d87ee,951b15df3076d947,roman_empire,node_classification,graphatlas_no_transport,graphatlas_no_transport,8,8,outputs/runs/roman_empire/node_classification/graphatlas_no_transport/split_8/seed_8/cfg_2aeb3d6d87ee
roman_empire__node_classification__graphatlas_no_transport__split9__seed9__397e4da39d8d,397e4da39d8d,951b15df3076d947,roman_empire,node_classification,graphatlas_no_transport,graphatlas_no_transport,9,9,outputs/runs/roman_empire/node_classification/graphatlas_no_transport/split_9/seed_9/cfg_397e4da39d8d
roman_empire__node_classification__graphatlas_free_transition__split0__seed0__d092a9cdefe6,d092a9cdefe6,951b15df3076d947,roman_empire,node_classification,graphatlas_free_transition,graphatlas_free_transition,0,0,outputs/runs/roman_empire/node_classification/graphatlas_free_transition/split_0/seed_0/cfg_d092a9cdefe6
roman_empire__node_classification__graphatlas_free_transition__split1__seed1__bd94ae09b1ad,bd94ae09b1ad,951b15df3076d947,roman_empire,node_classification,graphatlas_free_transition,graphatlas_free_transition,1,1,outputs/runs/roman_empire/node_classification/graphatlas_free_transition/split_1/seed_1/cfg_bd94ae09b1ad
roman_empire__node_classification__graphatlas_free_transition__split2__seed2__478f33d380fb,478f33d380fb,951b15df3076d947,roman_empire,node_classification,graphatlas_free_transition,graphatlas_free_transition,2,2,outputs/runs/roman_empire/node_classification/graphatlas_free_transition/split_2/seed_2/cfg_478f33d380fb
roman_empire__node_classification__graphatlas_free_transition__split3__seed3__3ebce03ca7e5,3ebce03ca7e5,951b15df3076d947,roman_empire,node_classification,graphatlas_free_transition,graphatlas_free_transition,3,3,outputs/runs/roman_empire/node_classification/graphatlas_free_transition/split_3/seed_3/cfg_3ebce03ca7e5
roman_empire__node_classification__graphatlas_free_transition__split4__seed4__9c13ec340365,9c13ec340365,951b15df3076d947,roman_empire,node_classification,graphatlas_free_transition,graphatlas_free_transition,4,4,outputs/runs/roman_empire/node_classification/graphatlas_free_transition/split_4/seed_4/cfg_9c13ec340365
roman_empire__node_classification__graphatlas_free_transition__split5__seed5__1e1604bd8764,1e1604bd8764,951b15df3076d947,roman_empire,node_classification,graphatlas_free_transition,graphatlas_free_transition,5,5,outputs/runs/roman_empire/node_classification/graphatlas_free_transition/split_5/seed_5/cfg_1e1604bd8764
roman_empire__node_classification__graphatlas_free_transition__split6__seed6__d75dd9f6d4e3,d75dd9f6d4e3,951b15df3076d947,roman_empire,node_classification,graphatlas_free_transition,graphatlas_free_transition,6,6,outputs/runs/roman_empire/node_classification/graphatlas_free_transition/split_6/seed_6/cfg_d75dd9f6d4e3
roman_empire__node_classification__graphatlas_free_transition__split7__seed7__ed78b4e3f45a,ed78b4e3f45a,951b15df3076d947,roman_empire,node_classification,graphatlas_free_transition,graphatlas_free_transition,7,7,outputs/runs/roman_empire/node_classification/graphatlas_free_transition/split_7/seed_7/cfg_ed78b4e3f45a
roman_empire__node_classification__graphatlas_free_transition__split8__seed8__715b22dfd12e,715b22dfd12e,951b15df3076d947,roman_empire,node_classification,graphatlas_free_transition,graphatlas_free_transition,8,8,outputs/runs/roman_empire/node_classification/graphatlas_free_transition/split_8/seed_8/cfg_715b22dfd12e
roman_empire__node_classification__graphatlas_free_transition__split9__seed9__54b0c24d4395,54b0c24d4395,951b15df3076d947,roman_empire,node_classification,graphatlas_free_transition,graphatlas_free_transition,9,9,outputs/runs/roman_empire/node_classification/graphatlas_free_transition/split_9/seed_9/cfg_54b0c24d4395
roman_empire__node_classification__graphatlas_no_metric__split0__seed0__d65b540ece97,d65b540ece97,951b15df3076d947,roman_empire,node_classification,graphatlas_no_metric,graphatlas_no_metric,0,0,outputs/runs/roman_empire/node_classification/graphatlas_no_metric/split_0/seed_0/cfg_d65b540ece97
roman_empire__node_classification__graphatlas_no_metric__split1__seed1__036a098ee236,036a098ee236,951b15df3076d947,roman_empire,node_classification,graphatlas_no_metric,graphatlas_no_metric,1,1,outputs/runs/roman_empire/node_classification/graphatlas_no_metric/split_1/seed_1/cfg_036a098ee236
roman_empire__node_classification__graphatlas_no_metric__split2__seed2__168fdfc69404,168fdfc69404,951b15df3076d947,roman_empire,node_classification,graphatlas_no_metric,graphatlas_no_metric,2,2,outputs/runs/roman_empire/node_classification/graphatlas_no_metric/split_2/seed_2/cfg_168fdfc69404
roman_empire__node_classification__graphatlas_no_metric__split3__seed3__17dc863dd8a3,17dc863dd8a3,951b15df3076d947,roman_empire,node_classification,graphatlas_no_metric,graphatlas_no_metric,3,3,outputs/runs/roman_empire/node_classification/graphatlas_no_metric/split_3/seed_3/cfg_17dc863dd8a3
roman_empire__node_classification__graphatlas_no_metric__split4__seed4__8baf9401f9c8,8baf9401f9c8,951b15df3076d947,roman_empire,node_classification,graphatlas_no_metric,graphatlas_no_metric,4,4,outputs/runs/roman_empire/node_classification/graphatlas_no_metric/split_4/seed_4/cfg_8baf9401f9c8
roman_empire__node_classification__graphatlas_no_metric__split5__seed5__21e9949ec278,21e9949ec278,951b15df3076d947,roman_empire,node_classification,graphatlas_no_metric,graphatlas_no_metric,5,5,outputs/runs/roman_empire/node_classification/graphatlas_no_metric/split_5/seed_5/cfg_21e9949ec278
roman_empire__node_classification__graphatlas_no_metric__split6__seed6__86ce0d9d1654,86ce0d9d1654,951b15df3076d947,roman_empire,node_classification,graphatlas_no_metric,graphatlas_no_metric,6,6,outputs/runs/roman_empire/node_classification/graphatlas_no_metric/split_6/seed_6/cfg_86ce0d9d1654
roman_empire__node_classification__graphatlas_no_metric__split7__seed7__97cc056e2b75,97cc056e2b75,951b15df3076d947,roman_empire,node_classification,graphatlas_no_metric,graphatlas_no_metric,7,7,outputs/runs/roman_empire/node_classification/graphatlas_no_metric/split_7/seed_7/cfg_97cc056e2b75
roman_empire__node_classification__graphatlas_no_metric__split8__seed8__17fb5ee8deb7,17fb5ee8deb7,951b15df3076d947,roman_empire,node_classification,graphatlas_no_metric,graphatlas_no_metric,8,8,outputs/runs/roman_empire/node_classification/graphatlas_no_metric/split_8/seed_8/cfg_17fb5ee8deb7
roman_empire__node_classification__graphatlas_no_metric__split9__seed9__e145b930585b,e145b930585b,951b15df3076d947,roman_empire,node_classification,graphatlas_no_metric,graphatlas_no_metric,9,9,outputs/runs/roman_empire/node_classification/graphatlas_no_metric/split_9/seed_9/cfg_e145b930585b
roman_empire__node_classification__graphatlas_no_cocycle__split0__seed0__b0d3794227fb,b0d3794227fb,951b15df3076d947,roman_empire,node_classification,graphatlas_no_cocycle,graphatlas_no_cocycle,0,0,outputs/runs/roman_empire/node_classification/graphatlas_no_cocycle/split_0/seed_0/cfg_b0d3794227fb
roman_empire__node_classification__graphatlas_no_cocycle__split1__seed1__406af02fb05e,406af02fb05e,951b15df3076d947,roman_empire,node_classification,graphatlas_no_cocycle,graphatlas_no_cocycle,1,1,outputs/runs/roman_empire/node_classification/graphatlas_no_cocycle/split_1/seed_1/cfg_406af02fb05e
roman_empire__node_classification__graphatlas_no_cocycle__split2__seed2__4ae350f309b9,4ae350f309b9,951b15df3076d947,roman_empire,node_classification,graphatlas_no_cocycle,graphatlas_no_cocycle,2,2,outputs/runs/roman_empire/node_classification/graphatlas_no_cocycle/split_2/seed_2/cfg_4ae350f309b9
roman_empire__node_classification__graphatlas_no_cocycle__split3__seed3__f983ff6f9fa7,f983ff6f9fa7,951b15df3076d947,roman_empire,node_classification,graphatlas_no_cocycle,graphatlas_no_cocycle,3,3,outputs/runs/roman_empire/node_classification/graphatlas_no_cocycle/split_3/seed_3/cfg_f983ff6f9fa7
roman_empire__node_classification__graphatlas_no_cocycle__split4__seed4__a53de079eb5a,a53de079eb5a,951b15df3076d947,roman_empire,node_classification,graphatlas_no_cocycle,graphatlas_no_cocycle,4,4,outputs/runs/roman_empire/node_classification/graphatlas_no_cocycle/split_4/seed_4/cfg_a53de079eb5a
roman_empire__node_classification__graphatlas_no_cocycle__split5__seed5__fdde6cf4f13e,fdde6cf4f13e,951b15df3076d947,roman_empire,node_classification,graphatlas_no_cocycle,graphatlas_no_cocycle,5,5,outputs/runs/roman_empire/node_classification/graphatlas_no_cocycle/split_5/seed_5/cfg_fdde6cf4f13e
