run_id,config_hash,source_hash,dataset,task,model,model_family,seed,split,num_threads,run_dir,job_config
h2gb_pdns__node_classification__atn__split1__seed1__4c7f207bfc86,4c7f207bfc86,e7bb87803961c332,h2gb_pdns,node_classification,atn,atn,1,1,1,outputs\.work\runs\h2gb_pdns\atn\split-1\seed-1\config-4c7f207b,outputs\.work\runs\h2gb_pdns\atn\split-1\seed-1\config-4c7f207b\job_config.yaml
h2gb_pdns__node_classification__atn__split2__seed2__2a352895dc98,2a352895dc98,e7bb87803961c332,h2gb_pdns,node_classification,atn,atn,2,2,1,outputs\.work\runs\h2gb_pdns\atn\split-2\seed-2\config-2a352895,outputs\.work\runs\h2gb_pdns\atn\split-2\seed-2\config-2a352895\job_config.yaml
h2gb_mag_year__node_classification__mlp_typed__split0__seed0__af97df5cce2f,af97df5cce2f,e7bb87803961c332,h2gb_mag_year,node_classification,mlp_typed,mlp_typed,0,0,1,outputs\.work\runs\h2gb_mag_year\mlp_typed\split-0\seed-0\config-af97df5c,outputs\.work\runs\h2gb_mag_year\mlp_typed\split-0\seed-0\config-af97df5c\job_config.yaml
h2gb_mag_year__node_classification__mlp_typed__split1__seed1__0bb383809031,0bb383809031,e7bb87803961c332,h2gb_mag_year,node_classification,mlp_typed,mlp_typed,1,1,1,outputs\.work\runs\h2gb_mag_year\mlp_typed\split-1\seed-1\config-0bb38380,outputs\.work\runs\h2gb_mag_year\mlp_typed\split-1\seed-1\config-0bb38380\job_config.yaml
h2gb_mag_year__node_classification__mlp_typed__split2__seed2__7f34c4785c56,7f34c4785c56,e7bb87803961c332,h2gb_mag_year,node_classification,mlp_typed,mlp_typed,2,2,1,outputs\.work\runs\h2gb_mag_year\mlp_typed\split-2\seed-2\config-7f34c478,outputs\.work\runs\h2gb_mag_year\mlp_typed\split-2\seed-2\config-7f34c478\job_config.yaml
h2gb_mag_year__node_classification__rgcn__split0__seed0__8f8b739e7d92,8f8b739e7d92,e7bb87803961c332,h2gb_mag_year,node_classification,rgcn,rgcn,0,0,1,outputs\.work\runs\h2gb_mag_year\rgcn\split-0\seed-0\config-8f8b739e,outputs\.work\runs\h2gb_mag_year\rgcn\split-0\seed-0\config-8f8b739e\job_config.yaml
h2gb_mag_year__node_classification__rgcn__split1__seed1__7c26da2e6981,7c26da2e6981,e7bb87803961c332,h2gb_mag_year,node_classification,rgcn,rgcn,1,1,1,outputs\.work\runs\h2gb_mag_year\rgcn\split-1\seed-1\config-7c26da2e,outputs\.work\runs\h2gb_mag_year\rgcn\split-1\seed-1\config-7c26da2e\job_config.yaml
h2gb_mag_year__node_classification__rgcn__split2__seed2__58ff10fdcb83,58ff10fdcb83,e7bb87803961c332,h2gb_mag_year,node_classification,rgcn,rgcn,2,2,1,outputs\.work\runs\h2gb_mag_year\rgcn\split-2\seed-2\config-58ff10fd,outputs\.work\runs\h2gb_mag_year\rgcn\split-2\seed-2\config-58ff10fd\job_config.yaml
h2gb_mag_year__node_classification__hgt__split0__seed0__27a7db14bed9,27a7db14bed9,e7bb87803961c332,h2gb_mag_year,node_classification,hgt,hgt,0,0,1,outputs\.work\runs\h2gb_mag_year\hgt\split-0\seed-0\config-27a7db14,outputs\.work\runs\h2gb_mag_year\hgt\split-0\seed-0\config-27a7db14\job_config.yaml
h2gb_mag_year__node_classification__hgt__split1__seed1__68d0c3128510,68d0c3128510,e7bb87803961c332,h2gb_mag_year,node_classification,hgt,hgt,1,1,1,outputs\.work\runs\h2gb_mag_year\hgt\split-1\seed-1\config-68d0c312,outputs\.work\runs\h2gb_mag_year\hgt\split-1\seed-1\config-68d0c312\job_config.yaml
h2gb_mag_year__node_classification__hgt__split2__seed2__50349105613c,50349105613c,e7bb87803961c332,h2gb_mag_year,node_classification,hgt,hgt,2,2,1,outputs\.work\runs\h2gb_mag_year\hgt\split-2\seed-2\config-50349105,outputs\.work\runs\h2gb_mag_year\hgt\split-2\seed-2\config-50349105\job_config.yaml
h2gb_mag_year__node_classification__atn__split0__seed0__74ed34de84df,74ed34de84df,e7bb87803961c332,h2gb_mag_year,node_classification,atn,atn,0,0,1,outputs\.work\runs\h2gb_mag_year\atn\split-0\seed-0\config-74ed34de,outputs\.work\runs\h2gb_mag_year\atn\split-0\seed-0\config-74ed34de\job_config.yaml
h2gb_mag_year__node_classification__atn__split1__seed1__983f27ce188d,983f27ce188d,e7bb87803961c332,h2gb_mag_year,node_classification,atn,atn,1,1,1,outputs\.work\runs\h2gb_mag_year\atn\split-1\seed-1\config-983f27ce,outputs\.work\runs\h2gb_mag_year\atn\split-1\seed-1\config-983f27ce\job_config.yaml
h2gb_mag_year__node_classification__atn__split2__seed2__9e822d26bee3,9e822d26bee3,e7bb87803961c332,h2gb_mag_year,node_classification,atn,atn,2,2,1,outputs\.work\runs\h2gb_mag_year\atn\split-2\seed-2\config-9e822d26,outputs\.work\runs\h2gb_mag_year\atn\split-2\seed-2\config-9e822d26\job_config.yaml
h2gb_ieee_cis__node_classification__mlp_typed__split0__seed0__5703b239325b,5703b239325b,e7bb87803961c332,h2gb_ieee_cis,node_classification,mlp_typed,mlp_typed,0,0,1,outputs\.work\runs\h2gb_ieee_cis\mlp_typed\split-0\seed-0\config-5703b239,outputs\.work\runs\h2gb_ieee_cis\mlp_typed\split-0\seed-0\config-5703b239\job_config.yaml
h2gb_ieee_cis__node_classification__mlp_typed__split1__seed1__1e04669ed7cb,1e04669ed7cb,e7bb87803961c332,h2gb_ieee_cis,node_classification,mlp_typed,mlp_typed,1,1,1,outputs\.work\runs\h2gb_ieee_cis\mlp_typed\split-1\seed-1\config-1e04669e,outputs\.work\runs\h2gb_ieee_cis\mlp_typed\split-1\seed-1\config-1e04669e\job_config.yaml
h2gb_ieee_cis__node_classification__mlp_typed__split2__seed2__bfe69970cba4,bfe69970cba4,e7bb87803961c332,h2gb_ieee_cis,node_classification,mlp_typed,mlp_typed,2,2,1,outputs\.work\runs\h2gb_ieee_cis\mlp_typed\split-2\seed-2\config-bfe69970,outputs\.work\runs\h2gb_ieee_cis\mlp_typed\split-2\seed-2\config-bfe69970\job_config.yaml
h2gb_ieee_cis__node_classification__rgcn__split0__seed0__1d0980eb3779,1d0980eb3779,e7bb87803961c332,h2gb_ieee_cis,node_classification,rgcn,rgcn,0,0,1,outputs\.work\runs\h2gb_ieee_cis\rgcn\split-0\seed-0\config-1d0980eb,outputs\.work\runs\h2gb_ieee_cis\rgcn\split-0\seed-0\config-1d0980eb\job_config.yaml
h2gb_ieee_cis__node_classification__rgcn__split1__seed1__0b64fb51926a,0b64fb51926a,e7bb87803961c332,h2gb_ieee_cis,node_classification,rgcn,rgcn,1,1,1,outputs\.work\runs\h2gb_ieee_cis\rgcn\split-1\seed-1\config-0b64fb51,outputs\.work\runs\h2gb_ieee_cis\rgcn\split-1\seed-1\config-0b64fb51\job_config.yaml
h2gb_ieee_cis__node_classification__rgcn__split2__seed2__a52ba2c64aa7,a52ba2c64aa7,e7bb87803961c332,h2gb_ieee_cis,node_classification,rgcn,rgcn,2,2,1,outputs\.work\runs\h2gb_ieee_cis\rgcn\split-2\seed-2\config-a52ba2c6,outputs\.work\runs\h2gb_ieee_cis\rgcn\split-2\seed-2\config-a52ba2c6\job_config.yaml
h2gb_ieee_cis__node_classification__hgt__split0__seed0__fb33d97e7585,fb33d97e7585,e7bb87803961c332,h2gb_ieee_cis,node_classification,hgt,hgt,0,0,1,outputs\.work\runs\h2gb_ieee_cis\hgt\split-0\seed-0\config-fb33d97e,outputs\.work\runs\h2gb_ieee_cis\hgt\split-0\seed-0\config-fb33d97e\job_config.yaml
h2gb_ieee_cis__node_classification__hgt__split1__seed1__f5bf6453d470,f5bf6453d470,e7bb87803961c332,h2gb_ieee_cis,node_classification,hgt,hgt,1,1,1,outputs\.work\runs\h2gb_ieee_cis\hgt\split-1\seed-1\config-f5bf6453,outputs\.work\runs\h2gb_ieee_cis\hgt\split-1\seed-1\config-f5bf6453\job_config.yaml
h2gb_ieee_cis__node_classification__hgt__split2__seed2__d962a2c0c593,d962a2c0c593,e7bb87803961c332,h2gb_ieee_cis,node_classification,hgt,hgt,2,2,1,outputs\.work\runs\h2gb_ieee_cis\hgt\split-2\seed-2\config-d962a2c0,outputs\.work\runs\h2gb_ieee_cis\hgt\split-2\seed-2\config-d962a2c0\job_config.yaml
h2gb_ieee_cis__node_classification__atn__split0__seed0__f3bf2dae1c6f,f3bf2dae1c6f,e7bb87803961c332,h2gb_ieee_cis,node_classification,atn,atn,0,0,1,outputs\.work\runs\h2gb_ieee_cis\atn\split-0\seed-0\config-f3bf2dae,outputs\.work\runs\h2gb_ieee_cis\atn\split-0\seed-0\config-f3bf2dae\job_config.yaml
h2gb_ieee_cis__node_classification__atn__split1__seed1__316bc8f5e1b4,316bc8f5e1b4,e7bb87803961c332,h2gb_ieee_cis,node_classification,atn,atn,1,1,1,outputs\.work\runs\h2gb_ieee_cis\atn\split-1\seed-1\config-316bc8f5,outputs\.work\runs\h2gb_ieee_cis\atn\split-1\seed-1\config-316bc8f5\job_config.yaml
h2gb_ieee_cis__node_classification__atn__split2__seed2__3f7b2e28094f,3f7b2e28094f,e7bb87803961c332,h2gb_ieee_cis,node_classification,atn,atn,2,2,1,outputs\.work\runs\h2gb_ieee_cis\atn\split-2\seed-2\config-3f7b2e28,outputs\.work\runs\h2gb_ieee_cis\atn\split-2\seed-2\config-3f7b2e28\job_config.yaml
