run_id,config_hash,source_hash,dataset,task,model,model_family,seed,split,num_threads,run_dir,job_config
atlas_het__node_classification__graphatlas_c_beta_minus_1__split0__seed1__10fb540906b3,10fb540906b3,975d6eec98ed54f0,atlas_het,node_classification,graphatlas_c_beta_minus_1,graphatlas_certified,1,0,1,outputs\.work\runs\atlas_het\graphatlas_c_beta_minus_1\split-0\seed-1\config-10fb5409,outputs\.work\runs\atlas_het\graphatlas_c_beta_minus_1\split-0\seed-1\config-10fb5409\job_config.yaml
atlas_het__node_classification__graphatlas_c_beta_minus_1__split0__seed2__c0652808f794,c0652808f794,975d6eec98ed54f0,atlas_het,node_classification,graphatlas_c_beta_minus_1,graphatlas_certified,2,0,1,outputs\.work\runs\atlas_het\graphatlas_c_beta_minus_1\split-0\seed-2\config-c0652808,outputs\.work\runs\atlas_het\graphatlas_c_beta_minus_1\split-0\seed-2\config-c0652808\job_config.yaml
atlas_het__node_classification__graphatlas_c_q_shuffle_source__split0__seed0__de8bbe8bb930,de8bbe8bb930,975d6eec98ed54f0,atlas_het,node_classification,graphatlas_c_q_shuffle_source,graphatlas_certified,0,0,1,outputs\.work\runs\atlas_het\graphatlas_c_q_shuffle_source\split-0\seed-0\config-de8bbe8b,outputs\.work\runs\atlas_het\graphatlas_c_q_shuffle_source\split-0\seed-0\config-de8bbe8b\job_config.yaml
atlas_het__node_classification__graphatlas_c_q_shuffle_source__split0__seed1__77d32de3ce07,77d32de3ce07,975d6eec98ed54f0,atlas_het,node_classification,graphatlas_c_q_shuffle_source,graphatlas_certified,1,0,1,outputs\.work\runs\atlas_het\graphatlas_c_q_shuffle_source\split-0\seed-1\config-77d32de3,outputs\.work\runs\atlas_het\graphatlas_c_q_shuffle_source\split-0\seed-1\config-77d32de3\job_config.yaml
atlas_het__node_classification__graphatlas_c_q_shuffle_source__split0__seed2__88a5145556e9,88a5145556e9,975d6eec98ed54f0,atlas_het,node_classification,graphatlas_c_q_shuffle_source,graphatlas_certified,2,0,1,outputs\.work\runs\atlas_het\graphatlas_c_q_shuffle_source\split-0\seed-2\config-88a51455,outputs\.work\runs\atlas_het\graphatlas_c_q_shuffle_source\split-0\seed-2\config-88a51455\job_config.yaml
atlas_het__node_classification__graphatlas_c_q_reference__split0__seed0__a4065302bdb1,a4065302bdb1,975d6eec98ed54f0,atlas_het,node_classification,graphatlas_c_q_reference,graphatlas_certified,0,0,1,outputs\.work\runs\atlas_het\graphatlas_c_q_reference\split-0\seed-0\config-a4065302,outputs\.work\runs\atlas_het\graphatlas_c_q_reference\split-0\seed-0\config-a4065302\job_config.yaml
atlas_het__node_classification__graphatlas_c_q_reference__split0__seed1__45369f682111,45369f682111,975d6eec98ed54f0,atlas_het,node_classification,graphatlas_c_q_reference,graphatlas_certified,1,0,1,outputs\.work\runs\atlas_het\graphatlas_c_q_reference\split-0\seed-1\config-45369f68,outputs\.work\runs\atlas_het\graphatlas_c_q_reference\split-0\seed-1\config-45369f68\job_config.yaml
atlas_het__node_classification__graphatlas_c_q_reference__split0__seed2__d58278690af5,d58278690af5,975d6eec98ed54f0,atlas_het,node_classification,graphatlas_c_q_reference,graphatlas_certified,2,0,1,outputs\.work\runs\atlas_het\graphatlas_c_q_reference\split-0\seed-2\config-d5827869,outputs\.work\runs\atlas_het\graphatlas_c_q_reference\split-0\seed-2\config-d5827869\job_config.yaml
atlas_het__node_classification__graphatlas_c_coordinate_relu__split0__seed0__4987b8159a9f,4987b8159a9f,975d6eec98ed54f0,atlas_het,node_classification,graphatlas_c_coordinate_relu,graphatlas_certified,0,0,1,outputs\.work\runs\atlas_het\graphatlas_c_coordinate_relu\split-0\seed-0\config-4987b815,outputs\.work\runs\atlas_het\graphatlas_c_coordinate_relu\split-0\seed-0\config-4987b815\job_config.yaml
atlas_het__node_classification__graphatlas_c_coordinate_relu__split0__seed1__b7d3e0d183bb,b7d3e0d183bb,975d6eec98ed54f0,atlas_het,node_classification,graphatlas_c_coordinate_relu,graphatlas_certified,1,0,1,outputs\.work\runs\atlas_het\graphatlas_c_coordinate_relu\split-0\seed-1\config-b7d3e0d1,outputs\.work\runs\atlas_het\graphatlas_c_coordinate_relu\split-0\seed-1\config-b7d3e0d1\job_config.yaml
atlas_het__node_classification__graphatlas_c_coordinate_relu__split0__seed2__ecc06e29a8c1,ecc06e29a8c1,975d6eec98ed54f0,atlas_het,node_classification,graphatlas_c_coordinate_relu,graphatlas_certified,2,0,1,outputs\.work\runs\atlas_het\graphatlas_c_coordinate_relu\split-0\seed-2\config-ecc06e29,outputs\.work\runs\atlas_het\graphatlas_c_coordinate_relu\split-0\seed-2\config-ecc06e29\job_config.yaml
atlas_het__node_classification__graphatlas_original__split0__seed0__38b6f662fd92,38b6f662fd92,975d6eec98ed54f0,atlas_het,node_classification,graphatlas_original,graphatlas,0,0,1,outputs\.work\runs\atlas_het\graphatlas_original\split-0\seed-0\config-38b6f662,outputs\.work\runs\atlas_het\graphatlas_original\split-0\seed-0\config-38b6f662\job_config.yaml
atlas_het__node_classification__graphatlas_original__split0__seed1__f94002233c13,f94002233c13,975d6eec98ed54f0,atlas_het,node_classification,graphatlas_original,graphatlas,1,0,1,outputs\.work\runs\atlas_het\graphatlas_original\split-0\seed-1\config-f9400223,outputs\.work\runs\atlas_het\graphatlas_original\split-0\seed-1\config-f9400223\job_config.yaml
atlas_het__node_classification__graphatlas_original__split0__seed2__dab744410be8,dab744410be8,975d6eec98ed54f0,atlas_het,node_classification,graphatlas_original,graphatlas,2,0,1,outputs\.work\runs\atlas_het\graphatlas_original\split-0\seed-2\config-dab74441,outputs\.work\runs\atlas_het\graphatlas_original\split-0\seed-2\config-dab74441\job_config.yaml
atlas_het__node_classification__graphatlas_min_distortion__split0__seed0__3604b87af535,3604b87af535,975d6eec98ed54f0,atlas_het,node_classification,graphatlas_min_distortion,graphatlas_min_distortion,0,0,1,outputs\.work\runs\atlas_het\graphatlas_min_distortion\split-0\seed-0\config-3604b87a,outputs\.work\runs\atlas_het\graphatlas_min_distortion\split-0\seed-0\config-3604b87a\job_config.yaml
atlas_het__node_classification__graphatlas_min_distortion__split0__seed1__4c12892935ca,4c12892935ca,975d6eec98ed54f0,atlas_het,node_classification,graphatlas_min_distortion,graphatlas_min_distortion,1,0,1,outputs\.work\runs\atlas_het\graphatlas_min_distortion\split-0\seed-1\config-4c128929,outputs\.work\runs\atlas_het\graphatlas_min_distortion\split-0\seed-1\config-4c128929\job_config.yaml
atlas_het__node_classification__graphatlas_min_distortion__split0__seed2__5b5a02b85718,5b5a02b85718,975d6eec98ed54f0,atlas_het,node_classification,graphatlas_min_distortion,graphatlas_min_distortion,2,0,1,outputs\.work\runs\atlas_het\graphatlas_min_distortion\split-0\seed-2\config-5b5a02b8,outputs\.work\runs\atlas_het\graphatlas_min_distortion\split-0\seed-2\config-5b5a02b8\job_config.yaml
atlas_het__node_classification__graphatlas_c__split0__seed0__10fa22a27b4e,10fa22a27b4e,975d6eec98ed54f0,atlas_het,node_classification,graphatlas_c,graphatlas_certified,0,0,1,outputs\.work\runs\atlas_het\graphatlas_c\split-0\seed-0\config-10fa22a2,outputs\.work\runs\atlas_het\graphatlas_c\split-0\seed-0\config-10fa22a2\job_config.yaml
atlas_het__node_classification__graphatlas_c__split0__seed1__ec653b0a49cb,ec653b0a49cb,975d6eec98ed54f0,atlas_het,node_classification,graphatlas_c,graphatlas_certified,1,0,1,outputs\.work\runs\atlas_het\graphatlas_c\split-0\seed-1\config-ec653b0a,outputs\.work\runs\atlas_het\graphatlas_c\split-0\seed-1\config-ec653b0a\job_config.yaml
atlas_het__node_classification__graphatlas_c__split0__seed2__4374c636d525,4374c636d525,975d6eec98ed54f0,atlas_het,node_classification,graphatlas_c,graphatlas_certified,2,0,1,outputs\.work\runs\atlas_het\graphatlas_c\split-0\seed-2\config-4374c636,outputs\.work\runs\atlas_het\graphatlas_c\split-0\seed-2\config-4374c636\job_config.yaml
atlas_het__node_classification__graphatlas_c_beta_minus_1__split0__seed0__0becc6052abb,0becc6052abb,975d6eec98ed54f0,atlas_het,node_classification,graphatlas_c_beta_minus_1,graphatlas_certified,0,0,1,outputs\.work\runs\atlas_het\graphatlas_c_beta_minus_1\split-0\seed-0\config-0becc605,outputs\.work\runs\atlas_het\graphatlas_c_beta_minus_1\split-0\seed-0\config-0becc605\job_config.yaml
atlas_het__node_classification__graphatlas_c_beta_minus_1__split0__seed1__07833225df89,07833225df89,975d6eec98ed54f0,atlas_het,node_classification,graphatlas_c_beta_minus_1,graphatlas_certified,1,0,1,outputs\.work\runs\atlas_het\graphatlas_c_beta_minus_1\split-0\seed-1\config-07833225,outputs\.work\runs\atlas_het\graphatlas_c_beta_minus_1\split-0\seed-1\config-07833225\job_config.yaml
atlas_het__node_classification__graphatlas_c_beta_minus_1__split0__seed2__8ff4352e7853,8ff4352e7853,975d6eec98ed54f0,atlas_het,node_classification,graphatlas_c_beta_minus_1,graphatlas_certified,2,0,1,outputs\.work\runs\atlas_het\graphatlas_c_beta_minus_1\split-0\seed-2\config-8ff4352e,outputs\.work\runs\atlas_het\graphatlas_c_beta_minus_1\split-0\seed-2\config-8ff4352e\job_config.yaml
atlas_het__node_classification__graphatlas_c_q_shuffle_source__split0__seed0__bc46afb5042a,bc46afb5042a,975d6eec98ed54f0,atlas_het,node_classification,graphatlas_c_q_shuffle_source,graphatlas_certified,0,0,1,outputs\.work\runs\atlas_het\graphatlas_c_q_shuffle_source\split-0\seed-0\config-bc46afb5,outputs\.work\runs\atlas_het\graphatlas_c_q_shuffle_source\split-0\seed-0\config-bc46afb5\job_config.yaml
atlas_het__node_classification__graphatlas_c_q_shuffle_source__split0__seed1__47e42f041864,47e42f041864,975d6eec98ed54f0,atlas_het,node_classification,graphatlas_c_q_shuffle_source,graphatlas_certified,1,0,1,outputs\.work\runs\atlas_het\graphatlas_c_q_shuffle_source\split-0\seed-1\config-47e42f04,outputs\.work\runs\atlas_het\graphatlas_c_q_shuffle_source\split-0\seed-1\config-47e42f04\job_config.yaml
atlas_het__node_classification__graphatlas_c_q_shuffle_source__split0__seed2__d621569de74e,d621569de74e,975d6eec98ed54f0,atlas_het,node_classification,graphatlas_c_q_shuffle_source,graphatlas_certified,2,0,1,outputs\.work\runs\atlas_het\graphatlas_c_q_shuffle_source\split-0\seed-2\config-d621569d,outputs\.work\runs\atlas_het\graphatlas_c_q_shuffle_source\split-0\seed-2\config-d621569d\job_config.yaml
atlas_het__node_classification__graphatlas_c_q_reference__split0__seed0__160a430aa311,160a430aa311,975d6eec98ed54f0,atlas_het,node_classification,graphatlas_c_q_reference,graphatlas_certified,0,0,1,outputs\.work\runs\atlas_het\graphatlas_c_q_reference\split-0\seed-0\config-160a430a,outputs\.work\runs\atlas_het\graphatlas_c_q_reference\split-0\seed-0\config-160a430a\job_config.yaml
atlas_het__node_classification__graphatlas_c_q_reference__split0__seed1__d939feb4c8e1,d939feb4c8e1,975d6eec98ed54f0,atlas_het,node_classification,graphatlas_c_q_reference,graphatlas_certified,1,0,1,outputs\.work\runs\atlas_het\graphatlas_c_q_reference\split-0\seed-1\config-d939feb4,outputs\.work\runs\atlas_het\graphatlas_c_q_reference\split-0\seed-1\config-d939feb4\job_config.yaml
atlas_het__node_classification__graphatlas_c_q_reference__split0__seed2__7ce1271762b5,7ce1271762b5,975d6eec98ed54f0,atlas_het,node_classification,graphatlas_c_q_reference,graphatlas_certified,2,0,1,outputs\.work\runs\atlas_het\graphatlas_c_q_reference\split-0\seed-2\config-7ce12717,outputs\.work\runs\atlas_het\graphatlas_c_q_reference\split-0\seed-2\config-7ce12717\job_config.yaml
atlas_het__node_classification__graphatlas_c_coordinate_relu__split0__seed0__e23632c52c4b,e23632c52c4b,975d6eec98ed54f0,atlas_het,node_classification,graphatlas_c_coordinate_relu,graphatlas_certified,0,0,1,outputs\.work\runs\atlas_het\graphatlas_c_coordinate_relu\split-0\seed-0\config-e23632c5,outputs\.work\runs\atlas_het\graphatlas_c_coordinate_relu\split-0\seed-0\config-e23632c5\job_config.yaml
atlas_het__node_classification__graphatlas_c_coordinate_relu__split0__seed1__e40dafe6a9a9,e40dafe6a9a9,975d6eec98ed54f0,atlas_het,node_classification,graphatlas_c_coordinate_relu,graphatlas_certified,1,0,1,outputs\.work\runs\atlas_het\graphatlas_c_coordinate_relu\split-0\seed-1\config-e40dafe6,outputs\.work\runs\atlas_het\graphatlas_c_coordinate_relu\split-0\seed-1\config-e40dafe6\job_config.yaml
atlas_het__node_classification__graphatlas_c_coordinate_relu__split0__seed2__efc304add2d4,efc304add2d4,975d6eec98ed54f0,atlas_het,node_classification,graphatlas_c_coordinate_relu,graphatlas_certified,2,0,1,outputs\.work\runs\atlas_het\graphatlas_c_coordinate_relu\split-0\seed-2\config-efc304ad,outputs\.work\runs\atlas_het\graphatlas_c_coordinate_relu\split-0\seed-2\config-efc304ad\job_config.yaml
atlas_het__node_classification__graphatlas_original__split0__seed0__46d5f094f178,46d5f094f178,975d6eec98ed54f0,atlas_het,node_classification,graphatlas_original,graphatlas,0,0,1,outputs\.work\runs\atlas_het\graphatlas_original\split-0\seed-0\config-46d5f094,outputs\.work\runs\atlas_het\graphatlas_original\split-0\seed-0\config-46d5f094\job_config.yaml
atlas_het__node_classification__graphatlas_original__split0__seed1__28548897127f,28548897127f,975d6eec98ed54f0,atlas_het,node_classification,graphatlas_original,graphatlas,1,0,1,outputs\.work\runs\atlas_het\graphatlas_original\split-0\seed-1\config-28548897,outputs\.work\runs\atlas_het\graphatlas_original\split-0\seed-1\config-28548897\job_config.yaml
atlas_het__node_classification__graphatlas_original__split0__seed2__5c1b34abc66f,5c1b34abc66f,975d6eec98ed54f0,atlas_het,node_classification,graphatlas_original,graphatlas,2,0,1,outputs\.work\runs\atlas_het\graphatlas_original\split-0\seed-2\config-5c1b34ab,outputs\.work\runs\atlas_het\graphatlas_original\split-0\seed-2\config-5c1b34ab\job_config.yaml
atlas_het__node_classification__graphatlas_min_distortion__split0__seed0__a7c0f1621c98,a7c0f1621c98,975d6eec98ed54f0,atlas_het,node_classification,graphatlas_min_distortion,graphatlas_min_distortion,0,0,1,outputs\.work\runs\atlas_het\graphatlas_min_distortion\split-0\seed-0\config-a7c0f162,outputs\.work\runs\atlas_het\graphatlas_min_distortion\split-0\seed-0\config-a7c0f162\job_config.yaml
atlas_het__node_classification__graphatlas_min_distortion__split0__seed1__ce02bb010a09,ce02bb010a09,975d6eec98ed54f0,atlas_het,node_classification,graphatlas_min_distortion,graphatlas_min_distortion,1,0,1,outputs\.work\runs\atlas_het\graphatlas_min_distortion\split-0\seed-1\config-ce02bb01,outputs\.work\runs\atlas_het\graphatlas_min_distortion\split-0\seed-1\config-ce02bb01\job_config.yaml
atlas_het__node_classification__graphatlas_min_distortion__split0__seed2__a878181631d1,a878181631d1,975d6eec98ed54f0,atlas_het,node_classification,graphatlas_min_distortion,graphatlas_min_distortion,2,0,1,outputs\.work\runs\atlas_het\graphatlas_min_distortion\split-0\seed-2\config-a8781816,outputs\.work\runs\atlas_het\graphatlas_min_distortion\split-0\seed-2\config-a8781816\job_config.yaml
atlas_het__node_classification__graphatlas_c__split0__seed0__f7603b147e2a,f7603b147e2a,975d6eec98ed54f0,atlas_het,node_classification,graphatlas_c,graphatlas_certified,0,0,1,outputs\.work\runs\atlas_het\graphatlas_c\split-0\seed-0\config-f7603b14,outputs\.work\runs\atlas_het\graphatlas_c\split-0\seed-0\config-f7603b14\job_config.yaml
atlas_het__node_classification__graphatlas_c__split0__seed1__67f4ef96a97c,67f4ef96a97c,975d6eec98ed54f0,atlas_het,node_classification,graphatlas_c,graphatlas_certified,1,0,1,outputs\.work\runs\atlas_het\graphatlas_c\split-0\seed-1\config-67f4ef96,outputs\.work\runs\atlas_het\graphatlas_c\split-0\seed-1\config-67f4ef96\job_config.yaml
atlas_het__node_classification__graphatlas_c__split0__seed2__5e8a69eb5383,5e8a69eb5383,975d6eec98ed54f0,atlas_het,node_classification,graphatlas_c,graphatlas_certified,2,0,1,outputs\.work\runs\atlas_het\graphatlas_c\split-0\seed-2\config-5e8a69eb,outputs\.work\runs\atlas_het\graphatlas_c\split-0\seed-2\config-5e8a69eb\job_config.yaml
atlas_het__node_classification__graphatlas_c_beta_minus_1__split0__seed0__1028a5af91c1,1028a5af91c1,975d6eec98ed54f0,atlas_het,node_classification,graphatlas_c_beta_minus_1,graphatlas_certified,0,0,1,outputs\.work\runs\atlas_het\graphatlas_c_beta_minus_1\split-0\seed-0\config-1028a5af,outputs\.work\runs\atlas_het\graphatlas_c_beta_minus_1\split-0\seed-0\config-1028a5af\job_config.yaml
atlas_het__node_classification__graphatlas_c_beta_minus_1__split0__seed1__e03050441975,e03050441975,975d6eec98ed54f0,atlas_het,node_classification,graphatlas_c_beta_minus_1,graphatlas_certified,1,0,1,outputs\.work\runs\atlas_het\graphatlas_c_beta_minus_1\split-0\seed-1\config-e0305044,outputs\.work\runs\atlas_het\graphatlas_c_beta_minus_1\split-0\seed-1\config-e0305044\job_config.yaml
atlas_het__node_classification__graphatlas_c_beta_minus_1__split0__seed2__06fd117c896b,06fd117c896b,975d6eec98ed54f0,atlas_het,node_classification,graphatlas_c_beta_minus_1,graphatlas_certified,2,0,1,outputs\.work\runs\atlas_het\graphatlas_c_beta_minus_1\split-0\seed-2\config-06fd117c,outputs\.work\runs\atlas_het\graphatlas_c_beta_minus_1\split-0\seed-2\config-06fd117c\job_config.yaml
atlas_het__node_classification__graphatlas_c_q_shuffle_source__split0__seed0__82270160d991,82270160d991,975d6eec98ed54f0,atlas_het,node_classification,graphatlas_c_q_shuffle_source,graphatlas_certified,0,0,1,outputs\.work\runs\atlas_het\graphatlas_c_q_shuffle_source\split-0\seed-0\config-82270160,outputs\.work\runs\atlas_het\graphatlas_c_q_shuffle_source\split-0\seed-0\config-82270160\job_config.yaml
atlas_het__node_classification__graphatlas_c_q_shuffle_source__split0__seed1__3bcf11531e84,3bcf11531e84,975d6eec98ed54f0,atlas_het,node_classification,graphatlas_c_q_shuffle_source,graphatlas_certified,1,0,1,outputs\.work\runs\atlas_het\graphatlas_c_q_shuffle_source\split-0\seed-1\config-3bcf1153,outputs\.work\runs\atlas_het\graphatlas_c_q_shuffle_source\split-0\seed-1\config-3bcf1153\job_config.yaml
atlas_het__node_classification__graphatlas_c_q_shuffle_source__split0__seed2__d80c35674cde,d80c35674cde,975d6eec98ed54f0,atlas_het,node_classification,graphatlas_c_q_shuffle_source,graphatlas_certified,2,0,1,outputs\.work\runs\atlas_het\graphatlas_c_q_shuffle_source\split-0\seed-2\config-d80c3567,outputs\.work\runs\atlas_het\graphatlas_c_q_shuffle_source\split-0\seed-2\config-d80c3567\job_config.yaml
atlas_het__node_classification__graphatlas_c_q_reference__split0__seed0__6d52601b008e,6d52601b008e,975d6eec98ed54f0,atlas_het,node_classification,graphatlas_c_q_reference,graphatlas_certified,0,0,1,outputs\.work\runs\atlas_het\graphatlas_c_q_reference\split-0\seed-0\config-6d52601b,outputs\.work\runs\atlas_het\graphatlas_c_q_reference\split-0\seed-0\config-6d52601b\job_config.yaml
atlas_het__node_classification__graphatlas_c_q_reference__split0__seed1__9c33ad5601bb,9c33ad5601bb,975d6eec98ed54f0,atlas_het,node_classification,graphatlas_c_q_reference,graphatlas_certified,1,0,1,outputs\.work\runs\atlas_het\graphatlas_c_q_reference\split-0\seed-1\config-9c33ad56,outputs\.work\runs\atlas_het\graphatlas_c_q_reference\split-0\seed-1\config-9c33ad56\job_config.yaml
atlas_het__node_classification__graphatlas_c_q_reference__split0__seed2__a5db14b031c7,a5db14b031c7,975d6eec98ed54f0,atlas_het,node_classification,graphatlas_c_q_reference,graphatlas_certified,2,0,1,outputs\.work\runs\atlas_het\graphatlas_c_q_reference\split-0\seed-2\config-a5db14b0,outputs\.work\runs\atlas_het\graphatlas_c_q_reference\split-0\seed-2\config-a5db14b0\job_config.yaml
atlas_het__node_classification__graphatlas_c_coordinate_relu__split0__seed0__321c44d05ab5,321c44d05ab5,975d6eec98ed54f0,atlas_het,node_classification,graphatlas_c_coordinate_relu,graphatlas_certified,0,0,1,outputs\.work\runs\atlas_het\graphatlas_c_coordinate_relu\split-0\seed-0\config-321c44d0,outputs\.work\runs\atlas_het\graphatlas_c_coordinate_relu\split-0\seed-0\config-321c44d0\job_config.yaml
atlas_het__node_classification__graphatlas_c_coordinate_relu__split0__seed1__277c4474dd3b,277c4474dd3b,975d6eec98ed54f0,atlas_het,node_classification,graphatlas_c_coordinate_relu,graphatlas_certified,1,0,1,outputs\.work\runs\atlas_het\graphatlas_c_coordinate_relu\split-0\seed-1\config-277c4474,outputs\.work\runs\atlas_het\graphatlas_c_coordinate_relu\split-0\seed-1\config-277c4474\job_config.yaml
atlas_het__node_classification__graphatlas_c_coordinate_relu__split0__seed2__3e065e8a52b6,3e065e8a52b6,975d6eec98ed54f0,atlas_het,node_classification,graphatlas_c_coordinate_relu,graphatlas_certified,2,0,1,outputs\.work\runs\atlas_het\graphatlas_c_coordinate_relu\split-0\seed-2\config-3e065e8a,outputs\.work\runs\atlas_het\graphatlas_c_coordinate_relu\split-0\seed-2\config-3e065e8a\job_config.yaml
atlas_het__node_classification__graphatlas_original__split0__seed0__d5e3fc252743,d5e3fc252743,975d6eec98ed54f0,atlas_het,node_classification,graphatlas_original,graphatlas,0,0,1,outputs\.work\runs\atlas_het\graphatlas_original\split-0\seed-0\config-d5e3fc25,outputs\.work\runs\atlas_het\graphatlas_original\split-0\seed-0\config-d5e3fc25\job_config.yaml
atlas_het__node_classification__graphatlas_original__split0__seed1__52be7308af83,52be7308af83,975d6eec98ed54f0,atlas_het,node_classification,graphatlas_original,graphatlas,1,0,1,outputs\.work\runs\atlas_het\graphatlas_original\split-0\seed-1\config-52be7308,outputs\.work\runs\atlas_het\graphatlas_original\split-0\seed-1\config-52be7308\job_config.yaml
atlas_het__node_classification__graphatlas_original__split0__seed2__8fd5c6232c54,8fd5c6232c54,975d6eec98ed54f0,atlas_het,node_classification,graphatlas_original,graphatlas,2,0,1,outputs\.work\runs\atlas_het\graphatlas_original\split-0\seed-2\config-8fd5c623,outputs\.work\runs\atlas_het\graphatlas_original\split-0\seed-2\config-8fd5c623\job_config.yaml
atlas_het__node_classification__graphatlas_min_distortion__split0__seed0__a6dd684d1c93,a6dd684d1c93,975d6eec98ed54f0,atlas_het,node_classification,graphatlas_min_distortion,graphatlas_min_distortion,0,0,1,outputs\.work\runs\atlas_het\graphatlas_min_distortion\split-0\seed-0\config-a6dd684d,outputs\.work\runs\atlas_het\graphatlas_min_distortion\split-0\seed-0\config-a6dd684d\job_config.yaml
atlas_het__node_classification__graphatlas_min_distortion__split0__seed1__eb113286b9ab,eb113286b9ab,975d6eec98ed54f0,atlas_het,node_classification,graphatlas_min_distortion,graphatlas_min_distortion,1,0,1,outputs\.work\runs\atlas_het\graphatlas_min_distortion\split-0\seed-1\config-eb113286,outputs\.work\runs\atlas_het\graphatlas_min_distortion\split-0\seed-1\config-eb113286\job_config.yaml
atlas_het__node_classification__graphatlas_min_distortion__split0__seed2__5e2174723a0b,5e2174723a0b,975d6eec98ed54f0,atlas_het,node_classification,graphatlas_min_distortion,graphatlas_min_distortion,2,0,1,outputs\.work\runs\atlas_het\graphatlas_min_distortion\split-0\seed-2\config-5e217472,outputs\.work\runs\atlas_het\graphatlas_min_distortion\split-0\seed-2\config-5e217472\job_config.yaml
atlas_het__node_classification__graphatlas_c__split0__seed0__fe35257e0820,fe35257e0820,975d6eec98ed54f0,atlas_het,node_classification,graphatlas_c,graphatlas_certified,0,0,1,outputs\.work\runs\atlas_het\graphatlas_c\split-0\seed-0\config-fe35257e,outputs\.work\runs\atlas_het\graphatlas_c\split-0\seed-0\config-fe35257e\job_config.yaml
